t,truth_x,truth_y,truth_yaw,est_x,est_y,est_yaw
4.28,-7.2159,1.25,0.0,1.0341,-0.0,-0.0
4.33,-7.2054,1.25,0.0,1.0446,-0.0,-0.0
4.38,-7.1897,1.25,0.0,1.0603,-0.0,-0.0
4.43,-7.1792,1.25,0.0,1.0708,-0.0,-0.0
4.481,-7.1634,1.25,0.0,1.0866,-0.0,-0.0
4.531,-7.1529,1.25,0.0,1.0971,-0.0,-0.0
4.581,-7.1424,1.25,0.0,1.1076,-0.0,-0.0
4.632,-7.1267,1.25,0.0,1.1233,-0.0,-0.0
4.682,-7.1162,1.25,0.0,1.1338,-0.0,-0.0
4.732,-7.1004,1.25,0.0,1.1496,-0.0,-0.0
4.783,-7.0899,1.25,0.0,1.1601,-0.0,-0.0
4.833,-7.0794,1.25,0.0,1.1706,-0.0,-0.0
4.883,-7.0637,1.25,0.0,1.1863,-0.0,-0.0
4.934,-7.0532,1.25,0.0,1.1968,-0.0,-0.0
4.984,-7.0374,1.25,0.0,1.2126,-0.0,-0.0
5.034,-7.0269,1.25,0.0,1.2231,-0.0,-0.0
5.085,-7.0164,1.25,0.0,1.2336,-0.0,-0.0
5.135,-7.0007,1.25,0.0,1.2493,-0.0,-0.0
5.185,-6.9902,1.25,0.0,1.2598,-0.0,-0.0
5.236,-6.9797,1.25,0.0,1.2703,-0.0,-0.0
5.286,-6.9639,1.25,0.0,1.2861,-0.0,-0.0
5.336,-6.9534,1.25,0.0,1.2966,-0.0,-0.0
5.387,-6.9377,1.25,0.0,1.3123,-0.0,-0.0
5.437,-6.9272,1.25,0.0,1.3228,-0.0,-0.0
5.487,-6.9167,1.25,0.0,1.3333,-0.0,-0.0
5.538,-6.9009,1.25,0.0,1.3491,-0.0,-0.0
5.588,-6.8904,1.25,0.0,1.3596,-0.0,-0.0
5.638,-6.8747,1.25,0.0,1.3753,-0.0,-0.0
5.689,-6.8642,1.25,0.0,1.3858,-0.0,-0.0
5.739,-6.8537,1.25,0.0,1.3963,-0.0,-0.0
5.789,-6.8379,1.25,0.0,1.4121,-0.0,-0.0
5.84,-6.8274,1.25,0.0,1.4226,-0.0,-0.0
5.891,-6.8117,1.25,0.0,1.4383,-0.0,-0.0
5.941,-6.8012,1.25,0.0,1.4488,-0.0,-0.0
5.991,-6.7907,1.25,0.0,1.4593,-0.0,-0.0
6.041,-6.7749,1.25,0.0,1.4751,-0.0,-0.0
6.092,-6.7644,1.25,0.0,1.4856,-0.0,-0.0
6.142,-6.7487,1.25,0.0,1.5013,-0.0,-0.0
6.192,-6.7382,1.25,0.0,1.5118,-0.0,-0.0
6.243,-6.7277,1.25,0.0,1.5223,-0.0,-0.0
6.293,-6.7119,1.25,0.0,1.5381,-0.0,-0.0
6.343,-6.7014,1.25,0.0,1.5486,-0.0,-0.0
6.394,-6.6857,1.25,0.0,1.5643,-0.0,-0.0
6.444,-6.6752,1.25,0.0,1.5748,-0.0,-0.0
6.494,-6.6647,1.25,0.0,1.5853,-0.0,-0.0
6.545,-6.6489,1.25,0.0,1.6011,-0.0,-0.0
6.595,-6.6384,1.25,0.0,1.6116,-0.0,-0.0
6.645,-6.6227,1.25,0.0,1.6273,-0.0,-0.0
6.696,-6.6122,1.25,0.0,1.6378,-0.0,-0.0
6.746,-6.6017,1.25,0.0,1.6483,-0.0,-0.0
6.796,-6.5859,1.25,0.0,1.6641,-0.0,-0.0
6.847,-6.5754,1.25,0.0,1.6746,-0.0,-0.0
6.897,-6.5597,1.25,0.0,1.6903,-0.0,-0.0
6.947,-6.5492,1.25,0.0,1.7008,-0.0,-0.0
6.997,-6.5387,1.25,0.0,1.7113,-0.0,-0.0
7.048,-6.5229,1.25,0.0,1.7271,-0.0,-0.0
7.098,-6.5124,1.25,0.0,1.7376,-0.0,-0.0
7.148,-6.4967,1.25,0.0,1.7533,-0.0,-0.0
7.199,-6.4862,1.25,0.0,1.7638,-0.0,-0.0
7.249,-6.4757,1.25,0.0,1.7743,-0.0,-0.0
7.299,-6.4599,1.25,0.0,1.7901,-0.0,-0.0
7.35,-6.4494,1.25,0.0,1.8006,-0.0,-0.0
7.4,-6.4337,1.25,0.0,1.8163,-0.0,-0.0
7.45,-6.4232,1.25,0.0,1.8268,-0.0,-0.0
7.501,-6.4127,1.25,0.0,1.8373,-0.0,-0.0
7.551,-6.3969,1.25,0.0,1.8531,-0.0,-0.0
7.601,-6.3864,1.25,0.0,1.8636,-0.0,-0.0
7.651,-6.3707,1.25,0.0,1.8793,-0.0,-0.0
7.702,-6.3602,1.25,0.0,1.8898,-0.0,-0.0
7.752,-6.3497,1.25,0.0,1.9003,-0.0,-0.0
7.802,-6.3339,1.25,0.0,1.9161,-0.0,-0.0
7.853,-6.3234,1.25,0.0,1.9266,-0.0,-0.0
7.903,-6.3077,1.25,0.0,1.9423,-0.0,-0.0
7.953,-6.2972,1.25,0.0,1.9528,-0.0,-0.0
8.004,-6.2867,1.25,0.0,1.9633,-0.0,-0.0
8.054,-6.2709,1.25,0.0,1.9791,-0.0,-0.0
8.104,-6.2604,1.25,0.0,1.9896,-0.0,-0.0
8.155,-6.2447,1.25,0.0,2.0053,-0.0,-0.0
8.205,-6.2342,1.25,0.0,2.0158,-0.0,-0.0
8.255,-6.2237,1.25,0.0,2.0263,-0.0,-0.0
8.306,-6.2079,1.25,0.0,2.0421,-0.0,-0.0
8.356,-6.1974,1.25,0.0,2.0526,-0.0,-0.0
8.406,-6.1869,1.25,0.0,2.0631,-0.0,-0.0
8.457,-6.1712,1.25,0.0,2.0788,-0.0,-0.0
8.507,-6.1607,1.25,0.0,2.0893,-0.0,-0.0
8.557,-6.1449,1.25,0.0,2.1051,-0.0,-0.0
8.608,-6.1344,1.25,0.0,2.1156,-0.0,-0.0
8.658,-6.1239,1.25,0.0,2.1261,-0.0,-0.0
8.708,-6.1082,1.25,0.0,2.1418,-0.0,-0.0
8.759,-6.0977,1.25,0.0,2.1523,-0.0,-0.0
8.809,-6.0819,1.25,0.0,2.1681,-0.0,-0.0
8.86,-6.0714,1.25,0.0,2.1786,-0.0,-0.0
8.91,-6.0609,1.25,0.0,2.1891,-0.0,-0.0
8.96,-6.0452,1.25,0.0,2.2048,-0.0,-0.0
9.011,-6.0347,1.25,0.0,2.2153,-0.0,-0.0
9.061,-6.0189,1.25,0.0,2.2311,-0.0,-0.0
9.111,-6.0084,1.25,0.0,2.2416,-0.0,-0.0
9.163,-5.9979,1.25,0.0,2.2521,-0.0,-0.0
9.213,-5.9822,1.25,0.0,2.2678,-0.0,-0.0
9.264,-5.9717,1.25,0.0,2.2783,-0.0,-0.0
9.314,-5.9559,1.25,0.0,2.2941,-0.0,-0.0
9.364,-5.9454,1.25,0.0,2.3046,-0.0,-0.0
9.415,-5.9349,1.25,0.0,2.3151,-0.0,-0.0
9.465,-5.9192,1.25,0.0,2.3308,-0.0,-0.0
9.515,-5.9087,1.25,0.0,2.3413,-0.0,-0.0
9.566,-5.8929,1.25,0.0,2.3571,-0.0,-0.0
9.616,-5.8824,1.25,0.0,2.3676,-0.0,-0.0
9.666,-5.8719,1.25,0.0,2.3781,-0.0,-0.0
9.717,-5.8562,1.25,0.0,2.3938,-0.0,-0.0
9.767,-5.8457,1.25,0.0,2.4043,-0.0,-0.0
9.818,-5.8299,1.25,0.0,2.4201,-0.0,-0.0
9.868,-5.8194,1.25,0.0,2.4306,-0.0,-0.0
9.918,-5.8089,1.25,0.0,2.4411,-0.0,-0.0
9.969,-5.7932,1.25,0.0,2.4568,-0.0,-0.0
10.019,-5.7827,1.25,0.0,2.4673,-0.0,-0.0
10.069,-5.7669,1.25,0.0,2.4831,-0.0,-0.0
10.12,-5.7564,1.25,0.0,2.4936,-0.0,-0.0
10.17,-5.7459,1.25,0.0,2.5041,-0.0,-0.0
10.22,-5.7302,1.25,0.0,2.5198,-0.0,-0.0
10.271,-5.7197,1.25,0.0,2.5303,-0.0,-0.0
10.321,-5.7039,1.25,0.0,2.5461,-0.0,-0.0
10.371,-5.6934,1.25,0.0,2.5566,-0.0,-0.0
10.421,-5.6829,1.25,0.0,2.5671,-0.0,-0.0
10.472,-5.6672,1.25,0.0,2.5828,-0.0,-0.0
10.522,-5.6567,1.25,0.0,2.5933,-0.0,-0.0
10.573,-5.6409,1.25,0.0,2.6091,-0.0,-0.0
10.623,-5.6304,1.25,0.0,2.6196,-0.0,-0.0
10.673,-5.6199,1.25,0.0,2.6301,-0.0,-0.0
10.723,-5.6042,1.25,0.0,2.6458,-0.0,-0.0
10.774,-5.5937,1.25,0.0,2.6563,-0.0,-0.0
10.824,-5.5779,1.25,0.0,2.6721,-0.0,-0.0
10.874,-5.5674,1.25,0.0,2.6826,-0.0,-0.0
10.925,-5.5569,1.25,0.0,2.6931,-0.0,-0.0
10.975,-5.5412,1.25,0.0,2.7088,-0.0,-0.0
11.025,-5.5307,1.25,0.0,2.7193,-0.0,-0.0
11.076,-5.5149,1.25,0.0,2.7351,-0.0,-0.0
11.126,-5.5044,1.25,0.0,2.7456,-0.0,-0.0
11.176,-5.4939,1.25,0.0,2.7561,-0.0,-0.0
11.227,-5.4782,1.25,0.0,2.7718,-0.0,-0.0
11.277,-5.4677,1.25,0.0,2.7823,-0.0,-0.0
11.327,-5.4519,1.25,0.0,2.7981,-0.0,-0.0
11.378,-5.4414,1.25,0.0,2.8086,-0.0,-0.0
11.428,-5.4309,1.25,0.0,2.8191,-0.0,-0.0
11.478,-5.4152,1.25,0.0,2.8348,-0.0,-0.0
11.529,-5.4047,1.25,0.0,2.8453,-0.0,-0.0
11.579,-5.3889,1.25,0.0,2.8611,-0.0,-0.0
11.629,-5.3784,1.25,0.0,2.8716,-0.0,-0.0
11.68,-5.3679,1.25,0.0,2.8821,-0.0,-0.0
11.73,-5.3522,1.25,0.0,2.8978,-0.0,-0.0
11.78,-5.3417,1.25,0.0,2.9083,-0.0,-0.0
11.831,-5.3259,1.25,0.0,2.9241,-0.0,-0.0
11.881,-5.3154,1.25,0.0,2.9346,-0.0,-0.0
11.931,-5.3049,1.25,0.0,2.9451,-0.0,-0.0
11.982,-5.2892,1.25,0.0,2.9608,-0.0,-0.0
12.032,-5.2787,1.25,0.0,2.9713,-0.0,-0.0
12.082,-5.2629,1.25,0.0,2.9871,-0.0,-0.0
12.133,-5.2524,1.25,0.0,2.9976,-0.0,-0.0
12.183,-5.2419,1.25,0.0,3.0081,-0.0,-0.0
12.233,-5.2262,1.25,0.0,3.0238,-0.0,-0.0
12.284,-5.2157,1.25,0.0,3.0343,-0.0,-0.0
12.334,-5.1999,1.25,0.0,3.0501,-0.0,-0.0
12.385,-5.1894,1.25,0.0,3.0606,-0.0,-0.0
12.435,-5.1789,1.25,0.0,3.0711,-0.0,-0.0
12.485,-5.1632,1.25,0.0,3.0868,-0.0,-0.0
12.536,-5.1527,1.25,0.0,3.0973,-0.0,-0.0
12.586,-5.1369,1.25,0.0,3.1131,-0.0,-0.0
12.636,-5.1264,1.25,0.0,3.1236,-0.0,-0.0
12.687,-5.1159,1.25,0.0,3.1341,-0.0,-0.0
12.737,-5.1002,1.25,0.0,3.1498,-0.0,-0.0
12.787,-5.0897,1.25,0.0,3.1603,-0.0,-0.0
12.838,-5.0792,1.25,0.0,3.1708,-0.0,-0.0
12.888,-5.0634,1.25,0.0,3.1866,-0.0,-0.0
12.938,-5.0529,1.25,0.0,3.1971,-0.0,-0.0
12.989,-5.0372,1.25,0.0,3.2128,-0.0,-0.0
13.039,-5.0267,1.25,0.0,3.2233,-0.0,-0.0
13.089,-5.0162,1.25,0.0,3.2338,-0.0,-0.0
13.14,-5.0004,1.25,0.0,3.2496,-0.0,-0.0
13.19,-4.9899,1.25,0.0,3.2601,-0.0,-0.0
13.24,-4.9742,1.25,0.0,3.2758,-0.0,-0.0
13.291,-4.9637,1.25,0.0,3.2863,-0.0,-0.0
13.341,-4.9532,1.25,0.0,3.2968,-0.0,-0.0
13.392,-4.9374,1.25,0.0,3.3126,-0.0,-0.0
13.442,-4.9269,1.25,0.0,3.3231,-0.0,-0.0
13.493,-4.9112,1.25,0.0,3.3388,-0.0,-0.0
13.543,-4.9007,1.25,0.0,3.3493,-0.0,-0.0
13.593,-4.8902,1.25,0.0,3.3598,-0.0,-0.0
13.644,-4.8744,1.25,0.0,3.3756,-0.0,-0.0
13.694,-4.8639,1.25,0.0,3.3861,-0.0,-0.0
13.744,-4.8534,1.25,0.0,3.4018,-0.0,-0.0
13.795,-4.8377,1.25,0.0,3.4123,-0.0,-0.0
13.845,-4.8272,1.25,0.0,3.4228,-0.0,-0.0
13.895,-4.8114,1.25,0.0,3.4386,-0.0,-0.0
13.945,-4.8009,1.25,0.0,3.4491,-0.0,-0.0
13.996,-4.7904,1.25,0.0,3.4596,-0.0,-0.0
14.046,-4.7747,1.25,0.0,3.4753,-0.0,-0.0
14.096,-4.7642,1.25,0.0,3.4858,-0.0,-0.0
14.147,-4.7484,1.25,0.0,3.5016,-0.0,-0.0
14.197,-4.7379,1.25,0.0,3.5121,-0.0,-0.0
14.247,-4.7274,1.25,0.0,3.5226,-0.0,-0.0
14.298,-4.7117,1.25,0.0,3.5383,-0.0,-0.0
14.348,-4.7012,1.25,0.0,3.5488,-0.0,-0.0
14.398,-4.6854,1.25,0.0,3.5646,-0.0,-0.0
14.449,-4.6749,1.25,0.0,3.5751,-0.0,-0.0
14.499,-4.6644,1.25,0.0,3.5856,-0.0,-0.0
14.549,-4.6487,1.25,0.0,3.6013,-0.0,-0.0
14.6,-4.6382,1.25,0.0,3.6118,-0.0,-0.0
14.65,-4.6224,1.25,0.0,3.6276,-0.0,-0.0
