t,truth_x,truth_y,truth_yaw,est_x,est_y,est_yaw
86.232,3.9817,5.7898,3.0836,-6.1708,10.4318,-1.2456
86.282,3.966,5.7907,3.0836,-6.166,10.4176,-1.2455
86.332,3.9555,5.7913,3.0836,-6.1626,10.4076,-1.2454
86.383,3.945,5.792,3.0836,-6.1578,10.3934,-1.2453
86.433,3.9293,5.7929,3.0836,-6.1545,10.3834,-1.2452
86.483,3.9188,5.7935,3.0836,-6.1494,10.3685,-1.2451
86.533,3.9031,5.7944,3.0836,-6.1451,10.3557,-1.245
86.584,3.8926,5.795,3.0836,-6.142,10.3465,-1.245
86.634,3.8821,5.7956,3.0836,-6.1372,10.3323,-1.2448
86.684,3.8664,5.7965,3.0836,-6.1338,10.3223,-1.2447
86.735,3.8559,5.7971,3.0836,-6.1307,10.3131,-1.2447
86.785,3.8402,5.798,3.0836,-6.1259,10.2989,-1.2446
86.835,3.8297,5.7986,3.0836,-6.1209,10.284,-1.2445
86.885,3.8192,5.7993,3.0836,-6.1175,10.274,-1.2444
86.936,3.8035,5.8002,3.0836,-6.1132,10.2612,-1.2443
86.986,3.793,5.8008,3.0836,-6.1098,10.2513,-1.2442
87.036,3.7773,5.8017,3.0836,-6.105,10.2371,-1.2441
87.086,3.7668,5.8023,3.0836,-6.1019,10.2279,-1.2439
87.137,3.7563,5.8029,3.0836,-6.097,10.2137,-1.2437
87.187,3.7406,5.8038,3.0836,-6.0939,10.2044,-1.2436
87.237,3.7301,5.8044,3.0836,-6.0888,10.1895,-1.2435
87.287,3.7144,5.8053,3.0836,-6.0855,10.1796,-1.2435
87.337,3.7039,5.8059,3.0836,-6.0804,10.1646,-1.2433
87.388,3.6934,5.8066,3.0836,-6.0778,10.1568,-1.2433
87.438,3.6777,5.8075,3.0836,-6.0729,10.1426,-1.2431
87.488,3.6672,5.8081,3.0836,-6.0698,10.1334,-1.2431
87.538,3.6568,5.8087,3.0836,-6.065,10.1192,-1.243
87.588,3.641,5.8096,3.0836,-6.0616,10.1093,-1.2429
87.639,3.6306,5.8102,3.0836,-6.0567,10.0951,-1.2428
87.689,3.6148,5.8111,3.0836,-6.0534,10.0851,-1.2427
87.739,3.6043,5.8117,3.0836,-6.0483,10.0702,-1.2426
87.789,3.5939,5.8123,3.0836,-6.0456,10.0624,-1.2425
87.84,3.5781,5.8133,3.0836,-6.0408,10.0482,-1.2424
87.89,3.5677,5.8139,3.0836,-6.0374,10.0383,-1.2423
87.94,3.5519,5.8148,3.0836,-6.0326,10.0241,-1.242
87.99,3.5415,5.8154,3.0836,-6.0294,10.0148,-1.242
88.04,3.531,5.816,3.0836,-6.0246,10.0006,-1.2419
88.091,3.5152,5.8169,3.0836,-6.0212,9.9907,-1.2417
88.141,3.5048,5.8175,3.0836,-6.0161,9.9758,-1.2416
88.191,3.489,5.8184,3.0836,-6.0127,9.9659,-1.2415
88.241,3.4786,5.819,3.0836,-6.0083,9.9531,-1.2414
88.292,3.4681,5.8196,3.0836,-6.0052,9.9439,-1.2413
88.342,3.4524,5.8206,3.0836,-6.0003,9.9297,-1.2412
88.392,3.4419,5.8212,3.0836,-5.9972,9.9204,-1.241
88.443,3.4314,5.8218,3.0836,-5.9923,9.9063,-1.2409
88.493,3.4157,5.8227,3.0836,-5.9872,9.8914,-1.2407
88.543,3.4052,5.8233,3.0836,-5.9838,9.8814,-1.2406
88.593,3.3895,5.8242,3.0836,-5.9804,9.8715,-1.2406
88.643,3.379,5.8248,3.0836,-5.976,9.8587,-1.2405
88.694,3.3685,5.8254,3.0836,-5.9712,9.8445,-1.2403
88.744,3.3528,5.8263,3.0836,-5.968,9.8353,-1.2403
88.794,3.3423,5.8269,3.0836,-5.9631,9.8211,-1.2402
88.844,3.3266,5.8279,3.0836,-5.9597,9.8112,-1.2401
88.895,3.3161,5.8285,3.0836,-5.9548,9.797,-1.2399
88.945,3.3056,5.8291,3.0836,-5.9514,9.7871,-1.2398
88.995,3.2899,5.83,3.0836,-5.9463,9.7722,-1.2398
89.045,3.2794,5.8306,3.0836,-5.9436,9.7644,-1.2398
89.095,3.2637,5.8315,3.0836,-5.9387,9.7502,-1.2396
89.146,3.2532,5.8321,3.0836,-5.9353,9.7403,-1.2395
89.196,3.2427,5.8327,3.0836,-5.9305,9.7261,-1.2394
89.246,3.227,5.8336,3.0836,-5.9273,9.7169,-1.2393
89.296,3.2165,5.8342,3.0836,-5.9224,9.7027,-1.2391
89.347,3.2008,5.8352,3.0836,-5.919,9.6927,-1.239
89.397,3.1903,5.8358,3.0836,-5.9138,9.6779,-1.2389
89.447,3.1798,5.8364,3.0836,-5.9104,9.6679,-1.2388
89.497,3.1641,5.8373,3.0836,-5.906,9.6552,-1.2388
89.547,3.1536,5.8379,3.0836,-5.9028,9.6459,-1.2388
89.598,3.1379,5.8388,3.0836,-5.898,9.6318,-1.2387
89.648,3.1274,5.8394,3.0836,-5.8948,9.6225,-1.2386
89.699,3.1169,5.84,3.0836,-5.8899,9.6084,-1.2385
89.749,3.1012,5.8409,3.0836,-5.8865,9.5984,-1.2384
89.799,3.0907,5.8416,3.0836,-5.8813,9.5836,-1.2383
89.849,3.075,5.8425,3.0836,-5.8779,9.5736,-1.2382
89.899,3.0645,5.8431,3.0836,-5.8735,9.5609,-1.2381
89.95,3.054,5.8437,3.0836,-5.8703,9.5517,-1.2379
90.0,3.0383,5.8446,3.0836,-5.8654,9.5375,-1.2378
90.05,3.0278,5.8452,3.0836,-5.862,9.5276,-1.2377
90.1,3.0173,5.8458,3.0836,-5.8571,9.5134,-1.2375
90.151,3.0016,5.8467,3.0836,-5.8539,9.5042,-1.2375
90.201,2.9911,5.8473,3.0836,-5.8487,9.4893,-1.2374
90.251,2.9806,5.8479,3.0836,-5.8453,9.4794,-1.2373
90.301,2.9649,5.8489,3.0836,-5.8409,9.4666,-1.2371
90.351,2.9544,5.8495,3.0836,-5.8374,9.4567,-1.237
90.402,2.9387,5.8504,3.0836,-5.8325,9.4425,-1.2368
90.452,2.9282,5.851,3.0836,-5.8293,9.4333,-1.2368
90.502,2.9178,5.8516,3.0836,-5.8244,9.4191,-1.2366
90.552,2.902,5.8525,3.0836,-5.8212,9.4099,-1.2365
90.603,2.8915,5.8531,3.0836,-5.816,9.395,-1.2364
90.653,2.8758,5.854,3.0836,-5.8126,9.3851,-1.2363
90.703,2.8653,5.8546,3.0836,-5.8074,9.3702,-1.2362
90.753,2.8549,5.8552,3.0836,-5.8047,9.3625,-1.2362
90.803,2.8391,5.8562,3.0836,-5.7998,9.3483,-1.236
90.854,2.8287,5.8568,3.0836,-5.7966,9.3391,-1.236
90.904,2.8129,5.8577,3.0836,-5.7916,9.3249,-1.2359
90.954,2.8024,5.8583,3.0836,-5.7882,9.315,-1.2358
91.004,2.792,5.8589,3.0836,-5.7833,9.3008,-1.2357
91.055,2.7762,5.8598,3.0836,-5.7798,9.2909,-1.2356
91.105,2.7658,5.8604,3.0836,-5.7746,9.276,-1.2355
91.155,2.7553,5.861,3.0836,-5.7719,9.2683,-1.2354
91.205,2.7396,5.8619,3.0836,-5.767,9.2541,-1.2352
91.255,2.7291,5.8626,3.0836,-5.762,9.2399,-1.2352
91.306,2.7133,5.8635,3.0836,-5.7586,9.23,-1.2351
91.356,2.7029,5.8641,3.0836,-5.7554,9.2208,-1.235
91.406,2.6924,5.8647,3.0836,-5.7504,9.2066,-1.2349
91.456,2.6767,5.8656,3.0836,-5.7452,9.1918,-1.2348
91.507,2.6662,5.8662,3.0836,-5.7418,9.1819,-1.2347
91.557,2.6505,5.8671,3.0836,-5.7373,9.1691,-1.2346
91.607,2.64,5.8677,3.0836,-5.7338,9.1592,-1.2345
91.657,2.6295,5.8683,3.0836,-5.7306,9.15,-1.2345
91.708,2.6138,5.8692,3.0836,-5.7257,9.1358,-1.2344
91.758,2.6033,5.8699,3.0836,-5.7207,9.1217,-1.2342
91.808,2.5876,5.8708,3.0836,-5.7175,9.1125,-1.2341
91.858,2.5771,5.8714,3.0836,-5.7123,9.0976,-1.234
91.908,2.5666,5.872,3.0836,-5.7088,9.0877,-1.2339
91.959,2.5509,5.8729,3.0836,-5.7036,9.0728,-1.2339
92.009,2.5404,5.8735,3.0836,-5.7009,9.0651,-1.2338
92.059,2.5247,5.8744,3.0836,-5.6959,9.0509,-1.2337
92.109,2.5142,5.875,3.0836,-5.6927,9.0417,-1.2336
92.159,2.5037,5.8756,3.0836,-5.6877,9.0275,-1.2335
92.21,2.488,5.8765,3.0836,-5.6843,9.0176,-1.2335
92.26,2.4775,5.8772,3.0836,-5.6793,9.0035,-1.2333
92.31,2.4618,5.8781,3.0836,-5.6758,8.9936,-1.2332
92.36,2.4513,5.8787,3.0836,-5.6706,8.9787,-1.2331
92.411,2.4408,5.8793,3.0836,-5.6679,8.9709,-1.2331
92.461,2.4251,5.8802,3.0836,-5.6629,8.9568,-1.233
92.511,2.4146,5.8808,3.0836,-5.6594,8.9469,-1.233
92.561,2.4041,5.8814,3.0836,-5.6545,8.9327,-1.2329
92.612,2.3884,5.8823,3.0836,-5.6512,8.9235,-1.2327
92.662,2.3779,5.8829,3.0836,-5.6462,8.9094,-1.2327
92.712,2.3622,5.8839,3.0836,-5.6428,8.8995,-1.2327
92.762,2.3517,5.8845,3.0836,-5.6375,8.8846,-1.2326
92.813,2.3412,5.8851,3.0836,-5.6341,8.8747,-1.2325
92.863,2.3255,5.886,3.0836,-5.6296,8.862,-1.2323
92.913,2.315,5.8866,3.0836,-5.6263,8.8528,-1.2322
92.963,2.2993,5.8875,3.0836,-5.6214,8.8386,-1.2321
93.013,2.2888,5.8881,3.0836,-5.6181,8.8294,-1.232
93.064,2.2783,5.8887,3.0836,-5.6131,8.8153,-1.2319
93.114,2.2626,5.8896,3.0836,-5.6096,8.8054,-1.2318
93.164,2.2521,5.8902,3.0836,-5.6044,8.7905,-1.2317
93.214,2.2364,5.8912,3.0836,-5.6009,8.7806,-1.2316
93.265,2.2259,5.8918,3.0836,-5.5964,8.7679,-1.2315
93.315,2.2154,5.8924,3.0836,-5.5932,8.7587,-1.2315
93.365,2.1997,5.8933,3.0836,-5.5882,8.7445,-1.2313
93.415,2.1892,5.8939,3.0836,-5.5847,8.7346,-1.2313
93.466,2.1735,5.8948,3.0836,-5.5797,8.7205,-1.2311
93.516,2.163,5.8954,3.0836,-5.5764,8.7113,-1.231
93.566,2.1525,5.896,3.0836,-5.5712,8.6965,-1.2309
93.616,2.1368,5.8969,3.0836,-5.5659,8.6816,-1.2308
93.667,2.1263,5.8975,3.0836,-5.5632,8.6738,-1.2308
93.717,2.1159,5.8982,3.0836,-5.5582,8.6597,-1.2306
93.767,2.1001,5.8991,3.0836,-5.5547,8.6498,-1.2304
93.817,2.0897,5.8997,3.0836,-5.5514,8.6406,-1.2304
93.867,2.0739,5.9006,3.0836,-5.5464,8.6265,-1.2303
93.918,2.0634,5.9012,3.0836,-5.5414,8.6123,-1.2303
93.968,2.053,5.9018,3.0836,-5.5379,8.6024,-1.2302
94.018,2.0372,5.9027,3.0836,-5.5326,8.5876,-1.2301
94.068,2.0268,5.9033,3.0836,-5.5291,8.5777,-1.23
94.118,2.011,5.9042,3.0836,-5.5246,8.565,-1.23
94.169,2.0006,5.9048,3.0836,-5.5213,8.5558,-1.2299
94.219,1.9901,5.9055,3.0836,-5.5181,8.5466,-1.2297
94.269,1.9743,5.9064,3.0836,-5.5131,8.5325,-1.2295
94.319,1.9639,5.907,3.0836,-5.5088,8.5204,-1.2295
94.369,1.9534,5.9076,3.0836,-5.5045,8.5084,-1.2295
94.42,1.9377,5.9085,3.0836,-5.501,8.4985,-1.2295
94.47,1.9272,5.9091,3.0836,-5.4957,8.4837,-1.2293
94.52,1.9115,5.91,3.0836,-5.4912,8.471,-1.2292
94.57,1.901,5.9106,3.0836,-5.488,8.4618,-1.2291
94.62,1.8905,5.9112,3.0836,-5.4829,8.4476,-1.2289
94.671,1.8748,5.9122,3.0836,-5.4794,8.4378,-1.2287
94.721,1.8643,5.9128,3.0836,-5.4744,8.4236,-1.2286
94.771,1.8538,5.9134,3.0836,-5.4711,8.4144,-1.2285
94.821,1.8381,5.9143,3.0836,-5.4676,8.4045,-1.2284
94.871,1.8276,5.9149,3.0836,-5.4641,8.3947,-1.2284
94.922,1.8171,5.9155,3.0836,-5.4593,8.3812,-1.2282
94.972,1.8014,5.9164,3.0836,-5.4542,8.3671,-1.2282
95.022,1.7909,5.917,3.0836,-5.451,8.3579,-1.2281
95.072,1.7752,5.9179,3.0836,-5.4459,8.3438,-1.2281
95.123,1.7647,5.9185,3.0836,-5.4426,8.3346,-1.228
95.173,1.7542,5.9192,3.0836,-5.4376,8.3205,-1.2278
95.223,1.7385,5.9201,3.0836,-5.4341,8.3106,-1.2278
95.273,1.728,5.9207,3.0836,-5.4288,8.2958,-1.2275
95.323,1.7123,5.9216,3.0836,-5.4252,8.2859,-1.2274
95.373,1.7018,5.9222,3.0836,-5.4207,8.2732,-1.2273
95.424,1.6913,5.9228,3.0836,-5.4174,8.264,-1.2272
95.474,1.6756,5.9237,3.0836,-5.4123,8.2499,-1.2271
95.524,1.6651,5.9243,3.0836,-5.4088,8.24,-1.227
95.574,1.6494,5.9252,3.0836,-5.4038,8.2259,-1.227
95.625,1.6389,5.9258,3.0836,-5.4005,8.2167,-1.2268
95.675,1.6284,5.9265,3.0836,-5.3952,8.2019,-1.2266
95.725,1.6127,5.9274,3.0836,-5.3916,8.192,-1.2266
95.775,1.6022,5.928,3.0836,-5.3871,8.1793,-1.2264
95.825,1.5917,5.9286,3.0836,-5.382,8.1651,-1.2263
95.876,1.576,5.9295,3.0836,-5.3784,8.1553,-1.2262
95.926,1.5655,5.9301,3.0836,-5.3751,8.1461,-1.2261
95.976,1.5498,5.931,3.0836,-5.3701,8.132,-1.226
96.026,1.5393,5.9316,3.0836,-5.365,8.1178,-1.2259
96.077,1.5288,5.9322,3.0836,-5.3615,8.108,-1.2258
96.127,1.5131,5.9331,3.0836,-5.3561,8.0931,-1.2256
96.177,1.5026,5.9338,3.0836,-5.3526,8.0833,-1.2256
96.227,1.4869,5.9347,3.0836,-5.348,8.0706,-1.2255
96.277,1.4764,5.9353,3.0836,-5.3447,8.0614,-1.2255
96.328,1.466,5.9359,3.0836,-5.3396,8.0473,-1.2253
96.378,1.4502,5.9368,3.0836,-5.3363,8.0381,-1.2253
96.428,1.4397,5.9374,3.0836,-5.3312,8.024,-1.2251
96.478,1.424,5.9383,3.0836,-5.3277,8.0141,-1.225
96.529,1.4135,5.9389,3.0836,-5.3223,7.9993,-1.2249
96.579,1.4031,5.9395,3.0836,-5.3188,7.9894,-1.2248
96.629,1.3873,5.9405,3.0836,-5.3142,7.9767,-1.2247
96.679,1.3769,5.9411,3.0836,-5.3109,7.9675,-1.2246
96.73,1.3611,5.942,3.0836,-5.3058,7.9534,-1.2245
96.78,1.3506,5.9426,3.0836,-5.3022,7.9436,-1.2245
96.83,1.3402,5.9432,3.0836,-5.2972,7.9294,-1.2243
96.88,1.3244,5.9441,3.0836,-5.2938,7.9203,-1.2243
96.93,1.314,5.9447,3.0836,-5.2885,7.9055,-1.2242
96.981,1.2982,5.9456,3.0836,-5.2849,7.8956,-1.2241
97.031,1.2878,5.9462,3.0836,-5.2803,7.8829,-1.224
97.081,1.2773,5.9468,3.0836,-5.2768,7.873,-1.2239
97.131,1.2615,5.9478,3.0836,-5.2717,7.8589,-1.2237
97.182,1.2511,5.9484,3.0836,-5.2684,7.8497,-1.2236
97.232,1.2406,5.949,3.0836,-5.2632,7.8356,-1.2235
97.282,1.2249,5.9499,3.0836,-5.2599,7.8265,-1.2235
97.332,1.2144,5.9505,3.0836,-5.2546,7.8117,-1.2233
97.383,1.1987,5.9514,3.0836,-5.251,7.8018,-1.2233
97.433,1.1882,5.952,3.0836,-5.2456,7.787,-1.2232
97.483,1.1777,5.9526,3.0836,-5.2428,7.7792,-1.2231
97.533,1.162,5.9535,3.0836,-5.2377,7.7651,-1.223
97.584,1.1515,5.9541,3.0836,-5.2344,7.7559,-1.223
97.634,1.1358,5.9551,3.0836,-5.2293,7.7418,-1.2229
97.684,1.1253,5.9557,3.0836,-5.2257,7.732,-1.2228
97.734,1.1148,5.9563,3.0836,-5.2206,7.7179,-1.2226
97.784,1.0991,5.9572,3.0836,-5.217,7.708,-1.2226
97.835,1.0886,5.9578,3.0836,-5.2116,7.6932,-1.2224
97.885,1.0729,5.9587,3.0836,-5.207,7.6805,-1.2223
97.935,1.0624,5.9593,3.0836,-5.2037,7.6713,-1.2222
97.985,1.0519,5.9599,3.0836,-5.1986,7.6572,-1.222
98.036,1.0362,5.9608,3.0836,-5.195,7.6474,-1.2219
98.086,1.0257,5.9614,3.0836,-5.1916,7.6382,-1.2218
98.136,1.01,5.9624,3.0836,-5.1865,7.6241,-1.2218
98.186,0.9995,5.963,3.0836,-5.1811,7.6093,-1.2215
98.237,0.989,5.9636,3.0836,-5.1775,7.5995,-1.2214
98.287,0.9733,5.9645,3.0836,-5.1729,7.5868,-1.2213
98.337,0.9628,5.9651,3.0836,-5.1693,7.5769,-1.2212
98.387,0.9471,5.966,3.0836,-5.1642,7.5628,-1.2211
98.438,0.9366,5.9666,3.0836,-5.1608,7.5537,-1.221
98.488,0.9261,5.9672,3.0836,-5.1557,7.5396,-1.2209
98.538,0.9104,5.9681,3.0836,-5.1523,7.5304,-1.2208
98.589,0.8999,5.9688,3.0836,-5.1469,7.5156,-1.2207
98.639,0.8894,5.9694,3.0836,-5.1433,7.5057,-1.2205
98.689,0.8737,5.9703,3.0836,-5.1379,7.491,-1.2204
98.739,0.8632,5.9709,3.0836,-5.1351,7.4832,-1.2203
98.79,0.8475,5.9718,3.0836,-5.1299,7.4691,-1.2202
98.84,0.837,5.9724,3.0836,-5.1266,7.46,-1.2201
98.89,0.8265,5.973,3.0836,-5.1214,7.4459,-1.22
98.94,0.8108,5.9739,3.0836,-5.1178,7.436,-1.2199
98.991,0.8003,5.9745,3.0836,-5.1127,7.4219,-1.2197
99.041,0.7846,5.9754,3.0836,-5.1091,7.4121,-1.2197
99.091,0.7741,5.9761,3.0836,-5.1036,7.3973,-1.2194
99.141,0.7636,5.9767,3.0836,-5.1008,7.3895,-1.2194
99.191,0.7479,5.9776,3.0836,-5.0956,7.3755,-1.2192
99.242,0.7374,5.9782,3.0836,-5.092,7.3656,-1.2191
99.292,0.7217,5.9791,3.0836,-5.0869,7.3515,-1.219
99.342,0.7112,5.9797,3.0836,-5.0835,7.3424,-1.2189
99.392,0.7007,5.9803,3.0836,-5.0783,7.3283,-1.2188
99.443,0.685,5.9812,3.0836,-5.0747,7.3184,-1.2187
99.493,0.6745,5.9818,3.0836,-5.0693,7.3036,-1.2185
99.543,0.6588,5.9828,3.0836,-5.0657,7.2938,-1.2184
99.593,0.6483,5.9834,3.0836,-5.061,7.2811,-1.2183
99.644,0.6378,5.984,3.0836,-5.0576,7.272,-1.2183
99.694,0.6221,5.9849,3.0836,-5.0524,7.2579,-1.2181
99.744,0.6116,5.9855,3.0836,-5.0491,7.2487,-1.2181
99.794,0.6012,5.9861,3.0836,-5.0439,7.2347,-1.2179
99.844,0.5854,5.987,3.0836,-5.0403,7.2248,-1.2178
99.895,0.575,5.9876,3.0836,-5.0348,7.21,-1.2177
99.945,0.5592,5.9885,3.0836,-5.0312,7.2002,-1.2177
99.995,0.5487,5.9891,3.0836,-5.0265,7.1875,-1.2176
100.045,0.5383,5.9897,3.0836,-5.0213,7.1734,-1.2175
100.095,0.5225,5.9907,3.0836,-5.018,7.1643,-1.2174
100.146,0.5121,5.9913,3.0836,-5.0128,7.1502,-1.2172
100.196,0.4963,5.9922,3.0836,-5.0091,7.1404,-1.2172
100.246,0.4859,5.9928,3.0836,-5.0039,7.1263,-1.2172
100.296,0.4754,5.9934,3.0836,-5.0003,7.1164,-1.2171
100.346,0.4596,5.9943,3.0836,-4.9967,7.1066,-1.217
100.397,0.4492,5.9949,3.0836,-4.992,7.0939,-1.2168
100.447,0.4334,5.9958,3.0836,-4.9868,7.0799,-1.2167
100.497,0.423,5.9964,3.0836,-4.9831,7.07,-1.2166
100.547,0.4125,5.9971,3.0836,-4.9779,7.0559,-1.2165
100.597,0.3968,5.998,3.0836,-4.9746,7.0468,-1.2164
100.648,0.3863,5.9986,3.0836,-4.9694,7.0327,-1.2163
100.698,0.3705,5.9995,3.0836,-4.9657,7.0229,-1.2162
100.748,0.3601,6.0001,3.0836,-4.9602,7.0081,-1.2161
100.798,0.3496,6.0007,3.0836,-4.9566,6.9983,-1.216
100.848,0.3339,6.0016,3.0836,-4.9537,6.9905,-1.216
100.899,0.3234,6.0022,3.0836,-4.9485,6.9765,-1.2158
100.949,0.3129,6.0028,3.0836,-4.9433,6.9624,-1.2156
100.999,0.2972,6.0037,3.0836,-4.9399,6.9533,-1.2156
101.049,0.2867,6.0044,3.0836,-4.9347,6.9392,-1.2155
101.099,0.271,6.0053,3.0836,-4.931,6.9294,-1.2153
101.15,0.2605,6.0059,3.0836,-4.9256,6.9146,-1.2152
101.2,0.25,6.0065,3.0836,-4.9219,6.9047,-1.215
101.25,0.2343,6.0074,3.0836,-4.9172,6.8921,-1.215
101.301,0.2238,6.008,3.0836,-4.9138,6.883,-1.215
101.351,0.2081,6.0089,3.0836,-4.9086,6.8689,-1.2148
101.401,0.1976,6.0095,3.0836,-4.9049,6.8591,-1.2146
101.451,0.1871,6.0101,3.0836,-4.8997,6.845,-1.2144
101.501,0.1714,6.0111,3.0836,-4.8963,6.8359,-1.2144
101.552,0.1609,6.0117,3.0836,-4.8908,6.8211,-1.2143
101.602,0.1452,6.0126,3.0836,-4.8871,6.8113,-1.2141
101.652,0.1347,6.0132,3.0836,-4.8824,6.7986,-1.214
101.703,0.1242,6.0138,3.0836,-4.8787,6.7888,-1.2139
101.753,0.1085,6.0147,3.0836,-4.8735,6.7747,-1.2139
101.803,0.098,6.0153,3.0836,-4.8701,6.7656,-1.2138
101.853,0.0823,6.0162,3.0836,-4.8648,6.7515,-1.2137
101.904,0.0718,6.0168,3.0836,-4.8614,6.7424,-1.2136
101.954,0.0613,6.0174,3.0836,-4.8559,6.7276,-1.2135
102.004,0.0456,6.0184,3.0836,-4.8523,6.7178,-1.2134
102.054,0.0351,6.019,3.0836,-4.8467,6.703,-1.2132
102.104,0.0246,6.0196,3.0836,-4.8439,6.6953,-1.2131
102.155,0.0089,6.0205,3.0836,-4.8386,6.6813,-1.213
102.205,-0.0016,6.0211,3.0836,-4.8352,6.6721,-1.213
102.255,-0.0173,6.022,3.0836,-4.8299,6.6581,-1.2129
102.305,-0.0278,6.0226,3.0836,-4.8247,6.644,-1.2127
102.356,-0.0383,6.0232,3.0836,-4.821,6.6342,-1.2126
102.406,-0.054,6.0241,3.0836,-4.8173,6.6244,-1.2125
102.456,-0.0645,6.0247,3.0836,-4.8118,6.6096,-1.2124
102.506,-0.0802,6.0257,3.0836,-4.8071,6.597,-1.2123
102.556,-0.0907,6.0263,3.0836,-4.8036,6.5878,-1.2123
102.607,-0.1012,6.0269,3.0836,-4.7984,6.5738,-1.2121
102.657,-0.1169,6.0278,3.0836,-4.7947,6.564,-1.212
102.707,-0.1274,6.0284,3.0836,-4.7894,6.5499,-1.212
102.757,-0.1431,6.0293,3.0836,-4.786,6.5408,-1.212
102.807,-0.1536,6.0299,3.0836,-4.7805,6.526,-1.2119
102.858,-0.1641,6.0305,3.0836,-4.7768,6.5162,-1.2118
102.908,-0.1798,6.0314,3.0836,-4.772,6.5036,-1.2117
102.958,-0.1903,6.032,3.0836,-4.7683,6.4937,-1.2116
103.008,-0.206,6.033,3.0836,-4.7631,6.4797,-1.2116
103.058,-0.2165,6.0336,3.0836,-4.7596,6.4706,-1.2115
103.109,-0.2269,6.0342,3.0836,-4.7544,6.4565,-1.2115
103.159,-0.2427,6.0351,3.0836,-4.7509,6.4474,-1.2114
103.209,-0.2532,6.0357,3.0836,-4.7454,6.4327,-1.2113
103.259,-0.2636,6.0363,3.0836,-4.7417,6.4228,-1.2112
103.31,-0.2794,6.0372,3.0836,-4.7362,6.4081,-1.211
103.36,-0.2898,6.0378,3.0836,-4.7333,6.4004,-1.2109
103.41,-0.3056,6.0387,3.0836,-4.728,6.3863,-1.2109
103.46,-0.316,6.0394,3.0836,-4.7245,6.3772,-1.2108
103.51,-0.3265,6.04,3.0836,-4.7193,6.3632,-1.2107
103.561,-0.3423,6.0409,3.0836,-4.7156,6.3533,-1.2107
103.611,-0.3527,6.0415,3.0836,-4.7103,6.3393,-1.2107
103.661,-0.3685,6.0424,3.0836,-4.7066,6.3295,-1.2105
103.711,-0.3789,6.043,3.0836,-4.701,6.3147,-1.2104
103.762,-0.3894,6.0436,3.0836,-4.6981,6.307,-1.2103
103.812,-0.4051,6.0445,3.0836,-4.6928,6.293,-1.2103
103.862,-0.4156,6.0451,3.0836,-4.6891,6.2832,-1.2101
103.912,-0.4314,6.046,3.0836,-4.6838,6.2691,-1.2101
103.962,-0.4418,6.0467,3.0836,-4.6804,6.26,-1.2101
104.013,-0.4523,6.0473,3.0836,-4.6751,6.246,-1.2099
104.063,-0.468,6.0482,3.0836,-4.6714,6.2361,-1.2098
104.113,-0.4785,6.0488,3.0836,-4.6658,6.2214,-1.2096
104.163,-0.4942,6.0497,3.0836,-4.6621,6.2116,-1.2096
104.213,-0.5047,6.0503,3.0836,-4.6573,6.199,-1.2095
104.264,-0.5152,6.0509,3.0836,-4.6539,6.1898,-1.2094
104.314,-0.5309,6.0518,3.0836,-4.6486,6.1758,-1.2093
104.364,-0.5414,6.0524,3.0836,-4.6451,6.1667,-1.2092
104.414,-0.5519,6.053,3.0836,-4.6398,6.1527,-1.2091
104.464,-0.5676,6.054,3.0836,-4.6342,6.1379,-1.2089
104.515,-0.5781,6.0546,3.0836,-4.6305,6.1281,-1.2088
104.565,-0.5938,6.0555,3.0836,-4.6268,6.1183,-1.2088
104.615,-0.6043,6.0561,3.0836,-4.622,6.1057,-1.2087
104.665,-0.6148,6.0567,3.0836,-4.6186,6.0965,-1.2087
104.716,-0.6305,6.0576,3.0836,-4.6133,6.0825,-1.2085
104.766,-0.641,6.0582,3.0836,-4.6079,6.0685,-1.2084
104.816,-0.6567,6.0591,3.0836,-4.6042,6.0587,-1.2083
104.866,-0.6672,6.0597,3.0836,-4.5989,6.0446,-1.2081
104.916,-0.6777,6.0603,3.0836,-4.5952,6.0348,-1.208
104.967,-0.6934,6.0613,3.0836,-4.5896,6.0201,-1.2079
105.017,-0.7039,6.0619,3.0836,-4.5867,6.0124,-1.2078
105.067,-0.7196,6.0628,3.0836,-4.5813,5.9984,-1.2077
105.118,-0.7301,6.0634,3.0836,-4.5776,5.9886,-1.2075
105.169,-0.7406,6.064,3.0836,-4.5723,5.9745,-1.2074
105.219,-0.7563,6.0649,3.0836,-4.5688,5.9654,-1.2074
105.269,-0.7668,6.0655,3.0836,-4.5635,5.9514,-1.2073
105.319,-0.7825,6.0664,3.0836,-4.5597,5.9416,-1.2072
105.37,-0.793,6.067,3.0836,-4.5541,5.9269,-1.2072
105.42,-0.8035,6.0677,3.0836,-4.5504,5.9171,-1.2071
105.47,-0.8192,6.0686,3.0836,-4.5456,5.9044,-1.207
105.52,-0.8297,6.0692,3.0836,-4.5421,5.8953,-1.2069
105.57,-0.8454,6.0701,3.0836,-4.5368,5.8813,-1.2067
105.621,-0.8559,6.0707,3.0836,-4.5333,5.8722,-1.2066
105.671,-0.8664,6.0713,3.0836,-4.528,5.8582,-1.2064
105.721,-0.8821,6.0722,3.0836,-4.5242,5.8484,-1.2063
105.772,-0.8926,6.0728,3.0836,-4.5186,5.8337,-1.2062
105.822,-0.9083,6.0737,3.0836,-4.5149,5.8238,-1.2061
