t,truth_x,truth_y,truth_yaw,est_x,est_y,est_yaw
31.88,5.8501,1.7206,1.3235,13.196,5.0075,-4.1226
31.93,5.8569,1.7481,1.3373,13.1801,5.031,-4.1106
31.981,5.8612,1.7667,1.3457,13.1692,5.0467,-4.1033
32.031,5.8675,1.795,1.3569,13.1525,5.0704,-4.0936
32.081,5.8716,1.8141,1.3636,13.1412,5.0862,-4.0878
32.132,5.8756,1.8333,1.3696,13.1297,5.1021,-4.0825
32.182,5.8814,1.8624,1.3777,13.1121,5.126,-4.0752
32.232,5.8852,1.8819,1.3826,13.1003,5.1419,-4.0708
32.282,5.8907,1.9114,1.3889,13.0823,5.1659,-4.0649
32.333,5.8943,1.931,1.3924,13.0702,5.1818,-4.0613
32.383,5.8978,1.9508,1.3956,13.0579,5.1978,-4.058
32.433,5.903,1.9805,1.4002,13.0394,5.2218,-4.0534
32.484,5.9064,2.0004,1.403,13.027,5.2378,-4.0506
32.534,5.9114,2.0303,1.4069,13.0082,5.2619,-4.0467
32.584,5.9147,2.0504,1.4093,12.9956,5.2779,-4.0444
32.634,5.918,2.0705,1.4114,12.9829,5.2939,-4.0422
32.685,5.9228,2.1007,1.4145,12.9638,5.3179,-4.0391
32.735,5.926,2.121,1.4164,12.951,5.334,-4.0373
32.785,5.9307,2.1514,1.419,12.9317,5.358,-4.0347
32.835,5.9337,2.1717,1.4208,12.9188,5.3741,-4.0332
32.886,5.9368,2.1921,1.4224,12.9058,5.3901,-4.0318
32.936,5.9414,2.2228,1.4247,12.8863,5.4142,-4.0298
32.986,5.9444,2.2433,1.426,12.8732,5.4302,-4.0286
33.036,5.9473,2.2638,1.4273,12.8601,5.4463,-4.0275
33.087,5.9518,2.2946,1.429,12.8404,5.4703,-4.0261
33.137,5.9547,2.3151,1.43,12.8273,5.4864,-4.0252
33.187,5.959,2.346,1.4314,12.8075,5.5105,-4.024
33.237,5.9619,2.3666,1.4322,12.7942,5.5266,-4.0233
33.288,5.9648,2.3873,1.4329,12.781,5.5426,-4.0226
33.338,5.9691,2.4183,1.4338,12.7611,5.5668,-4.0217
33.388,5.9719,2.4389,1.4343,12.7478,5.5828,-4.0211
33.438,5.9762,2.47,1.435,12.7278,5.6069,-4.0204
33.489,5.979,2.4906,1.4354,12.7145,5.623,-4.0199
33.539,5.9818,2.5113,1.4358,12.7012,5.6391,-4.0195
33.589,5.986,2.5424,1.4364,12.6811,5.6632,-4.0189
33.639,5.9888,2.5631,1.4368,12.6678,5.6793,-4.0185
33.69,5.993,2.5942,1.4373,12.6477,5.7034,-4.018
33.74,5.9958,2.6149,1.4376,12.6343,5.7194,-4.0177
33.79,5.9986,2.6356,1.4379,12.6209,5.7355,-4.0174
33.84,6.0027,2.6667,1.4383,12.6008,5.7596,-4.017
33.891,6.0055,2.6875,1.4386,12.5874,5.7757,-4.0167
33.941,6.0096,2.7186,1.439,12.5673,5.7998,-4.0164
33.991,6.0124,2.7394,1.4392,12.5538,5.8159,-4.0162
34.041,6.0151,2.7601,1.4394,12.5404,5.8319,-4.016
34.092,6.0192,2.7913,1.4397,12.5202,5.8561,-4.0157
34.142,6.022,2.8121,1.4399,12.5068,5.8721,-4.0156
34.192,6.0247,2.8329,1.4401,12.4933,5.8882,-4.0154
34.242,6.0288,2.864,1.4403,12.4731,5.9123,-4.0152
34.293,6.0315,2.8848,1.4404,12.4597,5.9284,-4.0151
34.343,6.0342,2.9056,1.4405,12.4462,5.9445,-4.015
34.393,6.0383,2.9368,1.4407,12.426,5.9686,-4.0148
34.444,6.041,2.9576,1.4408,12.4125,5.9847,-4.0147
34.494,6.0451,2.9888,1.4409,12.3923,6.0088,-4.0146
34.544,6.0478,3.0096,1.441,12.3788,6.0248,-4.0145
34.594,6.0519,3.0408,1.4411,12.3586,6.049,-4.0144
34.645,6.0546,3.0616,1.4411,12.3451,6.065,-4.0144
34.695,6.0573,3.0825,1.4412,12.3316,6.0811,-4.0143
34.745,6.0614,3.1137,1.4413,12.3114,6.1052,-4.0142
34.796,6.0641,3.1345,1.4413,12.2979,6.1213,-4.0142
34.846,6.0682,3.1657,1.4414,12.2777,6.1454,-4.0141
34.896,6.0709,3.1865,1.4414,12.2642,6.1615,-4.0141
34.947,6.0736,3.2073,1.4415,12.2507,6.1776,-4.014
34.997,6.0777,3.2385,1.4415,12.2304,6.2017,-4.014
35.048,6.0804,3.2594,1.4416,12.2169,6.2178,-4.0139
35.098,6.0831,3.2802,1.4416,12.1967,6.2419,-4.0139
35.148,6.0871,3.3114,1.4417,12.1832,6.258,-4.0139
35.198,6.0898,3.3322,1.4417,12.1697,6.274,-4.0138
35.249,6.0939,3.3634,1.4417,12.1494,6.2981,-4.0138
35.299,6.0966,3.3843,1.4418,12.1359,6.3142,-4.0138
35.349,6.0993,3.4051,1.4418,12.1224,6.3303,-4.0138
35.4,6.1033,3.4363,1.4418,12.1022,6.3544,-4.0137
35.45,6.106,3.4571,1.4418,12.0887,6.3705,-4.0137
35.5,6.1101,3.4884,1.4418,12.0684,6.3946,-4.0137
35.55,6.1128,3.5092,1.4419,12.0549,6.4107,-4.0137
35.601,6.1155,3.53,1.4419,12.0414,6.4268,-4.0137
35.651,6.1195,3.5612,1.4419,12.0211,6.4509,-4.0136
35.701,6.1222,3.5821,1.4419,12.0076,6.4669,-4.0136
35.751,6.1263,3.6133,1.4419,11.9874,6.4911,-4.0136
35.802,6.129,3.6341,1.4419,11.9739,6.5071,-4.0136
35.852,6.1317,3.6549,1.4419,11.9603,6.5232,-4.0136
35.902,6.1357,3.6862,1.4419,11.9401,6.5473,-4.0136
35.953,6.1384,3.707,1.442,11.9266,6.5634,-4.0136
36.003,6.1425,3.7382,1.442,11.9063,6.5875,-4.0136
36.053,6.1452,3.7591,1.442,11.8928,6.6036,-4.0136
36.103,6.1479,3.7799,1.442,11.8793,6.6197,-4.0136
36.154,6.1519,3.8111,1.442,11.859,6.6438,-4.0135
36.204,6.1546,3.832,1.442,11.8455,6.6599,-4.0135
36.254,6.1587,3.8632,1.442,11.8253,6.684,-4.0135
36.304,6.1614,3.884,1.442,11.8117,6.7,-4.0135
36.355,6.164,3.9048,1.442,11.7982,6.7161,-4.0135
36.405,6.1681,3.9361,1.442,11.778,6.7402,-4.0135
36.455,6.1708,3.9569,1.442,11.7645,6.7563,-4.0135
36.505,6.1748,3.9881,1.442,11.7442,6.7804,-4.0135
36.556,6.1775,4.009,1.442,11.7307,6.7965,-4.0135
36.606,6.1802,4.0298,1.442,11.7172,6.8126,-4.0135
36.656,6.1843,4.061,1.442,11.6969,6.8367,-4.0135
36.706,6.187,4.0819,1.442,11.6834,6.8528,-4.0135
36.757,6.1897,4.1027,1.442,11.6699,6.8688,-4.0135
36.807,6.1937,4.1339,1.442,11.6496,6.893,-4.0135
36.857,6.1964,4.1547,1.442,11.6361,6.909,-4.0135
36.907,6.2005,4.186,1.442,11.6159,6.9332,-4.0135
36.958,6.2031,4.2068,1.442,11.6023,6.9492,-4.0135
37.008,6.2058,4.2276,1.442,11.5888,6.9653,-4.0135
37.058,6.2099,4.2589,1.442,11.5686,6.9894,-4.0135
37.108,6.2126,4.2797,1.442,11.5551,7.0055,-4.0135
37.159,6.2166,4.3109,1.442,11.5348,7.0296,-4.0135
37.209,6.2193,4.3318,1.442,11.5213,7.0457,-4.0135
37.26,6.222,4.3526,1.4421,11.5078,7.0618,-4.0135
37.31,6.2261,4.3838,1.4421,11.4875,7.0859,-4.0135
37.36,6.2288,4.4047,1.4421,11.474,7.102,-4.0135
37.41,6.2328,4.4359,1.4421,11.4537,7.1261,-4.0135
37.461,6.2355,4.4567,1.4421,11.4402,7.1421,-4.0135
37.511,6.2382,4.4775,1.4421,11.4267,7.1582,-4.0135
37.561,6.2422,4.5088,1.4421,11.4064,7.1823,-4.0135
37.611,6.2449,4.5296,1.4421,11.3929,7.1984,-4.0135
37.662,6.249,4.5609,1.4421,11.3727,7.2225,-4.0135
37.712,6.2517,4.5817,1.4421,11.3591,7.2386,-4.0135
37.762,6.2544,4.6025,1.4421,11.3456,7.2547,-4.0135
37.813,6.2584,4.6337,1.4421,11.3254,7.2788,-4.0135
37.863,6.2611,4.6546,1.4421,11.3119,7.2949,-4.0135
37.913,6.2652,4.6858,1.4421,11.2916,7.319,-4.0135
37.964,6.2679,4.7066,1.4421,11.2781,7.3351,-4.0135
38.014,6.2706,4.7275,1.4421,11.2646,7.3511,-4.0135
38.064,6.2746,4.7587,1.4421,11.2443,7.3753,-4.0135
38.115,6.2773,4.7795,1.4421,11.2308,7.3913,-4.0135
38.165,6.2813,4.8108,1.4421,11.2105,7.4154,-4.0135
38.215,6.284,4.8316,1.4421,11.197,7.4315,-4.0135
38.266,6.2867,4.8524,1.4421,11.1835,7.4476,-4.0135
38.316,6.2908,4.8837,1.4421,11.1632,7.4717,-4.0135
38.366,6.2935,4.9045,1.4421,11.1497,7.4878,-4.0135
38.417,6.2962,4.9253,1.4421,11.1362,7.5039,-4.0135
38.467,6.3002,4.9565,1.4421,11.1159,7.528,-4.0135
38.517,6.3029,4.9774,1.4421,11.1024,7.5441,-4.0135
38.567,6.3069,5.0086,1.4421,11.0822,7.5682,-4.0135
38.618,6.3096,5.0294,1.4421,11.0687,7.5842,-4.0135
38.668,6.3137,5.0607,1.4421,11.0484,7.6084,-4.0135
38.718,6.3164,5.0815,1.4421,11.0349,7.6244,-4.0135
38.769,6.3191,5.1023,1.4421,11.0214,7.6405,-4.0135
38.819,6.3231,5.1336,1.4421,11.0011,7.6646,-4.0135
38.869,6.3258,5.1544,1.4421,10.9876,7.6807,-4.0135
38.92,6.3285,5.1752,1.4421,10.9741,7.6968,-4.0135
38.97,6.3326,5.2065,1.4421,10.9538,7.7209,-4.0135
39.02,6.3353,5.2273,1.4421,10.9403,7.737,-4.0135
39.07,6.3393,5.2585,1.4421,10.92,7.7611,-4.0135
39.121,6.342,5.2794,1.4421,10.9065,7.7772,-4.0135
39.171,6.3447,5.3002,1.4421,10.893,7.7932,-4.0135
39.221,6.3487,5.3314,1.4421,10.8727,7.8173,-4.0135
39.272,6.3514,5.3522,1.4421,10.8592,7.8334,-4.0135
39.322,6.3555,5.3835,1.4421,10.839,7.8575,-4.0135
39.372,6.3582,5.4043,1.4421,10.8255,7.8736,-4.0135
39.422,6.3609,5.4251,1.4421,10.8119,7.8897,-4.0135
39.473,6.3643,5.4548,1.4424,10.7964,7.9082,-4.0009
39.523,6.3656,5.4658,1.4487,10.7922,7.9129,-3.9757
39.573,6.3667,5.4756,1.4804,10.7857,7.9198,-3.9379
39.624,6.3672,5.4818,1.5029,10.7813,7.9242,-3.9127
39.674,6.3676,5.488,1.5255,10.7767,7.9285,-3.8875
39.724,6.3679,5.4972,1.5598,10.7696,7.9348,-3.8497
39.774,6.3679,5.5033,1.5828,10.7648,7.9389,-3.8245
39.825,6.3676,5.5124,1.6176,10.7574,7.9447,-3.7867
39.875,6.3673,5.5184,1.6409,10.7523,7.9484,-3.7615
39.925,6.3668,5.5244,1.6644,10.7471,7.952,-3.7363
39.975,6.3658,5.5333,1.7002,10.7392,7.9571,-3.6985
40.026,6.365,5.5394,1.7244,10.7338,7.9604,-3.6733
40.076,6.3634,5.5487,1.7611,10.7256,7.965,-3.6355
40.126,6.3621,5.5551,1.7859,10.72,7.968,-3.6103
40.176,6.3607,5.5616,1.8111,10.7143,7.9707,-3.5851
40.227,6.3581,5.5715,1.8496,10.7057,7.9746,-3.5473
40.277,6.3562,5.5782,1.8754,10.6999,7.977,-3.5221
40.327,6.3529,5.5881,1.9141,10.691,7.9804,-3.4843
40.377,6.3505,5.5946,1.9399,10.6851,7.9824,-3.4591
40.428,6.3479,5.601,1.9657,10.6791,7.9843,-3.4339
40.478,6.3437,5.6105,2.0044,10.67,7.9869,-3.3961
40.528,6.3408,5.6168,2.0303,10.6639,7.9884,-3.3709
40.579,6.3377,5.623,2.0561,10.6577,7.9897,-3.3457
40.629,6.333,5.6321,2.0948,10.6484,7.9915,-3.3079
40.679,6.3297,5.6381,2.1205,10.6422,7.9924,-3.2827
40.73,6.3248,5.6469,2.159,10.6328,7.9936,-3.2449
40.78,6.3216,5.6526,2.1845,10.6265,7.9942,-3.2197
40.83,6.3184,5.6583,2.2098,10.6203,7.9946,-3.1945
40.88,6.3133,5.6666,2.2476,10.6108,7.9949,-3.1567
40.931,6.3098,5.6719,2.2728,10.6045,7.9949,-3.1315
40.981,6.3041,5.6795,2.3106,10.5947,7.9946,-3.0937
41.031,6.2999,5.6843,2.3358,10.5878,7.9942,-3.0685
41.081,6.2952,5.6891,2.361,10.5804,7.9936,-3.0433
41.132,6.2873,5.6966,2.3988,10.5684,7.9921,-3.0055
41.182,6.2816,5.7017,2.424,10.5601,7.9909,-2.9803
41.232,6.272,5.7098,2.4618,10.5467,7.9884,-2.9425
41.282,6.2651,5.7152,2.487,10.5373,7.9864,-2.9173
41.332,6.2576,5.7208,2.5122,10.5275,7.9841,-2.8921
41.383,6.2455,5.7293,2.55,10.5121,7.9798,-2.8543
41.433,6.2369,5.735,2.5752,10.5016,7.9766,-2.8291
41.483,6.2228,5.7435,2.613,10.4849,7.9708,-2.7913
41.533,6.2128,5.7492,2.6382,10.4735,7.9665,-2.7661
41.584,6.2023,5.7549,2.6635,10.4617,7.9617,-2.7409
41.634,6.1855,5.7633,2.7015,10.4436,7.9536,-2.7031
41.684,6.1737,5.7688,2.727,10.4314,7.9477,-2.6779
41.734,6.1547,5.777,2.7652,10.4123,7.9377,-2.6405
41.785,6.1412,5.7824,2.7905,10.3994,7.9304,-2.6172
41.835,6.1268,5.7875,2.815,10.3861,7.9225,-2.5956
41.885,6.1041,5.7948,2.8491,10.366,7.9099,-2.5661
41.936,6.0885,5.7993,2.8696,10.3524,7.9009,-2.5482
41.987,6.0723,5.8037,2.8882,10.3386,7.8914,-2.5321
42.037,6.0473,5.8099,2.9133,10.3176,7.8764,-2.5102
42.087,6.0303,5.8137,2.9287,10.3036,7.866,-2.4968
42.138,6.0041,5.8191,2.9484,10.2822,7.8496,-2.4792
42.188,5.9863,5.8226,2.9602,10.2679,7.8383,-2.4685
42.239,5.9591,5.8274,2.9753,10.2463,7.8209,-2.4544
42.289,5.9408,5.8304,2.9839,10.2319,7.8089,-2.4458
42.339,5.9223,5.8333,2.9918,10.2174,7.7967,-2.4379
42.389,5.8943,5.8373,3.0025,10.1956,7.778,-2.4271
42.44,5.8753,5.8399,3.009,10.1811,7.7653,-2.4204
42.49,5.8562,5.8424,3.015,10.1666,7.7525,-2.4143
42.54,5.8274,5.846,3.0233,10.1448,7.7329,-2.4058
42.59,5.808,5.8482,3.0284,10.1303,7.7197,-2.4006
42.641,5.7787,5.8515,3.0354,10.1084,7.6996,-2.3935
42.691,5.7591,5.8536,3.0398,10.0939,7.686,-2.3892
42.741,5.7393,5.8556,3.044,10.0794,7.6724,-2.3852
42.792,5.7093,5.8584,3.0503,10.0575,7.6517,-2.3797
42.842,5.6893,5.8602,3.0542,10.043,7.6378,-2.3763
42.892,5.659,5.8628,3.0593,10.0212,7.6167,-2.3719
42.942,5.6388,5.8644,3.0624,10.0066,7.6025,-2.3692
42.993,5.6185,5.866,3.0652,9.992,7.5883,-2.3668
43.043,5.5879,5.8683,3.069,9.9702,7.5668,-2.3635
43.093,5.5675,5.8698,3.0713,9.9556,7.5524,-2.3615
43.143,5.5368,5.8719,3.0743,9.9337,7.5307,-2.3589
43.193,5.5162,5.8732,3.0762,9.9191,7.5162,-2.3573
43.244,5.4956,5.8746,3.0778,9.9045,7.5016,-2.3559
43.294,5.4647,5.8765,3.0801,9.8827,7.4797,-2.3539
43.344,5.4441,5.8778,3.0813,9.8681,7.465,-2.3527
43.394,5.4131,5.8796,3.0829,9.8462,7.4429,-2.3512
43.445,5.3924,5.8808,3.0838,9.8316,7.4282,-2.3502
43.495,5.3717,5.882,3.0847,9.817,7.4134,-2.3493
43.545,5.3406,5.8838,3.0858,9.7951,7.3912,-2.3481
43.596,5.3198,5.8849,3.0865,9.7805,7.3764,-2.3474
43.646,5.2886,5.8866,3.0874,9.7587,7.3541,-2.3463
43.696,5.2678,5.8878,3.088,9.7441,7.3392,-2.3457
43.747,5.247,5.8889,3.0885,9.7295,7.3243,-2.3451
43.797,5.2158,5.8905,3.0892,9.7076,7.3019,-2.3443
43.847,5.1949,5.8916,3.0897,9.693,7.287,-2.3438
43.897,5.1637,5.8932,3.0905,9.6712,7.2645,-2.3431
43.947,5.1428,5.8943,3.091,9.6566,7.2496,-2.3427
43.998,5.1219,5.8953,3.0915,9.642,7.2346,-2.3423
44.048,5.0906,5.8969,3.0921,9.6202,7.2121,-2.3417
44.098,5.0697,5.8979,3.0924,9.6056,7.1971,-2.3414
44.149,5.0488,5.8989,3.0928,9.591,7.1821,-2.3411
44.199,5.0174,5.9005,3.0932,9.5692,7.1596,-2.3407
44.249,4.9965,5.9015,3.0935,9.5546,7.1445,-2.3405
44.299,4.9756,5.9025,3.0937,9.54,7.1295,-2.3403
44.35,4.9442,5.904,3.0941,9.5182,7.1069,-2.34
44.4,4.9233,5.905,3.0943,9.5036,7.0918,-2.3398
44.45,4.8919,5.9065,3.0945,9.4817,7.0693,-2.3396
44.5,4.8709,5.9074,3.0947,9.4672,7.0542,-2.3395
44.551,4.85,5.9084,3.0948,9.4526,7.0391,-2.3393
44.601,4.8186,5.9099,3.095,9.4307,7.0165,-2.3392
44.651,4.7976,5.9109,3.0951,9.4161,7.0014,-2.339
44.702,4.7767,5.9118,3.0952,9.4016,6.9863,-2.3389
44.752,4.7453,5.9133,3.0953,9.3797,6.9637,-2.3388
44.802,4.7243,5.9143,3.0954,9.3651,6.9486,-2.3387
44.852,4.6929,5.9157,3.0955,9.3433,6.926,-2.3386
44.903,4.6719,5.9167,3.0955,9.3287,6.9109,-2.3385
44.953,4.651,5.9177,3.0956,9.3141,6.8958,-2.3385
45.003,4.6195,5.9191,3.0957,9.2923,6.8731,-2.3384
45.054,4.5986,5.9201,3.0958,9.2777,6.858,-2.3383
45.104,4.5671,5.9215,3.0958,9.2559,6.8354,-2.3382
45.155,4.5461,5.9225,3.0959,9.2413,6.8203,-2.3382
45.205,4.5252,5.9234,3.0959,9.2267,6.8052,-2.3381
45.255,4.4937,5.9249,3.096,9.2049,6.7825,-2.3381
45.305,4.4727,5.9258,3.0961,9.1903,6.7674,-2.338
45.355,4.4413,5.9273,3.0961,9.1684,6.7447,-2.338
45.406,4.4203,5.9282,3.0961,9.1539,6.7296,-2.338
45.456,4.3994,5.9292,3.0962,9.1393,6.7145,-2.3379
45.506,4.3679,5.9306,3.0962,9.1174,6.6918,-2.3379
45.556,4.3469,5.9315,3.0962,9.1029,6.6767,-2.3379
45.607,4.3155,5.933,3.0963,9.081,6.654,-2.3379
45.657,4.2945,5.9339,3.0963,9.0664,6.6389,-2.3378
45.707,4.2735,5.9349,3.0963,9.0519,6.6238,-2.3378
45.758,4.2421,5.9363,3.0963,9.03,6.6011,-2.3378
45.808,4.2211,5.9373,3.0963,9.0154,6.586,-2.3378
45.858,4.1896,5.9387,3.0963,8.9936,6.5633,-2.3378
45.909,4.1686,5.9396,3.0964,8.979,6.5482,-2.3378
45.959,4.1477,5.9406,3.0964,8.9644,6.5331,-2.3378
46.009,4.1162,5.942,3.0964,8.9426,6.5104,-2.3377
46.059,4.0952,5.9429,3.0964,8.928,6.4953,-2.3377
46.11,4.0638,5.9444,3.0964,8.9061,6.4726,-2.3377
46.16,4.0428,5.9453,3.0964,8.8916,6.4575,-2.3377
46.21,4.0218,5.9463,3.0964,8.877,6.4424,-2.3377
46.26,3.9903,5.9477,3.0964,8.8551,6.4197,-2.3377
46.311,3.9694,5.9486,3.0964,8.8406,6.4046,-2.3377
46.361,3.9484,5.9496,3.0964,8.826,6.3895,-2.3377
46.411,3.9169,5.951,3.0964,8.8041,6.3668,-2.3377
46.462,3.8959,5.952,3.0964,8.7896,6.3517,-2.3377
46.512,3.8645,5.9534,3.0964,8.7677,6.329,-2.3377
46.562,3.8435,5.9543,3.0965,8.7531,6.3139,-2.3377
46.612,3.8225,5.9553,3.0965,8.7386,6.2987,-2.3377
46.663,3.7911,5.9567,3.0965,8.7167,6.2761,-2.3376
46.713,3.7701,5.9576,3.0965,8.7022,6.2609,-2.3376
46.763,3.7386,5.9591,3.0965,8.6803,6.2383,-2.3376
46.813,3.7176,5.96,3.0965,8.6657,6.2231,-2.3376
46.864,3.6967,5.961,3.0965,8.6512,6.208,-2.3376
46.914,3.6652,5.9624,3.0965,8.6293,6.1853,-2.3376
46.964,3.6442,5.9633,3.0965,8.6147,6.1702,-2.3376
47.015,3.6127,5.9647,3.0965,8.5929,6.1475,-2.3376
47.065,3.5918,5.9657,3.0965,8.5783,6.1324,-2.3376
47.115,3.5708,5.9666,3.0965,8.5637,6.1173,-2.3376
47.166,3.5393,5.9681,3.0965,8.5419,6.0946,-2.3376
47.216,3.5183,5.969,3.0965,8.5273,6.0795,-2.3376
47.266,3.4869,5.9704,3.0965,8.5054,6.0568,-2.3376
47.316,3.4659,5.9714,3.0965,8.4909,6.0417,-2.3376
47.367,3.4449,5.9723,3.0965,8.4763,6.0265,-2.3376
47.417,3.4134,5.9737,3.0965,8.4544,6.0039,-2.3376
47.467,3.3925,5.9747,3.0965,8.4399,5.9887,-2.3376
47.517,3.361,5.9761,3.0965,8.418,5.9661,-2.3376
47.568,3.34,5.9771,3.0965,8.4035,5.9509,-2.3376
47.618,3.319,5.978,3.0965,8.3889,5.9358,-2.3376
47.668,3.2876,5.9794,3.0965,8.367,5.9131,-2.3376
47.718,3.2666,5.9804,3.0965,8.3525,5.898,-2.3376
47.769,3.2351,5.9818,3.0965,8.3306,5.8753,-2.3376
47.819,3.2142,5.9827,3.0965,8.316,5.8602,-2.3376
47.869,3.1932,5.9837,3.0965,8.3015,5.8451,-2.3376
47.919,3.1617,5.9851,3.0965,8.2796,5.8224,-2.3376
47.97,3.1407,5.986,3.0965,8.265,5.8073,-2.3376
48.02,3.1197,5.987,3.0965,8.2505,5.7922,-2.3376
48.07,3.0883,5.9884,3.0965,8.2286,5.7695,-2.3376
48.12,3.0673,5.9894,3.0965,8.214,5.7543,-2.3376
48.171,3.0358,5.9908,3.0965,8.1922,5.7317,-2.3376
48.221,3.0149,5.9917,3.0965,8.1776,5.7165,-2.3376
48.272,2.9939,5.9927,3.0965,8.163,5.7014,-2.3376
48.322,2.9624,5.9941,3.0965,8.1412,5.6787,-2.3376
48.372,2.9414,5.995,3.0965,8.1266,5.6636,-2.3376
48.423,2.91,5.9965,3.0965,8.1048,5.6409,-2.3376
48.473,2.889,5.9974,3.0965,8.0902,5.6258,-2.3376
48.523,2.868,5.9984,3.0965,8.0756,5.6107,-2.3376
48.573,2.8365,5.9998,3.0965,8.0538,5.588,-2.3376
48.624,2.8156,6.0007,3.0965,8.0392,5.5729,-2.3376
48.674,2.7841,6.0021,3.0965,8.0173,5.5502,-2.3376
48.724,2.7631,6.0031,3.0965,8.0028,5.5351,-2.3376
48.775,2.7421,6.004,3.0965,7.9882,5.5199,-2.3376
48.825,2.7107,6.0055,3.0965,7.9663,5.4973,-2.3376
48.875,2.6897,6.0064,3.0965,7.9518,5.4821,-2.3376
48.925,2.6582,6.0078,3.0965,7.9299,5.4595,-2.3376
48.976,2.6372,6.0088,3.0965,7.9153,5.4443,-2.3376
49.026,2.6163,6.0097,3.0965,7.9008,5.4292,-2.3376
49.076,2.5848,6.0111,3.0965,7.8789,5.4065,-2.3376
49.127,2.5638,6.0121,3.0965,7.8643,5.3914,-2.3376
49.177,2.5323,6.0135,3.0965,7.8425,5.3687,-2.3376
49.227,2.5114,6.0144,3.0965,7.8279,5.3536,-2.3376
49.277,2.4904,6.0154,3.0965,7.8133,5.3385,-2.3376
49.328,2.4589,6.0168,3.0965,7.7915,5.3158,-2.3376
49.378,2.4379,6.0178,3.0965,7.7769,5.3007,-2.3376
49.428,2.4065,6.0192,3.0965,7.7551,5.278,-2.3376
49.479,2.3855,6.0201,3.0965,7.7405,5.2629,-2.3376
49.529,2.3645,6.0211,3.0965,7.7259,5.2477,-2.3376
49.579,2.333,6.0225,3.0965,7.7041,5.2251,-2.3376
49.63,2.3121,6.0234,3.0965,7.6895,5.2099,-2.3376
49.68,2.2806,6.0249,3.0965,7.6676,5.1872,-2.3376
49.732,2.2596,6.0258,3.0965,7.6531,5.1721,-2.3376
49.782,2.2386,6.0268,3.0965,7.6385,5.157,-2.3376
49.833,2.2072,6.0282,3.0965,7.6166,5.1343,-2.3376
49.883,2.1862,6.0291,3.0965,7.6021,5.1192,-2.3376
49.933,2.1652,6.0301,3.0965,7.5875,5.1041,-2.3376
49.983,2.1338,6.0315,3.0965,7.5656,5.0814,-2.3376
50.033,2.1128,6.0324,3.0965,7.5511,5.0663,-2.3376
50.084,2.0813,6.0339,3.0965,7.5292,5.0436,-2.3376
50.134,2.0603,6.0348,3.0965,7.5146,5.0285,-2.3376
50.184,2.0393,6.0357,3.0965,7.5001,5.0133,-2.3376
50.234,2.0079,6.0372,3.0965,7.4782,4.9906,-2.3376
50.285,1.9869,6.0381,3.0965,7.4636,4.9755,-2.3376
50.335,1.9554,6.0395,3.0965,7.4418,4.9528,-2.3376
50.385,1.9345,6.0405,3.0965,7.4272,4.9377,-2.3376
50.436,1.9135,6.0414,3.0965,7.4126,4.9226,-2.3376
50.486,1.882,6.0428,3.0965,7.3908,4.8999,-2.3376
50.536,1.861,6.0438,3.0965,7.3762,4.8848,-2.3376
50.586,1.8401,6.0447,3.0965,7.3617,4.8697,-2.3376
50.637,1.8086,6.0462,3.0965,7.3398,4.847,-2.3376
50.687,1.7876,6.0471,3.0965,7.3252,4.8319,-2.3376
50.737,1.7561,6.0485,3.0965,7.3034,4.8092,-2.3376
50.788,1.7352,6.0495,3.0965,7.2888,4.7941,-2.3376
50.838,1.7142,6.0504,3.0965,7.2742,4.7789,-2.3376
50.888,1.6827,6.0518,3.0965,7.2524,4.7562,-2.3376
50.939,1.6617,6.0528,3.0965,7.2378,4.7411,-2.3376
50.989,1.6408,6.0537,3.0965,7.2232,4.726,-2.3376
51.039,1.6093,6.0551,3.0965,7.2014,4.7033,-2.3376
51.09,1.5883,6.0561,3.0965,7.1868,4.6882,-2.3376
51.14,1.5568,6.0575,3.0965,7.1649,4.6655,-2.3376
51.19,1.5359,6.0585,3.0965,7.1504,4.6504,-2.3376
51.241,1.5149,6.0594,3.0965,7.1358,4.6353,-2.3376
51.291,1.4834,6.0608,3.0965,7.1139,4.6126,-2.3376
51.341,1.4624,6.0618,3.0965,7.0994,4.5975,-2.3376
51.391,1.431,6.0632,3.0965,7.0775,4.5748,-2.3376
51.442,1.41,6.0641,3.0965,7.063,4.5597,-2.3376
51.492,1.389,6.0651,3.0965,7.0484,4.5445,-2.3376
51.542,1.3575,6.0665,3.0965,7.0265,4.5218,-2.3376
51.592,1.3366,6.0675,3.0965,7.012,4.5067,-2.3376
51.642,1.3051,6.0689,3.0965,6.9901,4.484,-2.3376
51.693,1.2841,6.0698,3.0965,6.9755,4.4689,-2.3376
51.743,1.2631,6.0708,3.0965,6.961,4.4538,-2.3376
51.793,1.2317,6.0722,3.0965,6.9391,4.4311,-2.3376
51.844,1.2107,6.0731,3.0965,6.9245,4.416,-2.3376
51.894,1.1897,6.0741,3.0965,6.91,4.4009,-2.3376
51.944,1.1582,6.0755,3.0965,6.8881,4.3782,-2.3376
51.994,1.1373,6.0764,3.0965,6.8735,4.3631,-2.3376
52.045,1.1163,6.0774,3.0965,6.859,4.3479,-2.3376
52.095,1.0848,6.0788,3.0965,6.8371,4.3253,-2.3376
52.145,1.0638,6.0798,3.0965,6.8225,4.3101,-2.3376
52.195,1.0324,6.0812,3.0965,6.8007,4.2874,-2.3376
