t,truth_x,truth_y,truth_yaw,est_x,est_y,est_yaw
0.001,-8.234,1.5611,-1.6192,7.3366,-2.0212,5.9091
0.051,-8.234,1.5611,-1.615,7.3369,-2.0213,5.9217
0.101,-8.2341,1.5594,-1.593,7.339,-2.0221,5.9469
0.151,-8.2341,1.5533,-1.5553,7.3459,-2.0243,5.9847
0.202,-8.2339,1.5477,-1.5303,7.3519,-2.0261,6.0099
0.252,-8.2334,1.5392,-1.4933,7.3611,-2.0285,6.0477
0.302,-8.2328,1.5333,-1.4689,7.3672,-2.0299,6.0729
0.352,-8.232,1.5273,-1.4447,7.3734,-2.0311,6.0981
0.403,-8.2305,1.5181,-1.4083,7.3827,-2.0327,6.1359
0.453,-8.2293,1.5117,-1.3839,7.3889,-2.0335,6.1611
0.503,-8.228,1.5051,-1.3594,7.3952,-2.0342,6.1863
0.553,-8.2256,1.4949,-1.322,7.4046,-2.035,6.2241
0.603,-8.2238,1.4881,-1.2968,7.4109,-2.0352,6.2493
0.654,-8.2207,1.478,-1.259,7.4204,-2.0354,-6.2793
0.704,-8.2185,1.4713,-1.2338,7.4267,-2.0353,-6.2541
0.754,-8.2161,1.4647,-1.2086,7.433,-2.035,-6.2289
0.805,-8.2121,1.4548,-1.1708,7.4424,-2.0343,-6.1911
0.855,-8.2093,1.4484,-1.1456,7.4486,-2.0337,-6.1659
0.905,-8.2048,1.4388,-1.1078,7.458,-2.0324,-6.1281
0.955,-8.2016,1.4325,-1.0826,7.4642,-2.0313,-6.1029
1.005,-8.1982,1.4263,-1.0574,7.4704,-2.0301,-6.0777
1.056,-8.1928,1.4172,-1.0196,7.4796,-2.028,-6.0399
1.106,-8.1892,1.4113,-0.9944,7.4857,-2.0264,-6.0147
1.156,-8.1836,1.4025,-0.9566,7.4948,-2.0238,-5.9769
1.206,-8.1798,1.3968,-0.9317,7.5008,-2.0218,-5.9517
1.257,-8.1761,1.3913,-0.907,7.5067,-2.0197,-5.9265
1.307,-8.1705,1.3834,-0.8706,7.5155,-2.0162,-5.8887
1.357,-8.1667,1.3783,-0.8467,7.5213,-2.0137,-5.8635
1.408,-8.1606,1.3709,-0.8114,7.5298,-2.0097,-5.8257
1.458,-8.1563,1.3662,-0.7881,7.5357,-2.0067,-5.8005
1.508,-8.1515,1.3615,-0.7645,7.5418,-2.0034,-5.7753
1.558,-8.1439,1.3544,-0.7283,7.5515,-1.9977,-5.7375
1.609,-8.1384,1.3496,-0.7038,7.5582,-1.9936,-5.7123
1.659,-8.1293,1.3422,-0.666,7.5688,-1.9865,-5.6745
1.709,-8.1228,1.3372,-0.6409,7.5761,-1.9812,-5.6493
1.76,-8.1157,1.3321,-0.6157,7.5837,-1.9755,-5.6241
1.81,-8.1042,1.3242,-0.578,7.5954,-1.9661,-5.5863
1.86,-8.096,1.319,-0.5528,7.6034,-1.9592,-5.5611
1.911,-8.0872,1.3136,-0.5276,7.6115,-1.9518,-5.5359
1.961,-8.0731,1.3057,-0.4898,7.624,-1.9399,-5.4981
2.011,-8.0632,1.3004,-0.4645,7.6323,-1.9313,-5.4729
2.061,-8.0471,1.2924,-0.4266,7.6451,-1.9174,-5.4351
2.111,-8.0358,1.287,-0.4012,7.6536,-1.9075,-5.4099
2.162,-8.0239,1.2816,-0.3757,7.6622,-1.8969,-5.3847
2.212,-8.005,1.2739,-0.3374,7.6751,-1.8801,-5.3469
2.262,-7.9917,1.269,-0.3122,7.6836,-1.8682,-5.3225
2.312,-7.9701,1.2623,-0.276,7.6964,-1.8493,-5.2896
2.363,-7.955,1.2582,-0.2531,7.7048,-1.836,-5.2696
2.413,-7.9393,1.2543,-0.2322,7.7133,-1.8222,-5.2513
2.463,-7.9149,1.2488,-0.2039,7.7259,-1.8005,-5.2266
2.513,-7.8983,1.2455,-0.1867,7.7341,-1.7856,-5.2115
2.563,-7.8725,1.2409,-0.1645,7.7465,-1.7624,-5.1916
2.614,-7.855,1.2381,-0.1511,7.7546,-1.7465,-5.1796
2.664,-7.8372,1.2355,-0.1394,7.7627,-1.7303,-5.1687
2.714,-7.8102,1.2319,-0.1243,7.7747,-1.7054,-5.1537
2.765,-7.792,1.2297,-0.1151,7.7825,-1.6885,-5.1446
2.815,-7.7643,1.2267,-0.1028,7.7942,-1.6627,-5.1323
2.865,-7.7455,1.2248,-0.0953,7.8019,-1.6453,-5.1248
2.915,-7.7266,1.2231,-0.0884,7.8096,-1.6277,-5.1179
2.966,-7.698,1.2206,-0.0789,7.8209,-1.601,-5.1083
3.016,-7.6787,1.2192,-0.0732,7.8283,-1.583,-5.1024
3.066,-7.6495,1.2171,-0.0657,7.8394,-1.5557,-5.0945
3.117,-7.6298,1.2158,-0.0611,7.8467,-1.5374,-5.0897
3.167,-7.6101,1.2147,-0.057,7.854,-1.519,-5.0852
3.217,-7.5801,1.213,-0.0508,7.8648,-1.4911,-5.0789
3.267,-7.5601,1.2121,-0.0469,7.8719,-1.4724,-5.075
3.318,-7.5298,1.2107,-0.0415,7.8825,-1.4442,-5.0698
3.368,-7.5096,1.2099,-0.0382,7.8895,-1.4253,-5.0666
3.418,-7.4893,1.2092,-0.0349,7.8965,-1.4063,-5.0637
3.468,-7.4589,1.2082,-0.0303,7.907,-1.3777,-5.0597
3.518,-7.4386,1.2076,-0.0274,7.9139,-1.3585,-5.0573
3.569,-7.4181,1.2071,-0.0249,7.9208,-1.3393,-5.0551
3.619,-7.3874,1.2063,-0.0214,7.931,-1.3104,-5.0521
3.669,-7.3669,1.2059,-0.0193,7.9379,-1.291,-5.0502
3.719,-7.3361,1.2054,-0.0168,7.9481,-1.2619,-5.0478
3.77,-7.3155,1.205,-0.0154,7.9548,-1.2424,-5.0464
3.82,-7.2949,1.2047,-0.0141,7.9616,-1.2229,-5.0451
3.87,-7.2639,1.2043,-0.0122,7.9717,-1.1935,-5.0432
3.92,-7.2433,1.2041,-0.0111,7.9784,-1.174,-5.0421
3.971,-7.2122,1.2038,-0.0096,7.9885,-1.1445,-5.0406
4.021,-7.1915,1.2036,-0.0086,7.9951,-1.1249,-5.0396
4.071,-7.1707,1.2034,-0.0078,8.0018,-1.1052,-5.0388
4.121,-7.1396,1.2032,-0.0066,8.0118,-1.0756,-5.0376
4.171,-7.1188,1.203,-0.006,8.0184,-1.0559,-5.0369
4.222,-7.0875,1.2029,-0.0051,8.0284,-1.0263,-5.0359
4.272,-7.0667,1.2028,-0.0046,8.035,-1.0065,-5.0353
4.322,-7.0458,1.2027,-0.004,8.0416,-0.9868,-5.0347
4.374,-7.0145,1.2026,-0.0032,8.0515,-0.9571,-5.0339
4.424,-6.9936,1.2025,-0.0027,8.0581,-0.9373,-5.0334
4.474,-6.9623,1.2024,-0.0021,8.068,-0.9075,-5.0328
4.524,-6.9414,1.2024,-0.0017,8.0745,-0.8877,-5.0324
4.575,-6.9204,1.2024,-0.0013,8.0811,-0.8679,-5.032
4.625,-6.8891,1.2023,-0.0007,8.091,-0.8381,-5.0315
4.675,-6.8682,1.2023,-0.0003,8.0975,-0.8182,-5.0312
4.725,-6.8368,1.2023,0.0001,8.1074,-0.7884,-5.0307
4.776,-6.8158,1.2023,0.0004,8.1139,-0.7685,-5.0305
4.826,-6.7949,1.2023,0.0006,8.1205,-0.7486,-5.0303
4.876,-6.7635,1.2023,0.001,8.1303,-0.7188,-5.03
4.926,-6.7425,1.2024,0.0011,8.1368,-0.6989,-5.0298
4.977,-6.7111,1.2024,0.0014,8.1466,-0.669,-5.0295
5.027,-6.6902,1.2024,0.0016,8.1531,-0.6491,-5.0294
5.077,-6.6692,1.2025,0.0017,8.1597,-0.6292,-5.0292
5.127,-6.6378,1.2025,0.0019,8.1695,-0.5993,-5.029
5.178,-6.6168,1.2026,0.002,8.176,-0.5794,-5.0289
5.228,-6.5958,1.2026,0.0021,8.1825,-0.5594,-5.0288
5.278,-6.5644,1.2027,0.0023,8.1923,-0.5295,-5.0286
5.328,-6.5434,1.2027,0.0024,8.1988,-0.5096,-5.0285
5.379,-6.5119,1.2028,0.0025,8.2086,-0.4797,-5.0284
5.429,-6.491,1.2029,0.0026,8.2151,-0.4598,-5.0283
5.479,-6.47,1.2029,0.0027,8.2217,-0.4398,-5.0282
5.529,-6.4385,1.203,0.0028,8.2314,-0.4099,-5.0281
5.58,-6.4175,1.2031,0.0028,8.2379,-0.39,-5.0281
5.63,-6.386,1.2032,0.0029,8.2477,-0.36,-5.028
5.68,-6.365,1.2032,0.003,8.2542,-0.3401,-5.0279
5.73,-6.3441,1.2033,0.003,8.2607,-0.3201,-5.0279
5.78,-6.3126,1.2034,0.0031,8.2705,-0.2902,-5.0278
5.831,-6.2916,1.2034,0.0031,8.277,-0.2702,-5.0278
5.881,-6.2601,1.2035,0.0032,8.2868,-0.2403,-5.0277
5.931,-6.2391,1.2036,0.0032,8.2933,-0.2204,-5.0277
5.981,-6.2181,1.2037,0.0033,8.2998,-0.2004,-5.0277
6.032,-6.1866,1.2038,0.0033,8.3096,-0.1705,-5.0276
6.082,-6.1656,1.2039,0.0033,8.3161,-0.1505,-5.0276
6.132,-6.1341,1.204,0.0034,8.3258,-0.1206,-5.0276
6.182,-6.1131,1.204,0.0034,8.3323,-0.1006,-5.0275
6.233,-6.0922,1.2041,0.0034,8.3389,-0.0806,-5.0275
6.283,-6.0607,1.2042,0.0034,8.3486,-0.0507,-5.0275
6.334,-6.0397,1.2043,0.0034,8.3551,-0.0307,-5.0275
6.384,-6.0082,1.2044,0.0035,8.3649,-0.0008,-5.0275
6.434,-5.9872,1.2045,0.0035,8.3714,0.0192,-5.0275
6.484,-5.9662,1.2045,0.0035,8.3779,0.0391,-5.0274
6.534,-5.9347,1.2046,0.0035,8.3877,0.0691,-5.0274
6.585,-5.9137,1.2047,0.0035,8.3942,0.089,-5.0274
6.635,-5.8927,1.2048,0.0035,8.4039,0.119,-5.0274
6.685,-5.8612,1.2049,0.0035,8.4104,0.139,-5.0274
6.735,-5.8402,1.205,0.0035,8.4169,0.1589,-5.0274
6.785,-5.8087,1.2051,0.0036,8.4267,0.1889,-5.0274
6.836,-5.7877,1.2052,0.0036,8.4332,0.2088,-5.0274
6.886,-5.7667,1.2052,0.0036,8.4397,0.2288,-5.0274
6.936,-5.7352,1.2054,0.0036,8.4495,0.2587,-5.0274
6.986,-5.7142,1.2054,0.0036,8.456,0.2787,-5.0273
7.037,-5.6827,1.2055,0.0036,8.4657,0.3087,-5.0273
7.087,-5.6617,1.2056,0.0036,8.4722,0.3286,-5.0273
7.137,-5.6407,1.2057,0.0036,8.4787,0.3486,-5.0273
7.187,-5.6092,1.2058,0.0036,8.4885,0.3785,-5.0273
7.237,-5.5882,1.2059,0.0036,8.495,0.3985,-5.0273
7.288,-5.5567,1.206,0.0036,8.5047,0.4285,-5.0273
7.338,-5.5357,1.2061,0.0036,8.5112,0.4484,-5.0273
7.388,-5.5147,1.2061,0.0036,8.5178,0.4684,-5.0273
7.438,-5.4832,1.2063,0.0036,8.5275,0.4983,-5.0273
7.489,-5.4622,1.2063,0.0036,8.534,0.5183,-5.0273
7.539,-5.4307,1.2065,0.0036,8.5438,0.5483,-5.0273
7.589,-5.4097,1.2065,0.0036,8.5503,0.5682,-5.0273
7.639,-5.3887,1.2066,0.0036,8.5568,0.5882,-5.0273
7.69,-5.3572,1.2067,0.0036,8.5665,0.6181,-5.0273
7.74,-5.3362,1.2068,0.0036,8.573,0.6381,-5.0273
7.79,-5.3047,1.2069,0.0036,8.5828,0.6681,-5.0273
7.84,-5.2837,1.207,0.0036,8.5893,0.688,-5.0273
7.89,-5.2627,1.2071,0.0036,8.5958,0.708,-5.0273
7.941,-5.2312,1.2072,0.0036,8.6056,0.7379,-5.0273
7.991,-5.2102,1.2073,0.0036,8.6121,0.7579,-5.0273
8.041,-5.1892,1.2073,0.0036,8.6186,0.7779,-5.0273
8.091,-5.1577,1.2074,0.0036,8.6283,0.8078,-5.0273
8.141,-5.1367,1.2075,0.0036,8.6348,0.8278,-5.0273
8.192,-5.1052,1.2076,0.0036,8.6446,0.8577,-5.0273
8.242,-5.0842,1.2077,0.0036,8.6511,0.8777,-5.0273
8.292,-5.0632,1.2078,0.0036,8.6576,0.8977,-5.0273
8.342,-5.0317,1.2079,0.0036,8.6673,0.9276,-5.0273
8.392,-5.0107,1.208,0.0036,8.6739,0.9476,-5.0273
8.443,-4.9792,1.2081,0.0036,8.6836,0.9776,-5.0273
8.493,-4.9582,1.2082,0.0036,8.6901,0.9975,-5.0273
8.543,-4.9372,1.2082,0.0036,8.6966,1.0175,-5.0273
8.593,-4.9057,1.2084,0.0036,8.7064,1.0474,-5.0273
8.644,-4.8847,1.2084,0.0036,8.7129,1.0674,-5.0273
8.694,-4.8532,1.2086,0.0036,8.7226,1.0974,-5.0273
8.744,-4.8322,1.2086,0.0036,8.7291,1.1173,-5.0273
8.794,-4.8112,1.2087,0.0036,8.7356,1.1373,-5.0273
8.844,-4.7797,1.2088,0.0036,8.7454,1.1672,-5.0273
8.895,-4.7587,1.2089,0.0036,8.7519,1.1872,-5.0273
8.945,-4.7272,1.209,0.0036,8.7617,1.2172,-5.0273
8.995,-4.7062,1.2091,0.0036,8.7682,1.2371,-5.0273
9.045,-4.6852,1.2092,0.0036,8.7747,1.2571,-5.0273
9.096,-4.6537,1.2093,0.0036,8.7844,1.287,-5.0273
9.148,-4.6327,1.2094,0.0036,8.7909,1.307,-5.0273
9.198,-4.6012,1.2095,0.0036,8.8007,1.337,-5.0273
9.248,-4.5802,1.2095,0.0036,8.8072,1.3569,-5.0273
9.299,-4.5592,1.2096,0.0036,8.8137,1.3769,-5.0273
9.349,-4.5277,1.2097,0.0036,8.8234,1.4069,-5.0273
9.399,-4.5067,1.2098,0.0036,8.8299,1.4268,-5.0273
9.449,-4.4857,1.2099,0.0036,8.8365,1.4468,-5.0273
9.5,-4.4542,1.21,0.0036,8.8462,1.4767,-5.0273
9.55,-4.4332,1.2101,0.0036,8.8527,1.4967,-5.0273
9.6,-4.4017,1.2102,0.0037,8.8625,1.5267,-5.0273
9.65,-4.3807,1.2103,0.0037,8.869,1.5466,-5.0273
9.701,-4.3597,1.2104,0.0037,8.8755,1.5666,-5.0273
9.751,-4.3282,1.2105,0.0037,8.8852,1.5965,-5.0273
9.801,-4.3072,1.2105,0.0037,8.8917,1.6165,-5.0273
9.851,-4.2757,1.2107,0.0037,8.9015,1.6465,-5.0273
9.902,-4.2547,1.2107,0.0037,8.908,1.6664,-5.0273
9.952,-4.2337,1.2108,0.0037,8.9145,1.6864,-5.0273
10.002,-4.2022,1.2109,0.0037,8.9243,1.7163,-5.0273
10.053,-4.1812,1.211,0.0037,8.9308,1.7363,-5.0273
10.103,-4.1497,1.2111,0.0037,8.9405,1.7663,-5.0273
10.153,-4.1287,1.2112,0.0037,8.947,1.7862,-5.0273
10.203,-4.1077,1.2113,0.0037,8.9535,1.8062,-5.0273
10.254,-4.0762,1.2114,0.0037,8.9633,1.8362,-5.0273
10.304,-4.0552,1.2115,0.0037,8.9698,1.8561,-5.0273
10.354,-4.0237,1.2116,0.0037,8.9795,1.8861,-5.0273
10.404,-4.0027,1.2117,0.0037,8.986,1.906,-5.0273
10.455,-3.9817,1.2117,0.0037,8.9925,1.926,-5.0273
10.505,-3.9502,1.2118,0.0037,9.0023,1.956,-5.0273
10.555,-3.9292,1.2119,0.0037,9.0088,1.9759,-5.0273
10.605,-3.8977,1.212,0.0037,9.0186,2.0059,-5.0273
10.656,-3.8767,1.2121,0.0037,9.0251,2.0258,-5.0273
10.706,-3.8557,1.2122,0.0037,9.0316,2.0458,-5.0273
10.756,-3.8242,1.2123,0.0037,9.0413,2.0758,-5.0273
10.806,-3.8032,1.2124,0.0037,9.0478,2.0957,-5.0273
10.857,-3.7717,1.2125,0.0037,9.0576,2.1257,-5.0273
10.907,-3.7507,1.2126,0.0037,9.0641,2.1456,-5.0273
10.957,-3.7297,1.2127,0.0037,9.0706,2.1656,-5.0273
11.007,-3.6982,1.2128,0.0037,9.0803,2.1956,-5.0273
11.058,-3.6772,1.2128,0.0037,9.0869,2.2155,-5.0273
11.108,-3.6562,1.2129,0.0037,9.0934,2.2355,-5.0273
11.158,-3.6247,1.213,0.0037,9.1031,2.2655,-5.0273
11.208,-3.6037,1.2131,0.0037,9.1096,2.2854,-5.0273
11.259,-3.5722,1.2132,0.0037,9.1194,2.3154,-5.0273
11.309,-3.5512,1.2133,0.0037,9.1259,2.3353,-5.0273
11.359,-3.5302,1.2134,0.0037,9.1324,2.3553,-5.0273
11.409,-3.4987,1.2135,0.0037,9.1421,2.3853,-5.0273
11.46,-3.4777,1.2136,0.0037,9.1486,2.4052,-5.0273
11.51,-3.4462,1.2137,0.0037,9.1584,2.4352,-5.0273
11.56,-3.4252,1.2138,0.0037,9.1649,2.4551,-5.0273
11.611,-3.4042,1.2138,0.0037,9.1714,2.4751,-5.0273
11.661,-3.3727,1.214,0.0037,9.1812,2.5051,-5.0273
11.711,-3.3517,1.214,0.0037,9.1877,2.525,-5.0273
11.761,-3.3202,1.2141,0.0037,9.1974,2.555,-5.0273
11.812,-3.2992,1.2142,0.0037,9.2039,2.5749,-5.0273
11.862,-3.2782,1.2143,0.0037,9.2104,2.5949,-5.0273
11.912,-3.2467,1.2144,0.0037,9.2202,2.6249,-5.0273
11.962,-3.2257,1.2145,0.0037,9.2267,2.6448,-5.0273
12.013,-3.1942,1.2146,0.0037,9.2364,2.6748,-5.0273
12.063,-3.1732,1.2147,0.0037,9.2429,2.6948,-5.0273
12.113,-3.1522,1.2148,0.0037,9.2495,2.7147,-5.0273
12.163,-3.1207,1.2149,0.0037,9.2592,2.7447,-5.0273
12.214,-3.0997,1.215,0.0037,9.2657,2.7646,-5.0273
12.264,-3.0682,1.2151,0.0037,9.2755,2.7946,-5.0273
12.314,-3.0472,1.2151,0.0037,9.282,2.8146,-5.0273
12.364,-3.0262,1.2152,0.0037,9.2885,2.8345,-5.0273
12.415,-2.9947,1.2153,0.0037,9.2982,2.8645,-5.0273
12.465,-2.9737,1.2154,0.0037,9.3047,2.8844,-5.0273
12.515,-2.9527,1.2155,0.0037,9.3112,2.9044,-5.0273
12.565,-2.9212,1.2156,0.0037,9.321,2.9344,-5.0273
12.616,-2.9002,1.2157,0.0037,9.3275,2.9543,-5.0273
12.666,-2.8687,1.2158,0.0037,9.3373,2.9843,-5.0273
12.716,-2.8477,1.2159,0.0037,9.3438,3.0042,-5.0273
12.766,-2.8267,1.2159,0.0037,9.3503,3.0242,-5.0273
12.817,-2.7952,1.2161,0.0037,9.36,3.0542,-5.0273
12.867,-2.7742,1.2161,0.0037,9.3665,3.0741,-5.0273
12.917,-2.7427,1.2163,0.0037,9.3763,3.1041,-5.0273
12.967,-2.7217,1.2163,0.0037,9.3828,3.1241,-5.0273
13.018,-2.7007,1.2164,0.0037,9.3893,3.144,-5.0273
13.068,-2.6692,1.2165,0.0037,9.399,3.174,-5.0273
13.121,-2.6482,1.2166,0.0037,9.4055,3.1939,-5.0273
13.171,-2.6167,1.2167,0.0037,9.4153,3.2239,-5.0273
13.222,-2.5957,1.2168,0.0037,9.4218,3.2439,-5.0273
13.272,-2.5642,1.2169,0.0037,9.4316,3.2738,-5.0273
13.322,-2.5432,1.217,0.0037,9.4381,3.2938,-5.0273
13.373,-2.5222,1.2171,0.0037,9.4446,3.3137,-5.0273
13.423,-2.4907,1.2172,0.0037,9.4543,3.3437,-5.0273
13.473,-2.4697,1.2173,0.0037,9.4608,3.3637,-5.0273
13.524,-2.4382,1.2174,0.0037,9.4706,3.3936,-5.0273
13.574,-2.4172,1.2174,0.0037,9.4771,3.4136,-5.0273
13.624,-2.3962,1.2175,0.0037,9.4836,3.4335,-5.0273
13.675,-2.3647,1.2176,0.0037,9.4933,3.4635,-5.0273
13.725,-2.3437,1.2177,0.0037,9.4999,3.4835,-5.0273
13.775,-2.3227,1.2178,0.0037,9.5096,3.5134,-5.0273
13.825,-2.2912,1.2179,0.0037,9.5161,3.5334,-5.0273
13.876,-2.2702,1.218,0.0037,9.5226,3.5534,-5.0273
13.926,-2.2387,1.2181,0.0037,9.5324,3.5833,-5.0273
13.976,-2.2177,1.2182,0.0037,9.5389,3.6033,-5.0273
14.026,-2.1967,1.2182,0.0037,9.5454,3.6232,-5.0273
14.077,-2.1652,1.2184,0.0037,9.5551,3.6532,-5.0273
14.127,-2.1442,1.2184,0.0037,9.5616,3.6732,-5.0273
14.177,-2.1127,1.2186,0.0037,9.5714,3.7031,-5.0273
14.228,-2.0917,1.2186,0.0037,9.5779,3.7231,-5.0273
14.278,-2.0707,1.2187,0.0037,9.5844,3.743,-5.0273
14.328,-2.0392,1.2188,0.0037,9.5942,3.773,-5.0273
14.379,-2.0182,1.2189,0.0037,9.6007,3.793,-5.0273
14.429,-1.9867,1.219,0.0037,9.6104,3.8229,-5.0273
14.479,-1.9657,1.2191,0.0037,9.6169,3.8429,-5.0273
14.53,-1.9447,1.2192,0.0037,9.6234,3.8628,-5.0273
14.58,-1.9132,1.2193,0.0037,9.6332,3.8928,-5.0273
14.63,-1.8922,1.2194,0.0037,9.6397,3.9128,-5.0273
14.68,-1.8607,1.2195,0.0037,9.6494,3.9427,-5.0273
14.731,-1.8397,1.2196,0.0037,9.6559,3.9627,-5.0273
14.781,-1.8187,1.2196,0.0037,9.6625,3.9827,-5.0273
14.831,-1.7872,1.2197,0.0037,9.6722,4.0126,-5.0273
14.881,-1.7662,1.2198,0.0037,9.6787,4.0326,-5.0273
14.932,-1.7347,1.2199,0.0037,9.6885,4.0625,-5.0273
14.982,-1.7137,1.22,0.0037,9.695,4.0825,-5.0273
15.032,-1.6927,1.2201,0.0037,9.7015,4.1025,-5.0273
15.083,-1.6612,1.2202,0.0037,9.7112,4.1324,-5.0273
15.133,-1.6402,1.2203,0.0037,9.7177,4.1524,-5.0273
15.183,-1.6087,1.2204,0.0037,9.7275,4.1823,-5.0273
15.233,-1.5877,1.2205,0.0037,9.734,4.2023,-5.0273
15.284,-1.5667,1.2205,0.0037,9.7405,4.2223,-5.0273
15.334,-1.5352,1.2207,0.0037,9.7503,4.2522,-5.0273
15.384,-1.5142,1.2207,0.0037,9.7568,4.2722,-5.0273
15.434,-1.4827,1.2209,0.0037,9.7665,4.3021,-5.0273
15.484,-1.4617,1.2209,0.0037,9.773,4.3221,-5.0273
15.535,-1.4407,1.221,0.0037,9.7795,4.3421,-5.0273
15.585,-1.4092,1.2211,0.0037,9.7893,4.372,-5.0273
15.635,-1.3882,1.2212,0.0037,9.7958,4.392,-5.0273
15.685,-1.3672,1.2213,0.0037,9.8023,4.412,-5.0273
15.736,-1.3357,1.2214,0.0037,9.812,4.4419,-5.0273
15.786,-1.3147,1.2215,0.0037,9.8185,4.4619,-5.0273
15.836,-1.2832,1.2216,0.0037,9.8283,4.4918,-5.0273
15.886,-1.2622,1.2217,0.0037,9.8348,4.5118,-5.0273
15.937,-1.2412,1.2217,0.0037,9.8413,4.5318,-5.0273
15.987,-1.2098,1.2219,0.0037,9.8511,4.5617,-5.0273
16.037,-1.1888,1.2219,0.0037,9.8576,4.5817,-5.0273
16.087,-1.1573,1.222,0.0037,9.8673,4.6116,-5.0273
16.138,-1.1363,1.2221,0.0037,9.8738,4.6316,-5.0273
16.188,-1.1153,1.2222,0.0037,9.8803,4.6516,-5.0273
16.238,-1.0838,1.2223,0.0037,9.8901,4.6815,-5.0273
16.288,-1.0628,1.2224,0.0037,9.8966,4.7015,-5.0273
16.339,-1.0313,1.2225,0.0037,9.9063,4.7314,-5.0273
16.389,-1.0103,1.2226,0.0037,9.9129,4.7514,-5.0273
16.439,-0.9893,1.2227,0.0037,9.9194,4.7714,-5.0273
16.489,-0.9578,1.2228,0.0037,9.9291,4.8013,-5.0273
16.54,-0.9368,1.2228,0.0037,9.9356,4.8213,-5.0273
16.59,-0.9053,1.223,0.0037,9.9454,4.8512,-5.0273
16.64,-0.8843,1.223,0.0037,9.9519,4.8712,-5.0273
16.69,-0.8633,1.2231,0.0037,9.9584,4.8912,-5.0273
16.741,-0.8318,1.2232,0.0037,9.9681,4.9211,-5.0273
16.791,-0.8108,1.2233,0.0037,9.9746,4.9411,-5.0273
16.841,-0.7898,1.2234,0.0037,9.9811,4.9611,-5.0273
16.891,-0.7583,1.2235,0.0037,9.9909,4.991,-5.0273
16.942,-0.7373,1.2236,0.0037,9.9974,5.011,-5.0273
16.992,-0.7058,1.2237,0.0037,10.0072,5.0409,-5.0273
17.043,-0.6848,1.2238,0.0037,10.0137,5.0609,-5.0273
17.093,-0.6638,1.2238,0.0037,10.0202,5.0809,-5.0273
17.143,-0.6323,1.224,0.0037,10.0299,5.1108,-5.0273
17.193,-0.6113,1.224,0.0037,10.0364,5.1308,-5.0273
17.244,-0.5798,1.2242,0.0037,10.0462,5.1607,-5.0273
17.294,-0.5588,1.2242,0.0037,10.0527,5.1807,-5.0273
17.344,-0.5378,1.2243,0.0037,10.0592,5.2007,-5.0273
17.394,-0.5063,1.2244,0.0037,10.0689,5.2306,-5.0273
17.445,-0.4853,1.2245,0.0037,10.0754,5.2506,-5.0273
17.495,-0.4538,1.2246,0.0037,10.0852,5.2805,-5.0273
17.545,-0.4328,1.2247,0.0037,10.0917,5.3005,-5.0273
17.595,-0.4118,1.2248,0.0037,10.0982,5.3205,-5.0273
17.646,-0.3803,1.2249,0.0037,10.108,5.3504,-5.0273
17.696,-0.3593,1.225,0.0037,10.1145,5.3704,-5.0273
17.746,-0.3278,1.2251,0.0037,10.1242,5.4003,-5.0273
17.796,-0.3068,1.2251,0.0037,10.1307,5.4203,-5.0273
17.847,-0.2858,1.2252,0.0037,10.1372,5.4403,-5.0273
17.897,-0.2543,1.2253,0.0037,10.147,5.4702,-5.0273
17.947,-0.2333,1.2254,0.0037,10.1535,5.4902,-5.0273
17.997,-0.2018,1.2255,0.0037,10.1633,5.5201,-5.0273
18.048,-0.1808,1.2256,0.0037,10.1698,5.5401,-5.0273
18.098,-0.1598,1.2257,0.0037,10.1763,5.5601,-5.0273
18.148,-0.1283,1.2258,0.0037,10.186,5.59,-5.0273
18.198,-0.1073,1.2259,0.0037,10.1925,5.61,-5.0273
18.249,-0.0863,1.226,0.0037,10.199,5.63,-5.0273
18.299,-0.0548,1.2261,0.0037,10.2088,5.6599,-5.0273
18.349,-0.0338,1.2261,0.0037,10.2153,5.6799,-5.0273
18.4,-0.0023,1.2263,0.0037,10.225,5.7098,-5.0273
18.45,0.0187,1.2263,0.0037,10.2315,5.7298,-5.0273
18.5,0.0397,1.2264,0.0037,10.238,5.7498,-5.0273
18.55,0.0712,1.2265,0.0037,10.2478,5.7797,-5.0273
18.601,0.0922,1.2266,0.0037,10.2543,5.7997,-5.0273
18.651,0.1237,1.2267,0.0037,10.2641,5.8296,-5.0273
18.701,0.1447,1.2268,0.0037,10.2706,5.8496,-5.0273
18.751,0.1657,1.2269,0.0037,10.2771,5.8696,-5.0273
18.801,0.1972,1.227,0.0037,10.2868,5.8995,-5.0273
18.852,0.2182,1.2271,0.0037,10.2933,5.9195,-5.0273
18.902,0.2497,1.2272,0.0037,10.3031,5.9494,-5.0273
18.952,0.2707,1.2273,0.0037,10.3096,5.9694,-5.0273
19.002,0.2917,1.2273,0.0037,10.3161,5.9894,-5.0273
19.053,0.3232,1.2274,0.0037,10.3258,6.0193,-5.0273
19.103,0.3442,1.2275,0.0037,10.3324,6.0393,-5.0273
19.153,0.3757,1.2276,0.0037,10.3421,6.0693,-5.0273
19.203,0.3967,1.2277,0.0037,10.3486,6.0892,-5.0273
19.254,0.4177,1.2278,0.0037,10.3551,6.1092,-5.0273
19.304,0.4492,1.2279,0.0037,10.3649,6.1391,-5.0273
19.354,0.4702,1.228,0.0037,10.3714,6.1591,-5.0273
