t,truth_x,truth_y,truth_yaw,est_x,est_y,est_yaw
48.908,2.5061,5.9868,3.0939,-5.4837,9.5217,-1.3566
48.958,2.4747,5.9883,3.0939,-5.4773,9.4924,-1.3565
49.008,2.4537,5.9893,3.0939,-5.4732,9.4733,-1.3564
49.059,2.4327,5.9903,3.0939,-5.4668,9.444,-1.3563
49.109,2.4013,5.9918,3.0939,-5.4623,9.4235,-1.3562
49.159,2.3803,5.9928,3.0939,-5.4559,9.3942,-1.3561
49.209,2.3593,5.9938,3.0939,-5.4514,9.3737,-1.356
49.259,2.3278,5.9953,3.0939,-5.4447,9.3429,-1.3559
49.309,2.3069,5.9963,3.0939,-5.4402,9.3224,-1.3558
49.36,2.2754,5.9978,3.0939,-5.4348,9.2975,-1.3558
49.41,2.2544,5.9988,3.0939,-5.4303,9.277,-1.3557
49.46,2.2334,5.9998,3.0939,-5.4239,9.2476,-1.3556
49.51,2.202,6.0013,3.0939,-5.4198,9.2286,-1.3555
49.56,2.181,6.0023,3.0939,-5.4133,9.1993,-1.3554
49.611,2.1495,6.0038,3.0939,-5.4089,9.1788,-1.3553
49.661,2.1286,6.0048,3.0939,-5.4021,9.148,-1.3552
49.711,2.1076,6.0058,3.0939,-5.3976,9.1275,-1.3551
49.761,2.0761,6.0073,3.0939,-5.3918,9.1011,-1.355
49.811,2.0551,6.0083,3.0939,-5.3877,9.0821,-1.355
49.862,2.0237,6.0098,3.0939,-5.3812,9.0528,-1.3548
49.912,2.0027,6.0108,3.0939,-5.3771,9.0337,-1.3547
49.962,1.9817,6.0118,3.0939,-5.3706,9.0044,-1.3545
50.012,1.9503,6.0133,3.0939,-5.3661,8.9839,-1.3545
50.062,1.9293,6.0143,3.0939,-5.3594,8.9531,-1.3544
50.113,1.9083,6.0153,3.0939,-5.3548,8.9326,-1.3543
50.163,1.8769,6.0168,3.0939,-5.349,8.9063,-1.3542
50.213,1.8559,6.0178,3.0939,-5.3449,8.8872,-1.3542
50.263,1.8244,6.0193,3.0939,-5.3384,8.8579,-1.354
50.313,1.8034,6.0203,3.0939,-5.3339,8.8374,-1.354
50.363,1.7825,6.0213,3.0939,-5.3274,8.8081,-1.3538
50.414,1.751,6.0228,3.0939,-5.3232,8.7891,-1.3537
50.464,1.73,6.0238,3.0939,-5.3165,8.7583,-1.3536
50.514,1.6986,6.0253,3.0939,-5.3119,8.7378,-1.3536
50.564,1.6776,6.0263,3.0939,-5.3051,8.707,-1.3534
50.614,1.6566,6.0273,3.0939,-5.3016,8.6909,-1.3534
50.665,1.6251,6.0288,3.0939,-5.2951,8.6616,-1.3532
50.715,1.6042,6.0298,3.0939,-5.2909,8.6426,-1.3532
50.765,1.5727,6.0313,3.0939,-5.2844,8.6133,-1.353
50.815,1.5517,6.0323,3.0939,-5.2802,8.5943,-1.353
50.865,1.5307,6.0333,3.0939,-5.2734,8.5635,-1.3529
50.916,1.4993,6.0348,3.0939,-5.2689,8.543,-1.3528
50.966,1.4783,6.0358,3.0939,-5.262,8.5123,-1.3527
51.016,1.4573,6.0368,3.0939,-5.2585,8.4961,-1.3526
51.066,1.4259,6.0383,3.0939,-5.252,8.4669,-1.3525
51.117,1.4049,6.0393,3.0939,-5.2455,8.4376,-1.3524
51.167,1.3734,6.0408,3.0939,-5.2412,8.4185,-1.3524
51.217,1.3524,6.0418,3.0939,-5.2367,8.398,-1.3523
51.267,1.3315,6.0428,3.0939,-5.2302,8.3687,-1.3522
51.317,1.3,6.0443,3.0939,-5.2234,8.338,-1.3521
51.368,1.279,6.0453,3.0939,-5.2188,8.3175,-1.352
51.418,1.2476,6.0468,3.0939,-5.2129,8.2911,-1.3519
51.468,1.2266,6.0478,3.0939,-5.2087,8.2721,-1.3518
51.518,1.2056,6.0488,3.0939,-5.2041,8.2516,-1.3517
51.568,1.1742,6.0503,3.0939,-5.1976,8.2223,-1.3516
51.621,1.1532,6.0513,3.0939,-5.1911,8.193,-1.3514
51.671,1.1217,6.0528,3.0939,-5.1868,8.174,-1.3513
51.722,1.1007,6.0538,3.0939,-5.18,8.1433,-1.3512
51.772,1.0693,6.0553,3.0939,-5.1754,8.1228,-1.3511
51.822,1.0483,6.0563,3.0939,-5.1685,8.092,-1.351
51.872,1.0273,6.0573,3.0939,-5.165,8.0759,-1.351
51.922,0.9959,6.0588,3.0939,-5.1584,8.0466,-1.3508
51.973,0.9749,6.0598,3.0939,-5.1542,8.0276,-1.3507
52.023,0.9539,6.0608,3.0939,-5.1476,7.9983,-1.3506
52.073,0.9224,6.0623,3.0939,-5.1433,7.9793,-1.3505
52.123,0.9015,6.0633,3.0939,-5.1365,7.9486,-1.3504
52.173,0.87,6.0648,3.0939,-5.1319,7.9281,-1.3503
52.224,0.849,6.0658,3.0939,-5.125,7.8973,-1.3502
52.274,0.828,6.0668,3.0939,-5.1214,7.8812,-1.3502
52.324,0.7966,6.0683,3.0939,-5.1148,7.852,-1.3501
52.374,0.7756,6.0693,3.0939,-5.1105,7.8329,-1.35
52.424,0.7441,6.0708,3.0939,-5.104,7.8037,-1.3498
52.475,0.7232,6.0718,3.0939,-5.0994,7.7832,-1.3498
52.525,0.7022,6.0728,3.0939,-5.0928,7.7539,-1.3496
52.575,0.6707,6.0743,3.0939,-5.0882,7.7334,-1.3495
52.625,0.6497,6.0753,3.0939,-5.0813,7.7027,-1.3494
52.675,0.6183,6.0768,3.0939,-5.0766,7.6822,-1.3493
52.726,0.5973,6.0778,3.0939,-5.071,7.6573,-1.3492
52.776,0.5763,6.0788,3.0939,-5.0664,7.6368,-1.3492
52.826,0.5449,6.0803,3.0939,-5.0598,7.6076,-1.349
52.876,0.5239,6.0813,3.0939,-5.0555,7.5886,-1.349
52.926,0.5029,6.0823,3.0939,-5.0489,7.5593,-1.3488
52.977,0.4715,6.0838,3.0939,-5.0443,7.5388,-1.3487
53.027,0.4505,6.0848,3.0939,-5.0374,7.5081,-1.3486
53.077,0.419,6.0863,3.0939,-5.0327,7.4876,-1.3485
53.127,0.398,6.0874,3.0939,-5.0268,7.4613,-1.3484
53.177,0.3771,6.0884,3.0939,-5.0202,7.432,-1.3483
53.228,0.3456,6.0899,3.0939,-5.0159,7.413,-1.3482
53.278,0.3246,6.0909,3.0939,-5.0092,7.3837,-1.3481
53.328,0.2932,6.0924,3.0939,-5.0049,7.3647,-1.348
53.378,0.2722,6.0934,3.0939,-4.998,7.334,-1.3479
53.428,0.2512,6.0944,3.0939,-4.9933,7.3135,-1.3478
53.478,0.2197,6.0959,3.0939,-4.9864,7.2828,-1.3477
53.529,0.1988,6.0969,3.0939,-4.9827,7.2667,-1.3477
53.579,0.1673,6.0984,3.0939,-4.9761,7.2374,-1.3475
53.629,0.1463,6.0994,3.0939,-4.9718,7.2184,-1.3475
53.679,0.1253,6.1004,3.0939,-4.9651,7.1892,-1.3474
53.729,0.0939,6.1019,3.0939,-4.9605,7.1687,-1.3473
53.78,0.0729,6.1029,3.0939,-4.9538,7.1394,-1.3472
53.83,0.0414,6.1044,3.0939,-4.9492,7.119,-1.3471
53.88,0.0205,6.1054,3.0939,-4.9422,7.0882,-1.347
53.93,-0.0005,6.1064,3.0939,-4.9375,7.0678,-1.3469
53.98,-0.032,6.1079,3.0939,-4.9318,7.0429,-1.3468
54.031,-0.053,6.1089,3.0939,-4.9272,7.0224,-1.3467
54.081,-0.0739,6.1099,3.0939,-4.9205,6.9932,-1.3466
54.131,-0.1054,6.1114,3.0939,-4.9162,6.9742,-1.3465
54.181,-0.1264,6.1124,3.0939,-4.9095,6.9449,-1.3464
54.232,-0.1578,6.1139,3.0939,-4.9048,6.9244,-1.3463
54.282,-0.1788,6.1149,3.0939,-4.8978,6.8937,-1.3462
54.332,-0.1998,6.1159,3.0939,-4.8931,6.8733,-1.3461
54.382,-0.2312,6.1174,3.0939,-4.8871,6.8469,-1.346
54.432,-0.2522,6.1184,3.0939,-4.8828,6.8279,-1.3459
54.483,-0.2732,6.1194,3.0939,-4.8761,6.7987,-1.3458
54.533,-0.3047,6.1209,3.0939,-4.8717,6.7797,-1.3458
54.583,-0.3256,6.1219,3.0939,-4.865,6.7504,-1.3457
54.633,-0.3571,6.1234,3.0939,-4.8603,6.73,-1.3456
54.684,-0.3781,6.1244,3.0939,-4.8533,6.6993,-1.3455
54.734,-0.3991,6.1254,3.0939,-4.8486,6.6788,-1.3454
54.784,-0.4305,6.1269,3.0939,-4.8426,6.6525,-1.3453
54.834,-0.4515,6.1279,3.0939,-4.8382,6.6335,-1.3452
54.884,-0.483,6.1294,3.0939,-4.8315,6.6042,-1.3451
54.934,-0.5039,6.1304,3.0939,-4.8268,6.5838,-1.345
54.985,-0.5249,6.1314,3.0939,-4.8201,6.5545,-1.3449
55.035,-0.5564,6.1329,3.0939,-4.8157,6.5355,-1.3449
55.085,-0.5774,6.1339,3.0939,-4.8087,6.5048,-1.3447
55.135,-0.6088,6.1354,3.0939,-4.804,6.4844,-1.3447
55.185,-0.6298,6.1364,3.0939,-4.7969,6.4537,-1.3445
55.236,-0.6508,6.1374,3.0939,-4.7932,6.4376,-1.3445
55.286,-0.6822,6.1389,3.0939,-4.7865,6.4083,-1.3443
55.336,-0.7032,6.1399,3.0939,-4.7821,6.3893,-1.3443
55.386,-0.7242,6.1409,3.0939,-4.7753,6.3601,-1.3442
55.436,-0.7557,6.1424,3.0939,-4.771,6.3411,-1.3441
55.487,-0.7766,6.1434,3.0939,-4.7662,6.3206,-1.3441
55.537,-0.8081,6.1449,3.0939,-4.7592,6.2899,-1.3439
55.587,-0.8291,6.1459,3.0939,-4.7521,6.2593,-1.3438
55.637,-0.85,6.1469,3.0939,-4.7484,6.2432,-1.3437
55.687,-0.8815,6.1484,3.0939,-4.7416,6.2139,-1.3436
55.737,-0.9025,6.1494,3.0939,-4.7372,6.1949,-1.3435
55.788,-0.934,6.1509,3.0939,-4.7304,6.1657,-1.3434
55.838,-0.9549,6.1519,3.0939,-4.7257,6.1453,-1.3434
55.888,-0.9759,6.1529,3.0939,-4.7189,6.116,-1.3432
55.938,-1.0074,6.1544,3.0939,-4.7142,6.0956,-1.3431
55.989,-1.0283,6.1554,3.0939,-4.7071,6.0649,-1.343
56.039,-1.0598,6.1569,3.0939,-4.7024,6.0444,-1.343
56.089,-1.0808,6.1579,3.0939,-4.6966,6.0196,-1.3429
56.139,-1.1018,6.1589,3.0939,-4.6918,5.9991,-1.3428
56.19,-1.1332,6.1604,3.0939,-4.6851,5.9699,-1.3427
56.24,-1.1542,6.1614,3.0939,-4.6807,5.9509,-1.3426
56.29,-1.1752,6.1624,3.0939,-4.6728,5.9173,-1.3424
56.34,-1.2066,6.1639,3.0939,-4.6667,5.891,-1.3423
56.39,-1.2276,6.1649,3.0939,-4.662,5.8706,-1.3422
56.441,-1.2591,6.1664,3.0939,-4.6572,5.8501,-1.3422
56.491,-1.2801,6.1674,3.0939,-4.6511,5.8238,-1.342
56.541,-1.301,6.1684,3.0939,-4.6443,5.7946,-1.3419
56.592,-1.3325,6.1699,3.0939,-4.6399,5.7756,-1.3418
56.642,-1.3535,6.1709,3.0939,-4.6331,5.7464,-1.3417
56.692,-1.3849,6.1724,3.0939,-4.6286,5.7274,-1.3417
56.742,-1.4059,6.1734,3.0939,-4.6215,5.6967,-1.3415
56.792,-1.4269,6.1744,3.0939,-4.6167,5.6763,-1.3415
56.843,-1.4584,6.1759,3.0939,-4.6095,5.6456,-1.3414
56.893,-1.4793,6.1769,3.0939,-4.6058,5.6295,-1.3413
56.943,-1.5108,6.1784,3.0939,-4.599,5.6003,-1.3412
56.993,-1.5318,6.1794,3.0939,-4.5945,5.5813,-1.3411
57.043,-1.5527,6.1804,3.0939,-4.5877,5.5521,-1.341
57.094,-1.5842,6.1819,3.0939,-4.5829,5.5317,-1.341
57.144,-1.6052,6.1829,3.0939,-4.5761,5.5025,-1.3408
57.194,-1.6367,6.1844,3.0939,-4.5713,5.482,-1.3407
57.244,-1.6576,6.1854,3.0939,-4.5641,5.4513,-1.3406
57.294,-1.6786,6.1864,3.0939,-4.5593,5.4309,-1.3405
57.345,-1.7101,6.1879,3.0939,-4.5535,5.4061,-1.3404
57.395,-1.731,6.1889,3.0939,-4.5487,5.3856,-1.3403
57.445,-1.7625,6.1904,3.0939,-4.5418,5.3564,-1.3402
57.495,-1.7835,6.1914,3.0939,-4.5374,5.3374,-1.3401
57.546,-1.8045,6.1924,3.0939,-4.5305,5.3082,-1.34
57.596,-1.8359,6.1939,3.0939,-4.5257,5.2878,-1.3399
57.646,-1.8569,6.1949,3.0939,-4.5185,5.2571,-1.3397
57.696,-1.8779,6.1959,3.0939,-4.5137,5.2367,-1.3396
57.747,-1.9093,6.1974,3.0939,-4.5075,5.2104,-1.3395
57.797,-1.9303,6.1985,3.0939,-4.503,5.1914,-1.3395
57.847,-1.9618,6.2,3.0939,-4.4961,5.1622,-1.3393
57.897,-1.9828,6.201,3.0939,-4.4917,5.1432,-1.3392
57.947,-2.0037,6.202,3.0939,-4.4848,5.114,-1.3391
57.998,-2.0352,6.2035,3.0939,-4.48,5.0936,-1.3391
58.048,-2.0562,6.2045,3.0939,-4.4727,5.0629,-1.339
58.098,-2.0876,6.206,3.0939,-4.4679,5.0425,-1.3389
58.148,-2.1086,6.207,3.0939,-4.4617,5.0162,-1.3388
58.199,-2.1296,6.208,3.0939,-4.4572,4.9972,-1.3387
58.249,-2.1611,6.2095,3.0939,-4.4503,4.968,-1.3386
58.299,-2.182,6.2105,3.0939,-4.4455,4.9476,-1.3385
58.349,-2.2135,6.212,3.0939,-4.4386,4.9184,-1.3384
58.399,-2.2345,6.213,3.0939,-4.4341,4.8994,-1.3383
58.449,-2.2554,6.214,3.0939,-4.4268,4.8688,-1.3382
58.5,-2.2869,6.2155,3.0939,-4.422,4.8484,-1.3381
58.55,-2.3079,6.2165,3.0939,-4.4147,4.8177,-1.338
58.6,-2.3394,6.218,3.0939,-4.4109,4.8016,-1.3379
58.65,-2.3603,6.219,3.0939,-4.404,4.7725,-1.3378
58.7,-2.3813,6.22,3.0939,-4.3995,4.7535,-1.3377
58.751,-2.4128,6.2215,3.0939,-4.3925,4.7243,-1.3377
58.801,-2.4337,6.2225,3.0939,-4.3856,4.6951,-1.3375
58.851,-2.4547,6.2235,3.0939,-4.3808,4.6747,-1.3374
58.901,-2.4862,6.225,3.0939,-4.3759,4.6542,-1.3373
58.951,-2.5072,6.226,3.0939,-4.3686,4.6236,-1.3372
59.002,-2.5386,6.2275,3.0939,-4.3624,4.5973,-1.3371
59.052,-2.5596,6.2285,3.0939,-4.3578,4.5784,-1.337
59.102,-2.5806,6.2295,3.0939,-4.3509,4.5492,-1.3369
59.152,-2.612,6.231,3.0939,-4.3464,4.5302,-1.3368
59.202,-2.633,6.232,3.0939,-4.3394,4.501,-1.3367
59.252,-2.6645,6.2335,3.0939,-4.3345,4.4806,-1.3366
59.303,-2.6855,6.2345,3.0939,-4.3272,4.45,-1.3365
59.353,-2.7064,6.2355,3.0939,-4.3224,4.4295,-1.3364
59.403,-2.7379,6.237,3.0939,-4.3161,4.4033,-1.3363
59.453,-2.7589,6.238,3.0939,-4.3116,4.3843,-1.3362
59.503,-2.7903,6.2395,3.0939,-4.3046,4.3551,-1.3361
59.554,-2.8113,6.2405,3.0939,-4.2997,4.3347,-1.336
59.604,-2.8323,6.2415,3.0939,-4.2927,4.3055,-1.3359
59.654,-2.8638,6.243,3.0939,-4.2882,4.2866,-1.3359
59.704,-2.8847,6.244,3.0939,-4.2808,4.2559,-1.3358
59.754,-2.9057,6.245,3.0939,-4.276,4.2355,-1.3357
59.805,-2.9372,6.2465,3.0939,-4.2686,4.2049,-1.3356
59.855,-2.9581,6.2475,3.0939,-4.2648,4.1888,-1.3355
59.905,-2.9896,6.249,3.0939,-4.2578,4.1597,-1.3353
59.955,-3.0106,6.25,3.0939,-4.2532,4.1407,-1.3353
60.006,-3.0316,6.251,3.0939,-4.2462,4.1115,-1.3352
60.056,-3.063,6.2525,3.0939,-4.2417,4.0926,-1.3351
60.106,-3.084,6.2535,3.0939,-4.2343,4.0619,-1.335
60.156,-3.1155,6.255,3.0939,-4.2294,4.0415,-1.3349
60.206,-3.1364,6.256,3.0939,-4.222,4.0109,-1.3348
60.257,-3.1574,6.257,3.0939,-4.2182,3.9948,-1.3347
60.307,-3.1889,6.2585,3.0939,-4.2112,3.9657,-1.3347
60.357,-3.2099,6.2595,3.0939,-4.2066,3.9467,-1.3346
60.407,-3.2413,6.261,3.0939,-4.1996,3.9176,-1.3344
60.458,-3.2623,6.262,3.0939,-4.1947,3.8971,-1.3343
60.508,-3.2833,6.263,3.0939,-4.1876,3.868,-1.3342
60.558,-3.3147,6.2645,3.0939,-4.1827,3.8476,-1.3341
60.608,-3.3357,6.2655,3.0939,-4.1753,3.8169,-1.334
60.659,-3.3672,6.267,3.0939,-4.1704,3.7965,-1.3339
60.709,-3.3882,6.268,3.0939,-4.1644,3.7717,-1.3338
60.759,-3.4091,6.269,3.0939,-4.1595,3.7513,-1.3337
60.809,-3.4406,6.2705,3.0939,-4.1524,3.7222,-1.3336
60.859,-3.4616,6.2715,3.0939,-4.1479,3.7032,-1.3335
60.91,-3.4826,6.2725,3.0939,-4.1408,3.6741,-1.3333
60.96,-3.514,6.274,3.0939,-4.1334,3.6434,-1.3333
61.01,-3.535,6.275,3.0939,-4.1284,3.623,-1.3332
61.06,-3.5665,6.2765,3.0939,-4.1235,3.6026,-1.3331
61.11,-3.5874,6.2775,3.0939,-4.1171,3.5764,-1.333
61.16,-3.6084,6.2785,3.0939,-4.1101,3.5472,-1.3329
61.211,-3.6399,6.28,3.0939,-4.1055,3.5283,-1.3328
61.261,-3.6608,6.281,3.0939,-4.0984,3.4991,-1.3327
61.311,-3.6923,6.2825,3.0939,-4.0938,3.4802,-1.3326
61.361,-3.7133,6.2835,3.0939,-4.0864,3.4496,-1.3325
61.412,-3.7343,6.2845,3.0939,-4.0814,3.4291,-1.3324
61.462,-3.7657,6.286,3.0939,-4.074,3.3985,-1.3323
61.512,-3.7867,6.287,3.0939,-4.0701,3.3825,-1.3322
61.562,-3.8182,6.2885,3.0939,-4.063,3.3534,-1.3321
61.612,-3.8391,6.2895,3.0939,-4.0584,3.3344,-1.3321
61.663,-3.8601,6.2905,3.0939,-4.0513,3.3053,-1.332
61.713,-3.8916,6.292,3.0939,-4.0463,3.2849,-1.3319
61.763,-3.9126,6.293,3.0939,-4.0392,3.2557,-1.3318
61.813,-3.944,6.2945,3.0939,-4.0342,3.2353,-1.3317
61.863,-3.965,6.2955,3.0939,-4.0268,3.2047,-1.3315
61.914,-3.986,6.2965,3.0939,-4.0218,3.1843,-1.3315
61.964,-4.0174,6.298,3.0939,-4.0158,3.1595,-1.3314
62.014,-4.0384,6.299,3.0939,-4.0108,3.1391,-1.3313
62.064,-4.0594,6.3,3.0939,-4.0037,3.11,-1.3312
62.114,-4.0909,6.3015,3.0939,-3.999,3.091,-1.3312
62.165,-4.1118,6.3025,3.0939,-3.9919,3.0619,-1.331
62.215,-4.1433,6.304,3.0939,-3.9869,3.0415,-1.331
62.265,-4.1643,6.305,3.0939,-3.9794,3.0109,-1.3309
62.315,-4.1853,6.306,3.0939,-3.9744,2.9905,-1.3308
62.365,-4.2167,6.3075,3.0939,-3.968,2.9643,-1.3307
62.416,-4.2377,6.3085,3.0939,-3.9634,2.9453,-1.3306
62.466,-4.2692,6.3101,3.0939,-3.9562,2.9162,-1.3305
62.516,-4.2901,6.3111,3.0939,-3.9516,2.8973,-1.3304
62.566,-4.3111,6.3121,3.0939,-3.9445,2.8681,-1.3303
62.616,-4.3426,6.3136,3.0939,-3.9395,2.8477,-1.3302
62.667,-4.3635,6.3146,3.0939,-3.9319,2.8171,-1.3301
62.717,-4.395,6.3161,3.0939,-3.9277,2.7997,-1.33
62.767,-4.416,6.3171,3.0939,-3.9205,2.7705,-1.3299
62.817,-4.437,6.3181,3.0939,-3.9158,2.7516,-1.3298
62.867,-4.4684,6.3196,3.0939,-3.9087,2.7225,-1.3297
62.918,-4.4894,6.3206,3.0939,-3.9037,2.7021,-1.3296
62.968,-4.5104,6.3216,3.0939,-3.8965,2.6729,-1.3295
63.018,-4.5418,6.3231,3.0939,-3.8918,2.654,-1.3294
63.068,-4.5628,6.3241,3.0939,-3.8843,2.6234,-1.3293
63.119,-4.5943,6.3256,3.0939,-3.8793,2.603,-1.3292
63.169,-4.6153,6.3266,3.0939,-3.8718,2.5724,-1.3291
63.219,-4.6362,6.3276,3.0939,-3.8678,2.5564,-1.329
63.269,-4.6677,6.3291,3.0939,-3.8606,2.5273,-1.3289
63.32,-4.6887,6.3301,3.0939,-3.8559,2.5084,-1.3289
63.37,-4.7201,6.3316,3.0939,-3.8488,2.4792,-1.3288
63.42,-4.7411,6.3326,3.0939,-3.8416,2.4501,-1.3287
63.47,-4.7621,6.3336,3.0939,-3.8365,2.4297,-1.3286
63.52,-4.7936,6.3351,3.0939,-3.8315,2.4093,-1.3285
63.571,-4.8145,6.3361,3.0939,-3.8239,2.3787,-1.3284
63.621,-4.846,6.3376,3.0939,-3.8175,2.3525,-1.3284
63.671,-4.867,6.3386,3.0939,-3.8128,2.3336,-1.3283
63.721,-4.888,6.3396,3.0939,-3.8056,2.3045,-1.3281
63.772,-4.9194,6.3411,3.0939,-3.8009,2.2856,-1.3281
63.822,-4.9404,6.3421,3.0939,-3.7937,2.2564,-1.328
63.872,-4.9719,6.3436,3.0939,-3.7886,2.236,-1.3279
63.922,-4.9928,6.3446,3.0939,-3.781,2.2055,-1.3278
63.972,-5.0138,6.3456,3.0939,-3.776,2.1851,-1.3277
64.023,-5.0453,6.3471,3.0939,-3.7695,2.1589,-1.3276
64.073,-5.0662,6.3481,3.0939,-3.7648,2.14,-1.3275
64.123,-5.0977,6.3496,3.0939,-3.7576,2.1108,-1.3274
64.173,-5.1187,6.3506,3.0939,-3.7525,2.0905,-1.3273
64.223,-5.1397,6.3516,3.0939,-3.7453,2.0613,-1.3271
64.274,-5.1711,6.3531,3.0939,-3.7406,2.0424,-1.327
64.324,-5.1921,6.3541,3.0939,-3.733,2.0119,-1.3269
64.374,-5.2131,6.3551,3.0939,-3.7279,1.9915,-1.3268
64.424,-5.2445,6.3566,3.0939,-3.7203,1.9609,-1.3267
64.475,-5.2655,6.3576,3.0939,-3.7163,1.9449,-1.3266
64.525,-5.297,6.3591,3.0939,-3.709,1.9158,-1.3265
64.575,-5.318,6.3601,3.0939,-3.7043,1.8969,-1.3264
64.626,-5.3389,6.3611,3.0939,-3.6971,1.8678,-1.3263
64.676,-5.3704,6.3626,3.0939,-3.6923,1.8488,-1.3262
64.726,-5.3914,6.3636,3.0939,-3.6847,1.8183,-1.3261
64.776,-5.4228,6.3651,3.0939,-3.6796,1.7979,-1.326
64.826,-5.4438,6.3661,3.0939,-3.672,1.7673,-1.326
64.877,-5.4648,6.3671,3.0939,-3.668,1.7513,-1.3259
64.927,-5.4963,6.3686,3.0939,-3.6607,1.7222,-1.3258
64.977,-5.5172,6.3696,3.0939,-3.656,1.7033,-1.3257
65.027,-5.5487,6.3711,3.0939,-3.6487,1.6742,-1.3256
65.077,-5.5697,6.3721,3.0939,-3.6436,1.6538,-1.3255
65.128,-5.5907,6.3731,3.0939,-3.6363,1.6247,-1.3254
65.178,-5.6221,6.3746,3.0939,-3.6312,1.6044,-1.3253
65.228,-5.6431,6.3756,3.0939,-3.6236,1.5738,-1.3252
65.278,-5.6746,6.3771,3.0939,-3.6184,1.5534,-1.3251
65.329,-5.6955,6.3781,3.0939,-3.6122,1.5287,-1.325
65.379,-5.7165,6.3791,3.0939,-3.6071,1.5083,-1.3249
65.429,-5.748,6.3806,3.0939,-3.5998,1.4792,-1.3248
65.48,-5.7689,6.3816,3.0939,-3.5951,1.4603,-1.3247
65.53,-5.7899,6.3826,3.0939,-3.5878,1.4312,-1.3246
65.58,-5.8214,6.3841,3.0939,-3.5801,1.4007,-1.3245
65.631,-5.8424,6.3851,3.0939,-3.575,1.3803,-1.3244
65.681,-5.8738,6.3866,3.0939,-3.5698,1.36,-1.3243
65.731,-5.8948,6.3876,3.0939,-3.5633,1.3338,-1.3242
65.782,-5.9158,6.3886,3.0939,-3.5559,1.3047,-1.3242
65.832,-5.9472,6.3901,3.0939,-3.5512,1.2858,-1.3241
65.882,-5.9682,6.3911,3.0939,-3.5438,1.2567,-1.324
65.932,-5.9997,6.3926,3.0939,-3.5391,1.2378,-1.3239
65.983,-6.0207,6.3936,3.0939,-3.5314,1.2072,-1.3238
66.033,-6.0416,6.3946,3.0939,-3.5262,1.1869,-1.3237
66.083,-6.0731,6.3961,3.0939,-3.5185,1.1563,-1.3236
66.133,-6.0941,6.3971,3.0939,-3.5145,1.1403,-1.3235
66.183,-6.1255,6.3986,3.0939,-3.5072,1.1112,-1.3234
66.234,-6.1465,6.3996,3.0939,-3.5024,1.0923,-1.3233
66.284,-6.1675,6.4006,3.0939,-3.495,1.0632,-1.3233
66.334,-6.199,6.4021,3.0939,-3.4899,1.0429,-1.3232
66.385,-6.2199,6.4031,3.0939,-3.4825,1.0138,-1.3231
66.435,-6.2514,6.4046,3.0939,-3.4774,0.9934,-1.323
66.485,-6.2724,6.4056,3.0939,-3.4697,0.9629,-1.3228
66.535,-6.2934,6.4066,3.0939,-3.4645,0.9425,-1.3227
66.586,-6.3248,6.4081,3.0939,-3.4582,0.9178,-1.3227
66.636,-6.3458,6.4091,3.0939,-3.4531,0.8975,-1.3226
66.686,-6.3773,6.4106,3.0939,-3.4457,0.8684,-1.3225
66.736,-6.3982,6.4116,3.0939,-3.4409,0.8495,-1.3224
66.786,-6.4192,6.4126,3.0939,-3.4335,0.8204,-1.3223
66.837,-6.4507,6.4141,3.0939,-3.4284,0.8001,-1.3222
66.887,-6.4716,6.4151,3.0939,-3.4206,0.7695,-1.3221
66.937,-6.5031,6.4166,3.0939,-3.4155,0.7492,-1.322
66.987,-6.5241,6.4176,3.0939,-3.4088,0.723,-1.3219
67.037,-6.5451,6.4186,3.0939,-3.404,0.7041,-1.3218
67.088,-6.5765,6.4201,3.0939,-3.3966,0.675,-1.3216
67.138,-6.5975,6.4211,3.0939,-3.3918,0.6561,-1.3216
67.188,-6.6185,6.4222,3.0939,-3.3844,0.6271,-1.3215
67.238,-6.6499,6.4237,3.0939,-3.3792,0.6067,-1.3214
67.289,-6.6709,6.4247,3.0939,-3.3714,0.5762,-1.3213
67.339,-6.7024,6.4262,3.0939,-3.3662,0.5558,-1.3213
67.389,-6.7234,6.4272,3.0939,-3.3596,0.5297,-1.3211
67.439,-6.7443,6.4282,3.0939,-3.3548,0.5108,-1.3211
67.49,-6.7758,6.4297,3.0939,-3.3473,0.4817,-1.3209
67.54,-6.7968,6.4307,3.0939,-3.3422,0.4614,-1.3208
67.59,-6.8178,6.4317,3.0939,-3.3347,0.4323,-1.3207
67.64,-6.8492,6.4332,3.0939,-3.3299,0.4134,-1.3207
67.69,-6.8702,6.4342,3.0939,-3.3221,0.3829,-1.3206
67.741,-6.9017,6.4357,3.0939,-3.3169,0.3625,-1.3205
67.791,-6.9226,6.4367,3.0939,-3.3091,0.332,-1.3203
67.841,-6.9436,6.4377,3.0939,-3.305,0.316,-1.3203
67.892,-6.9751,6.4392,3.0939,-3.2976,0.287,-1.3201
67.942,-6.9961,6.4402,3.0939,-3.2927,0.2681,-1.3201
67.992,-7.0275,6.4417,3.0939,-3.2853,0.239,-1.3199
68.042,-7.0485,6.4427,3.0939,-3.2804,0.2201,-1.3198
68.093,-7.0695,6.4437,3.0939,-3.2726,0.1896,-1.3197
68.143,-7.1009,6.4452,3.0939,-3.2674,0.1693,-1.3196
68.193,-7.1219,6.4462,3.0939,-3.2596,0.1388,-1.3194
