t,truth_x,truth_y,truth_yaw,est_x,est_y,est_yaw
0.0,-8.1099,2.2885,-1.7027,0.0,0.0,0.0234
0.05,-8.1099,2.2885,-1.7011,0.0,0.0,0.0308
0.101,-8.1103,2.2861,-1.6683,0.0021,0.0001,0.0653
0.151,-8.1108,2.282,-1.6431,0.0047,0.0004,0.0833
0.201,-8.1112,2.2764,-1.6179,0.0118,0.0012,0.1194
0.251,-8.1115,2.2675,-1.58,0.019,0.0022,0.1502
0.301,-8.1115,2.2614,-1.5547,0.0279,0.0037,0.1865
0.352,-8.1112,2.252,-1.5167,0.0337,0.0048,0.21
0.402,-8.1107,2.2455,-1.4914,0.0426,0.0068,0.2463
0.452,-8.1101,2.2389,-1.4662,0.0484,0.0083,0.2697
0.502,-8.1088,2.2288,-1.4285,0.0559,0.0104,0.3003
0.552,-8.1077,2.222,-1.4037,0.0633,0.0128,0.3305
0.603,-8.1058,2.2118,-1.3667,0.0719,0.0159,0.3658
0.653,-8.1044,2.2051,-1.3422,0.0774,0.018,0.3886
0.703,-8.1029,2.1984,-1.3179,0.0858,0.0216,0.4232
0.753,-8.1004,2.1887,-1.2823,0.0904,0.0236,0.4419
0.803,-8.0987,2.1825,-1.259,0.099,0.0278,0.4769
0.854,-8.0967,2.1764,-1.2362,0.105,0.031,0.5012
0.904,-8.0935,2.1675,-1.2028,0.1129,0.0354,0.533
0.954,-8.0911,2.1616,-1.1806,0.118,0.0384,0.5537
1.004,-8.0874,2.1529,-1.1473,0.1257,0.0433,0.5856
1.054,-8.0848,2.1472,-1.1251,0.1294,0.0458,0.6016
1.105,-8.082,2.1416,-1.1029,0.1369,0.051,0.6334
1.155,-8.0776,2.1332,-1.0696,0.143,0.0556,0.6605
1.205,-8.0745,2.1277,-1.0474,0.1501,0.0612,0.6925
1.255,-8.0697,2.1196,-1.0141,0.1546,0.065,0.7132
1.306,-8.0663,2.1143,-0.9918,0.1614,0.071,0.7451
1.356,-8.0628,2.109,-0.9696,0.1647,0.074,0.761
1.406,-8.0573,2.1013,-0.9363,0.1712,0.0803,0.7928
1.456,-8.0535,2.0963,-0.9141,0.1766,0.0859,0.82
1.506,-8.0476,2.0889,-0.8808,0.1827,0.0925,0.8518
1.557,-8.0435,2.084,-0.8584,0.1865,0.097,0.8727
1.607,-8.0392,2.0791,-0.8359,0.1925,0.1045,0.9052
1.657,-8.0321,2.0714,-0.8015,0.1962,0.1092,0.925
1.707,-8.027,2.0661,-0.7783,0.2027,0.1184,0.9601
1.757,-8.0215,2.0607,-0.7545,0.2071,0.125,0.9842
1.808,-8.0127,2.0523,-0.7179,0.2135,0.135,1.0194
1.858,-8.0064,2.0465,-0.6929,0.2177,0.1421,1.0428
1.908,-7.9961,2.0373,-0.6549,0.2243,0.154,1.0792
1.958,-7.9887,2.031,-0.6294,0.2275,0.1603,1.0974
2.008,-7.9807,2.0246,-0.604,0.2343,0.1744,1.1356
2.059,-7.9678,2.0149,-0.5659,0.241,0.1895,1.1739
2.109,-7.9586,2.0085,-0.5405,0.2456,0.201,1.2011
2.159,-7.9437,1.999,-0.5025,0.2495,0.2116,1.2248
2.209,-7.9332,1.9928,-0.4771,0.2552,0.2284,1.261
2.26,-7.9221,1.9866,-0.4518,0.258,0.2375,1.2791
2.31,-7.9046,1.9776,-0.414,0.2632,0.2561,1.3152
2.36,-7.8923,1.9718,-0.389,0.2679,0.2757,1.3508
2.41,-7.8726,1.9637,-0.3532,0.2716,0.2932,1.3797
2.46,-7.8588,1.9586,-0.3311,0.2741,0.307,1.4001
2.51,-7.8444,1.9538,-0.311,0.2776,0.3293,1.4284
2.561,-7.822,1.947,-0.2832,0.2806,0.3522,1.4545
2.611,-7.8065,1.9426,-0.2661,0.2819,0.3639,1.4664
2.661,-7.7825,1.9363,-0.2432,0.2842,0.3881,1.4883
2.711,-7.766,1.9324,-0.2291,0.2857,0.409,1.5052
2.761,-7.7492,1.9286,-0.2162,0.2872,0.4343,1.5232
2.812,-7.7234,1.9231,-0.1983,0.2879,0.4509,1.5341
2.862,-7.7059,1.9197,-0.1873,0.2887,0.4768,1.5495
2.912,-7.6881,1.9164,-0.1771,0.289,0.4926,1.5581
2.962,-7.6608,1.9117,-0.1623,0.2892,0.5205,1.573
3.012,-7.6423,1.9087,-0.1528,0.289,0.5394,1.5823
3.063,-7.6141,1.9046,-0.1397,0.2886,0.5666,1.5946
3.113,-7.595,1.902,-0.1318,0.2881,0.5844,1.6019
3.163,-7.5758,1.8995,-0.1247,0.2871,0.6122,1.6119
3.213,-7.5467,1.896,-0.115,0.2866,0.6261,1.6164
3.264,-7.5271,1.8938,-0.1093,0.2851,0.6555,1.6251
3.314,-7.4975,1.8906,-0.1017,0.2838,0.6782,1.6309
3.364,-7.4776,1.8886,-0.0972,0.2821,0.7066,1.6373
3.414,-7.4576,1.8867,-0.0931,0.2808,0.7252,1.6411
3.464,-7.4275,1.884,-0.0875,0.2787,0.7539,1.6465
3.514,-7.4074,1.8823,-0.084,0.2777,0.7682,1.649
3.565,-7.3772,1.8798,-0.0797,0.2754,0.7971,1.6533
3.615,-7.3569,1.8782,-0.0772,0.2733,0.8218,1.6564
3.665,-7.3367,1.8767,-0.075,0.2708,0.8508,1.6597
3.715,-7.3062,1.8744,-0.0718,0.2691,0.8697,1.6617
3.766,-7.2858,1.873,-0.0699,0.2664,0.8989,1.6645
3.816,-7.2551,1.8709,-0.0673,0.2646,0.9179,1.6661
3.866,-7.2346,1.8695,-0.0657,0.2622,0.9428,1.6682
3.916,-7.2141,1.8681,-0.0642,0.2598,0.9677,1.67
3.966,-7.1832,1.8662,-0.0622,0.2569,0.9971,1.672
4.017,-7.1626,1.8649,-0.061,0.2549,1.0161,1.6732
4.067,-7.142,1.8637,-0.0597,0.2519,1.0456,1.6752
4.117,-7.1109,1.8618,-0.0578,0.2502,1.0617,1.6762
4.167,-7.0902,1.8607,-0.0567,0.2469,1.0927,1.678
4.217,-7.0591,1.8589,-0.0553,0.2445,1.1148,1.6791
4.268,-7.0383,1.8578,-0.0544,0.2413,1.1444,1.6804
4.318,-7.0175,1.8566,-0.0536,0.2392,1.1636,1.6812
4.368,-6.9863,1.855,-0.0526,0.2359,1.1932,1.6823
4.418,-6.9655,1.8539,-0.052,0.2342,1.208,1.6828
4.468,-6.9342,1.8523,-0.0512,0.2309,1.2376,1.6836
4.519,-6.9133,1.8512,-0.0508,0.2274,1.2687,1.6844
4.569,-6.8924,1.8502,-0.0503,0.2247,1.2924,1.685
4.619,-6.8611,1.8486,-0.0498,0.2225,1.3117,1.6854
4.669,-6.8402,1.8476,-0.0494,0.219,1.3414,1.686
4.719,-6.8089,1.846,-0.0489,0.2156,1.3711,1.6866
4.769,-6.788,1.845,-0.0486,0.2139,1.3859,1.6869
4.82,-6.7671,1.844,-0.0484,0.2104,1.4156,1.6873
4.87,-6.7358,1.8425,-0.048,0.2074,1.4409,1.6877
4.92,-6.7149,1.8415,-0.0477,0.2052,1.4602,1.688
4.97,-6.6835,1.84,-0.0474,0.2017,1.4899,1.6884
5.02,-6.6626,1.839,-0.0472,0.1982,1.5196,1.6888
5.07,-6.6417,1.838,-0.0471,0.1959,1.5389,1.6891
5.121,-6.6103,1.8365,-0.0468,0.1929,1.5642,1.6893
5.171,-6.5893,1.8355,-0.0466,0.1899,1.5895,1.6896
5.221,-6.5684,1.8346,-0.0465,0.1876,1.6088,1.6899
5.271,-6.537,1.8331,-0.0463,0.184,1.6386,1.6902
5.321,-6.516,1.8321,-0.0461,0.1804,1.6683,1.6904
5.372,-6.4846,1.8307,-0.046,0.1785,1.6846,1.6906
5.422,-6.4636,1.8297,-0.0459,0.1747,1.7159,1.6908
5.472,-6.4427,1.8288,-0.0458,0.172,1.7382,1.691
5.522,-6.4113,1.8273,-0.0456,0.1684,1.768,1.6912
5.572,-6.3903,1.8264,-0.0456,0.1661,1.7873,1.6914
5.622,-6.3588,1.8249,-0.0455,0.1625,1.8171,1.6916
5.673,-6.3379,1.824,-0.0454,0.1607,1.8319,1.6917
5.723,-6.3169,1.823,-0.0454,0.157,1.8617,1.6919
5.773,-6.2855,1.8216,-0.0453,0.154,1.887,1.692
5.823,-6.2645,1.8207,-0.0453,0.1503,1.9168,1.6922
5.874,-6.233,1.8192,-0.0452,0.148,1.9361,1.6923
5.924,-6.2121,1.8183,-0.0452,0.1443,1.9659,1.6925
5.974,-6.1911,1.8173,-0.0451,0.1425,1.9808,1.6926
6.024,-6.1597,1.8159,-0.0451,0.1389,2.0105,1.6928
6.074,-6.1387,1.815,-0.045,0.1358,2.0358,1.6929
6.125,-6.1177,1.814,-0.045,0.1321,2.0656,1.693
6.175,-6.0863,1.8126,-0.045,0.1297,2.085,1.6931
6.225,-6.0653,1.8117,-0.045,0.1261,2.1147,1.6933
6.275,-6.0338,1.8102,-0.0449,0.1239,2.1326,1.6934
6.325,-6.0129,1.8093,-0.0449,0.12,2.1638,1.6935
6.375,-5.9919,1.8084,-0.0449,0.1175,2.1847,1.6936
6.426,-5.9604,1.807,-0.0449,0.1138,2.2145,1.6938
6.476,-5.9394,1.806,-0.0449,0.1114,2.2338,1.6939
6.526,-5.908,1.8046,-0.0448,0.1077,2.2636,1.6941
6.576,-5.887,1.8037,-0.0448,0.1059,2.2784,1.6941
6.626,-5.866,1.8027,-0.0448,0.102,2.3097,1.6943
6.677,-5.8346,1.8013,-0.0448,0.099,2.3335,1.6944
6.727,-5.8136,1.8004,-0.0448,0.0953,2.3633,1.6945
6.777,-5.7821,1.799,-0.0448,0.0929,2.3826,1.6945
6.827,-5.7611,1.798,-0.0448,0.0892,2.4124,1.6947
6.877,-5.7402,1.7971,-0.0448,0.0874,2.4273,1.6948
6.928,-5.7087,1.7957,-0.0447,0.0837,2.457,1.6949
6.978,-5.6877,1.7947,-0.0447,0.0805,2.4824,1.695
7.028,-5.6563,1.7933,-0.0447,0.0768,2.5121,1.6951
7.078,-5.6353,1.7924,-0.0447,0.0744,2.5315,1.6952
7.129,-5.6143,1.7914,-0.0447,0.0707,2.5612,1.6953
7.179,-5.5828,1.79,-0.0447,0.0682,2.5806,1.6954
7.229,-5.5619,1.7891,-0.0447,0.0651,2.6059,1.6955
7.279,-5.5409,1.7882,-0.0447,0.0613,2.6356,1.6956
7.329,-5.5094,1.7867,-0.0447,0.0582,2.661,1.6956
7.38,-5.4884,1.7858,-0.0447,0.0557,2.6803,1.6957
7.43,-5.457,1.7844,-0.0447,0.052,2.7101,1.6958
7.48,-5.436,1.7835,-0.0447,0.0482,2.7398,1.6959
7.53,-5.415,1.7825,-0.0447,0.046,2.7577,1.696
7.58,-5.3835,1.7811,-0.0447,0.0421,2.7889,1.6961
7.63,-5.3626,1.7802,-0.0447,0.0394,2.8098,1.6962
7.681,-5.3311,1.7788,-0.0447,0.0357,2.8395,1.6963
7.731,-5.3101,1.7778,-0.0447,0.0332,2.8589,1.6964
7.781,-5.2891,1.7769,-0.0447,0.0295,2.8886,1.6965
7.831,-5.2577,1.7755,-0.0447,0.0276,2.9035,1.6966
7.882,-5.2367,1.7746,-0.0447,0.0237,2.9348,1.6967
7.932,-5.2157,1.7736,-0.0447,0.0206,2.9586,1.6967
7.982,-5.1842,1.7722,-0.0447,0.0182,2.9779,1.6968
8.032,-5.1633,1.7713,-0.0447,0.0144,3.0077,1.697
8.082,-5.1318,1.7699,-0.0447,0.0125,3.0226,1.697
8.133,-5.1108,1.7689,-0.0447,0.0087,3.0523,1.6971
8.183,-5.0898,1.768,-0.0447,0.005,3.0821,1.6972
8.233,-5.0584,1.7666,-0.0447,0.0018,3.1074,1.6973
8.283,-5.0374,1.7656,-0.0447,-0.002,3.1372,1.6974
8.333,-5.0059,1.7642,-0.0447,-0.0045,3.1565,1.6975
8.384,-4.9849,1.7633,-0.0447,-0.0068,3.1743,1.6976
8.434,-4.964,1.7624,-0.0447,-0.0108,3.2056,1.6977
8.484,-4.9325,1.761,-0.0447,-0.014,3.2309,1.6978
8.534,-4.9115,1.76,-0.0447,-0.0172,3.2562,1.6979
8.584,-4.8905,1.7591,-0.0447,-0.021,3.2859,1.6981
8.635,-4.8591,1.7577,-0.0447,-0.0235,3.3053,1.6982
8.685,-4.8381,1.7567,-0.0447,-0.0273,3.335,1.6983
8.735,-4.8066,1.7553,-0.0447,-0.0294,3.3514,1.6984
8.785,-4.7856,1.7544,-0.0447,-0.0334,3.3827,1.6985
8.835,-4.7647,1.7535,-0.0447,-0.0363,3.405,1.6987
8.886,-4.7332,1.752,-0.0447,-0.0401,3.4347,1.6988
8.936,-4.7122,1.7511,-0.0447,-0.0426,3.4541,1.6988
8.986,-4.6807,1.7497,-0.0447,-0.0464,3.4838,1.699
9.036,-4.6598,1.7488,-0.0447,-0.0484,3.4987,1.6991
9.086,-4.6388,1.7478,-0.0447,-0.0522,3.5284,1.6992
9.137,-4.6073,1.7464,-0.0447,-0.0555,3.5537,1.6993
9.187,-4.5863,1.7455,-0.0447,-0.0593,3.5835,1.6994
9.237,-4.5549,1.7441,-0.0447,-0.0618,3.6028,1.6994
9.287,-4.5339,1.7431,-0.0447,-0.0657,3.6326,1.6995
9.338,-4.5129,1.7422,-0.0447,-0.0676,3.6475,1.6996
9.388,-4.4814,1.7408,-0.0447,-0.0714,3.6772,1.6997
9.438,-4.4605,1.7399,-0.0447,-0.0747,3.7025,1.6998
9.488,-4.4395,1.7389,-0.0447,-0.0786,3.7322,1.6999
9.538,-4.408,1.7375,-0.0447,-0.0811,3.7516,1.7
9.589,-4.387,1.7366,-0.0447,-0.085,3.7813,1.7001
9.639,-4.3556,1.7352,-0.0447,-0.0873,3.7992,1.7002
9.689,-4.3346,1.7342,-0.0447,-0.0913,3.8304,1.7003
9.739,-4.3136,1.7333,-0.0447,-0.0941,3.8512,1.7004
9.789,-4.2821,1.7319,-0.0447,-0.0979,3.881,1.7005
9.84,-4.2612,1.7309,-0.0447,-0.1005,3.9003,1.7005
9.89,-4.2297,1.7295,-0.0447,-0.1043,3.9301,1.7006
9.94,-4.2087,1.7286,-0.0447,-0.1063,3.945,1.7007
9.99,-4.1877,1.7277,-0.0447,-0.1104,3.9762,1.7008
10.041,-4.1563,1.7263,-0.0447,-0.1135,4.0,1.7009
10.091,-4.1353,1.7253,-0.0447,-0.1174,4.0297,1.701
10.141,-4.1038,1.7239,-0.0447,-0.1199,4.0491,1.701
10.191,-4.0828,1.723,-0.0447,-0.1238,4.0788,1.7011
10.241,-4.0619,1.722,-0.0447,-0.1257,4.0937,1.7012
10.292,-4.0304,1.7206,-0.0447,-0.1296,4.1234,1.7013
10.342,-4.0094,1.7197,-0.0447,-0.133,4.1487,1.7014
10.392,-3.9779,1.7183,-0.0447,-0.1369,4.1785,1.7016
10.442,-3.957,1.7174,-0.0447,-0.1394,4.1978,1.7016
10.492,-3.936,1.7164,-0.0447,-0.1433,4.2275,1.7017
10.543,-3.9045,1.715,-0.0447,-0.1472,4.2573,1.7018
10.593,-3.8835,1.7141,-0.0447,-0.1492,4.2721,1.7019
10.643,-3.8626,1.7131,-0.0447,-0.1531,4.3019,1.702
10.693,-3.8311,1.7117,-0.0447,-0.1565,4.3272,1.7021
10.744,-3.8101,1.7108,-0.0447,-0.1604,4.3569,1.7022
10.794,-3.7786,1.7094,-0.0447,-0.163,4.3762,1.7023
10.844,-3.7577,1.7084,-0.0447,-0.1669,4.406,1.7024
10.894,-3.7367,1.7075,-0.0447,-0.1693,4.4238,1.7025
10.944,-3.7052,1.7061,-0.0447,-0.1734,4.4551,1.7027
10.995,-3.6842,1.7052,-0.0447,-0.1762,4.4759,1.7028
11.045,-3.6528,1.7038,-0.0447,-0.1801,4.5056,1.7029
11.095,-3.6318,1.7028,-0.0447,-0.1827,4.5249,1.703
11.145,-3.6108,1.7019,-0.0447,-0.1866,4.5547,1.703
11.195,-3.5793,1.7005,-0.0447,-0.1886,4.5695,1.7031
11.245,-3.5584,1.6995,-0.0447,-0.1928,4.6008,1.7032
11.296,-3.5269,1.6981,-0.0447,-0.1959,4.6246,1.7033
11.346,-3.5059,1.6972,-0.0447,-0.1999,4.6543,1.7035
11.396,-3.4849,1.6963,-0.0447,-0.2025,4.6736,1.7035
11.446,-3.4535,1.6948,-0.0447,-0.2065,4.7034,1.7036
11.496,-3.4325,1.6939,-0.0447,-0.2084,4.7182,1.7037
11.547,-3.401,1.6925,-0.0447,-0.2124,4.748,1.7038
11.597,-3.38,1.6916,-0.0447,-0.2158,4.7732,1.7039
11.647,-3.3591,1.6906,-0.0447,-0.2198,4.803,1.704
11.697,-3.3276,1.6892,-0.0447,-0.2224,4.8223,1.704
11.747,-3.3066,1.6883,-0.0447,-0.2264,4.852,1.7042
11.798,-3.2856,1.6873,-0.0447,-0.2289,4.8714,1.7042
11.848,-3.2542,1.6859,-0.0447,-0.2323,4.8966,1.7043
11.898,-3.2332,1.685,-0.0447,-0.2357,4.9219,1.7044
11.948,-3.2017,1.6836,-0.0447,-0.2397,4.9516,1.7045
11.999,-3.1807,1.6827,-0.0447,-0.2423,4.971,1.7046
12.049,-3.1598,1.6817,-0.0447,-0.2463,5.0007,1.7046
12.099,-3.1283,1.6803,-0.0447,-0.2485,5.0171,1.7047
12.149,-3.1073,1.6794,-0.0447,-0.2527,5.0483,1.7048
12.199,-3.0758,1.678,-0.0447,-0.2558,5.0706,1.7049
12.25,-3.0549,1.677,-0.0447,-0.2598,5.1003,1.7051
12.3,-3.0339,1.6761,-0.0447,-0.2624,5.1196,1.7051
12.35,-3.0024,1.6747,-0.0447,-0.2664,5.1494,1.7052
12.4,-2.9814,1.6738,-0.0447,-0.2684,5.1642,1.7053
12.451,-2.95,1.6723,-0.0447,-0.2724,5.1939,1.7054
12.501,-2.929,1.6714,-0.0447,-0.2759,5.2192,1.7055
12.551,-2.908,1.6705,-0.0447,-0.2799,5.2489,1.7056
12.601,-2.8765,1.6691,-0.0447,-0.2825,5.2683,1.7057
12.651,-2.8556,1.6681,-0.0447,-0.2865,5.298,1.7058
12.702,-2.8241,1.6667,-0.0447,-0.2886,5.3129,1.7058
12.752,-2.8031,1.6658,-0.0447,-0.2926,5.3426,1.7059
12.802,-2.7821,1.6648,-0.0447,-0.2966,5.3723,1.7061
12.852,-2.7507,1.6634,-0.0447,-0.3001,5.3976,1.7062
12.902,-2.7297,1.6625,-0.0447,-0.3027,5.4169,1.7062
12.953,-2.7087,1.6616,-0.0447,-0.3068,5.4466,1.7064
13.003,-2.6772,1.6602,-0.0447,-0.3092,5.4645,1.7064
13.053,-2.6563,1.6592,-0.0447,-0.3129,5.4912,1.7065
13.103,-2.6248,1.6578,-0.0447,-0.3169,5.5209,1.7067
13.153,-2.6038,1.6569,-0.0447,-0.3204,5.5462,1.7067
13.204,-2.5828,1.6559,-0.0447,-0.323,5.5655,1.7068
13.254,-2.5514,1.6545,-0.0447,-0.3271,5.5952,1.7069
13.304,-2.5304,1.6536,-0.0447,-0.3312,5.625,1.707
13.354,-2.4989,1.6522,-0.0447,-0.3334,5.6413,1.7071
13.404,-2.4779,1.6513,-0.0447,-0.3377,5.6725,1.7072
13.454,-2.457,1.6503,-0.0447,-0.3407,5.6948,1.7073
13.505,-2.4255,1.6489,-0.0447,-0.3448,5.7245,1.7074
13.555,-2.4045,1.648,-0.0447,-0.3475,5.7439,1.7075
13.605,-2.3731,1.6466,-0.0447,-0.3516,5.7736,1.7076
13.655,-2.3521,1.6456,-0.0447,-0.3536,5.7884,1.7077
13.706,-2.3311,1.6447,-0.0447,-0.3577,5.8181,1.7078
13.756,-2.2996,1.6433,-0.0447,-0.3612,5.8434,1.7079
13.806,-2.2786,1.6423,-0.0447,-0.3653,5.8731,1.708
13.856,-2.2472,1.6409,-0.0447,-0.368,5.8924,1.7081
13.906,-2.2262,1.64,-0.0447,-0.3721,5.9222,1.7082
13.957,-2.2052,1.6391,-0.0447,-0.3741,5.937,1.7083
14.007,-2.1738,1.6377,-0.0447,-0.3782,5.9667,1.7084
14.057,-2.1528,1.6367,-0.0447,-0.3817,5.992,1.7085
14.107,-2.1318,1.6358,-0.0447,-0.3859,6.0217,1.7087
14.157,-2.1003,1.6344,-0.0447,-0.3885,6.041,1.7087
14.208,-2.0793,1.6334,-0.0447,-0.3927,6.0707,1.7088
14.258,-2.0479,1.632,-0.0447,-0.3951,6.0886,1.7088
14.308,-2.0269,1.6311,-0.0447,-0.3995,6.1198,1.7089
14.358,-2.0059,1.6302,-0.0447,-0.4024,6.1406,1.709
14.409,-1.9744,1.6287,-0.0447,-0.4065,6.1703,1.7091
14.459,-1.9535,1.6278,-0.0447,-0.4092,6.1896,1.7092
14.509,-1.922,1.6264,-0.0447,-0.4133,6.2193,1.7093
14.559,-1.901,1.6255,-0.0447,-0.4154,6.2342,1.7094
14.609,-1.88,1.6245,-0.0447,-0.4198,6.2654,1.7095
14.66,-1.8486,1.6231,-0.0447,-0.4231,6.2891,1.7096
14.71,-1.8276,1.6222,-0.0447,-0.4272,6.3188,1.7098
14.76,-1.7961,1.6208,-0.0447,-0.4299,6.3382,1.7098
14.81,-1.7751,1.6198,-0.0447,-0.4341,6.3679,1.7099
14.861,-1.7542,1.6189,-0.0447,-0.4362,6.3827,1.71
14.911,-1.7227,1.6175,-0.0447,-0.4403,6.4124,1.7101
14.961,-1.7017,1.6166,-0.0447,-0.4439,6.4377,1.7102
15.011,-1.6703,1.6152,-0.0447,-0.448,6.4674,1.7103
15.061,-1.6493,1.6142,-0.0447,-0.4508,6.4867,1.7104
15.112,-1.6283,1.6133,-0.0447,-0.4549,6.5164,1.7105
15.162,-1.5968,1.6119,-0.0447,-0.4577,6.5357,1.7106
15.212,-1.5758,1.6109,-0.0447,-0.4612,6.561,1.7107
15.262,-1.5549,1.61,-0.0447,-0.4648,6.5862,1.7108
15.312,-1.5234,1.6086,-0.0447,-0.469,6.6159,1.7109
15.363,-1.5024,1.6077,-0.0447,-0.4717,6.6352,1.711
15.413,-1.471,1.6062,-0.0447,-0.4759,6.6649,1.7112
15.463,-1.45,1.6053,-0.0447,-0.4801,6.6946,1.7113
15.513,-1.429,1.6044,-0.0447,-0.4826,6.7125,1.7114
15.563,-1.3975,1.603,-0.0447,-0.487,6.7437,1.7115
15.614,-1.3765,1.602,-0.0447,-0.49,6.7645,1.7116
15.664,-1.3451,1.6006,-0.0447,-0.4942,6.7942,1.7117
15.714,-1.3241,1.5997,-0.0447,-0.4969,6.8135,1.7118
15.764,-1.3031,1.5987,-0.0447,-0.5011,6.8432,1.7119
15.815,-1.2717,1.5973,-0.0447,-0.5032,6.858,1.712
15.865,-1.2507,1.5964,-0.0447,-0.5077,6.8892,1.7121
15.915,-1.2192,1.595,-0.0447,-0.511,6.913,1.7122
15.965,-1.1982,1.5941,-0.0447,-0.5153,6.9427,1.7123
16.015,-1.1772,1.5931,-0.0447,-0.518,6.962,1.7124
16.065,-1.1458,1.5917,-0.0447,-0.5223,6.9917,1.7125
16.116,-1.1248,1.5908,-0.0447,-0.5244,7.0065,1.7126
16.166,-1.0933,1.5894,-0.0447,-0.5286,7.0362,1.7127
16.216,-1.0723,1.5884,-0.0447,-0.5322,7.0615,1.7128
16.266,-1.0514,1.5875,-0.0447,-0.5365,7.0912,1.713
16.316,-1.0199,1.5861,-0.0447,-0.5392,7.1105,1.713
16.367,-0.9989,1.5851,-0.0447,-0.5435,7.1402,1.7131
16.417,-0.9779,1.5842,-0.0447,-0.5463,7.1595,1.7132
16.467,-0.9465,1.5828,-0.0447,-0.5499,7.1847,1.7133
16.517,-0.9255,1.5819,-0.0447,-0.5535,7.2099,1.7134
16.567,-0.894,1.5805,-0.0447,-0.5578,7.2396,1.7135
16.618,-0.873,1.5795,-0.0447,-0.5605,7.2589,1.7136
16.668,-0.8521,1.5786,-0.0447,-0.5648,7.2886,1.7137
16.718,-0.8206,1.5772,-0.0447,-0.5672,7.305,1.7137
16.768,-0.7996,1.5762,-0.0447,-0.5717,7.3361,1.7139
16.818,-0.7682,1.5748,-0.0447,-0.5749,7.3584,1.7139
16.868,-0.7472,1.5739,-0.0447,-0.5791,7.3881,1.7141
16.919,-0.7262,1.573,-0.0447,-0.5819,7.4074,1.7141
16.969,-0.6947,1.5716,-0.0447,-0.5862,7.4371,1.7143
17.019,-0.6737,1.5706,-0.0447,-0.5884,7.4519,1.7143
17.069,-0.6423,1.5692,-0.0447,-0.5927,7.4816,1.7144
17.12,-0.6213,1.5683,-0.0447,-0.5963,7.5069,1.7145
17.17,-0.6003,1.5673,-0.0447,-0.6006,7.5366,1.7146
17.22,-0.5689,1.5659,-0.0447,-0.6034,7.5559,1.7147
17.27,-0.5479,1.565,-0.0447,-0.6077,7.5856,1.7148
17.32,-0.5269,1.5641,-0.0447,-0.6099,7.6004,1.7148
17.371,-0.4954,1.5626,-0.0447,-0.6142,7.6301,1.7149
17.421,-0.4744,1.5617,-0.0447,-0.6178,7.6553,1.7151
17.471,-0.443,1.5603,-0.0447,-0.6221,7.685,1.7152
17.521,-0.422,1.5594,-0.0447,-0.6249,7.7043,1.7153
17.571,-0.401,1.5584,-0.0447,-0.6293,7.734,1.7154
17.622,-0.3696,1.557,-0.0447,-0.6319,7.7518,1.7155
17.672,-0.3486,1.5561,-0.0447,-0.6364,7.783,1.7156
17.722,-0.3171,1.5547,-0.0447,-0.6394,7.8038,1.7157
17.772,-0.2961,1.5537,-0.0447,-0.6438,7.8334,1.7158
17.822,-0.2751,1.5528,-0.0447,-0.6466,7.8527,1.7158
17.873,-0.2437,1.5514,-0.0447,-0.6509,7.8824,1.716
17.923,-0.2227,1.5505,-0.0447,-0.6553,7.9121,1.7161
17.973,-0.1912,1.5491,-0.0447,-0.6577,7.9284,1.7162
18.023,-0.1703,1.5481,-0.0447,-0.6622,7.9596,1.7163
18.073,-0.1493,1.5472,-0.0447,-0.6655,7.9819,1.7163
18.124,-0.1178,1.5458,-0.0447,-0.6698,8.0115,1.7164
18.174,-0.0968,1.5448,-0.0447,-0.6727,8.0308,1.7165
18.224,-0.0654,1.5434,-0.0447,-0.677,8.0605,1.7167
18.274,-0.0444,1.5425,-0.0447,-0.6792,8.0754,1.7168
18.324,-0.0234,1.5415,-0.0447,-0.6836,8.105,1.7168
18.375,0.0081,1.5401,-0.0447,-0.6873,8.1303,1.717
18.425,0.0291,1.5392,-0.0447,-0.6916,8.16,1.717
18.475,0.05,1.5383,-0.0447,-0.6945,8.1792,1.7171
18.525,0.0815,1.5369,-0.0447,-0.6989,8.2089,1.7172
18.575,0.1025,1.5359,-0.0447,-0.7011,8.2238,1.7173
18.625,0.1339,1.5345,-0.0447,-0.7054,8.2534,1.7173
18.676,0.1549,1.5336,-0.0447,-0.7092,8.2787,1.7174
18.726,0.1759,1.5326,-0.0447,-0.7135,8.3083,1.7176
18.776,0.2074,1.5312,-0.0447,-0.7164,8.3276,1.7176
18.827,0.2284,1.5303,-0.0447,-0.7208,8.3573,1.7177
18.877,0.2598,1.5289,-0.0447,-0.7234,8.3751,1.7178
18.927,0.2808,1.528,-0.0447,-0.728,8.4063,1.7179
18.978,0.3018,1.527,-0.0447,-0.7311,8.4271,1.718
19.028,0.3332,1.5256,-0.0447,-0.7355,8.4567,1.7181
19.078,0.3542,1.5247,-0.0447,-0.7384,8.476,1.7182
19.128,0.3857,1.5233,-0.0447,-0.7428,8.5057,1.7183
19.178,0.4067,1.5223,-0.0447,-0.745,8.5205,1.7184
19.229,0.4277,1.5214,-0.0447,-0.7496,8.5517,1.7185
19.279,0.4591,1.52,-0.0447,-0.7532,8.5754,1.7186
19.329,0.4801,1.519,-0.0447,-0.7576,8.6051,1.7187
19.379,0.5011,1.5181,-0.0447,-0.7605,8.6244,1.7188
19.429,0.5325,1.5167,-0.0447,-0.7649,8.6541,1.7189
19.48,0.5535,1.5158,-0.0447,-0.7671,8.6689,1.719
