t,truth_x,truth_y,truth_yaw,est_x,est_y,est_yaw
31.738,-0.6505,1.6966,-0.0624,-1.1078,7.357,1.7737
31.788,-0.64,1.6959,-0.0624,-1.1109,7.3717,1.7738
31.838,-0.6243,1.6949,-0.0624,-1.1128,7.3813,1.7738
31.888,-0.6138,1.6943,-0.0624,-1.1159,7.396,1.7739
31.939,-0.5981,1.6933,-0.0624,-1.118,7.4062,1.774
31.989,-0.5876,1.6926,-0.0624,-1.1212,7.4217,1.7741
32.039,-0.5771,1.692,-0.0624,-1.1233,7.4319,1.7742
32.089,-0.5614,1.691,-0.0624,-1.126,7.4452,1.7743
32.139,-0.5509,1.6904,-0.0624,-1.128,7.4547,1.7744
32.19,-0.5352,1.6894,-0.0624,-1.131,7.4694,1.7744
32.24,-0.5247,1.6887,-0.0624,-1.133,7.479,1.7745
32.29,-0.5142,1.6881,-0.0624,-1.136,7.4936,1.7746
32.34,-0.4985,1.6871,-0.0624,-1.1381,7.5039,1.7746
32.39,-0.488,1.6864,-0.0624,-1.1413,7.5194,1.7747
32.441,-0.4723,1.6854,-0.0624,-1.1435,7.5296,1.7748
32.491,-0.4618,1.6848,-0.0624,-1.1462,7.5429,1.7749
32.541,-0.4513,1.6841,-0.0624,-1.1482,7.5524,1.775
32.591,-0.4356,1.6832,-0.0624,-1.1512,7.5671,1.7751
32.641,-0.4251,1.6825,-0.0624,-1.1533,7.5774,1.7751
32.692,-0.4147,1.6818,-0.0624,-1.1564,7.5921,1.7751
32.742,-0.3989,1.6809,-0.0624,-1.1584,7.6016,1.7752
32.792,-0.3885,1.6802,-0.0624,-1.1616,7.617,1.7754
32.842,-0.3727,1.6792,-0.0624,-1.1637,7.6273,1.7756
32.892,-0.3623,1.6786,-0.0624,-1.1664,7.6405,1.7757
32.943,-0.3518,1.6779,-0.0624,-1.1695,7.6552,1.7759
32.993,-0.3361,1.6769,-0.0624,-1.1716,7.6655,1.776
33.043,-0.3256,1.6763,-0.0624,-1.1736,7.675,1.7761
33.093,-0.3099,1.6753,-0.0624,-1.1767,7.6897,1.7763
33.143,-0.2994,1.6746,-0.0624,-1.1787,7.6993,1.7764
33.194,-0.2889,1.674,-0.0624,-1.1819,7.7147,1.7765
33.244,-0.2732,1.673,-0.0624,-1.1851,7.7301,1.7766
33.294,-0.2627,1.6724,-0.0624,-1.1873,7.7404,1.7766
33.344,-0.247,1.6714,-0.0624,-1.19,7.7536,1.7767
33.394,-0.2365,1.6707,-0.0624,-1.192,7.7631,1.7768
33.445,-0.226,1.6701,-0.0624,-1.1951,7.7778,1.7768
33.495,-0.2103,1.6691,-0.0624,-1.1971,7.7874,1.7769
33.545,-0.1998,1.6684,-0.0624,-1.2001,7.802,1.777
33.595,-0.1894,1.6678,-0.0624,-1.2023,7.8123,1.7771
33.646,-0.1736,1.6668,-0.0624,-1.2055,7.8277,1.7772
33.696,-0.1632,1.6661,-0.0624,-1.2077,7.838,1.7774
33.746,-0.1474,1.6652,-0.0624,-1.2104,7.8512,1.7775
33.796,-0.137,1.6645,-0.0624,-1.2124,7.8608,1.7776
33.847,-0.1265,1.6639,-0.0624,-1.2155,7.8755,1.7778
33.897,-0.1108,1.6629,-0.0624,-1.2177,7.8857,1.778
33.947,-0.1003,1.6622,-0.0624,-1.2208,7.9004,1.7781
33.997,-0.0846,1.6612,-0.0624,-1.2228,7.9099,1.7781
34.048,-0.0741,1.6606,-0.0624,-1.226,7.9254,1.7783
34.098,-0.0636,1.6599,-0.0624,-1.2282,7.9356,1.7783
34.148,-0.0479,1.6589,-0.0624,-1.231,7.9488,1.7785
34.198,-0.0374,1.6583,-0.0624,-1.2331,7.9591,1.7786
34.249,-0.0217,1.6573,-0.0624,-1.2362,7.9738,1.7787
34.299,-0.0112,1.6567,-0.0624,-1.2382,7.9833,1.7787
34.349,-0.0007,1.656,-0.0624,-1.2413,7.998,1.7788
34.399,0.015,1.655,-0.0624,-1.2433,8.0076,1.7789
34.45,0.0255,1.6544,-0.0624,-1.2466,8.023,1.779
34.5,0.0412,1.6534,-0.0624,-1.2488,8.0332,1.7792
34.55,0.0517,1.6527,-0.0624,-1.252,8.0486,1.7793
34.6,0.0622,1.6521,-0.0624,-1.2537,8.0567,1.7794
34.65,0.0779,1.6511,-0.0624,-1.2568,8.0714,1.7796
34.701,0.0884,1.6504,-0.0624,-1.2589,8.0809,1.7796
34.751,0.1041,1.6495,-0.0624,-1.262,8.0956,1.7798
34.801,0.1146,1.6488,-0.0624,-1.2642,8.1059,1.7798
34.851,0.125,1.6481,-0.0624,-1.2673,8.1206,1.78
34.902,0.1408,1.6472,-0.0624,-1.2695,8.1308,1.7801
34.952,0.1512,1.6465,-0.0624,-1.2727,8.1462,1.7803
35.002,0.1617,1.6459,-0.0624,-1.2744,8.1543,1.7804
35.052,0.1774,1.6449,-0.0624,-1.2776,8.169,1.7806
35.102,0.1879,1.6442,-0.0624,-1.2798,8.1792,1.7807
35.153,0.2036,1.6432,-0.0624,-1.2829,8.1939,1.7809
35.203,0.2141,1.6426,-0.0624,-1.2849,8.2034,1.781
35.253,0.2246,1.6419,-0.0624,-1.288,8.2181,1.7811
35.303,0.2403,1.6409,-0.0624,-1.2902,8.2284,1.7812
35.353,0.2508,1.6403,-0.0624,-1.2935,8.2438,1.7813
35.404,0.2665,1.6393,-0.0624,-1.2963,8.257,1.7815
35.454,0.277,1.6387,-0.0624,-1.2985,8.2673,1.7816
35.504,0.2875,1.638,-0.0624,-1.3006,8.2768,1.7817
35.554,0.3032,1.637,-0.0624,-1.3037,8.2915,1.7818
35.605,0.3137,1.6364,-0.0624,-1.3058,8.301,1.7818
35.655,0.3294,1.6354,-0.0624,-1.3089,8.3157,1.7819
35.705,0.3399,1.6347,-0.0624,-1.3122,8.3311,1.7821
35.755,0.3503,1.6341,-0.0624,-1.3144,8.3413,1.7822
35.805,0.3661,1.6331,-0.0624,-1.3177,8.3567,1.7823
35.856,0.3765,1.6324,-0.0624,-1.3195,8.3648,1.7823
35.906,0.3923,1.6315,-0.0624,-1.3226,8.3795,1.7824
35.956,0.4027,1.6308,-0.0624,-1.3246,8.389,1.7825
36.006,0.4132,1.6301,-0.0624,-1.3278,8.4037,1.7827
36.056,0.4289,1.6292,-0.0624,-1.33,8.4139,1.7828
36.107,0.4394,1.6285,-0.0624,-1.3332,8.4286,1.7829
36.157,0.4499,1.6279,-0.0624,-1.3354,8.4388,1.783
36.207,0.4656,1.6269,-0.0624,-1.3387,8.4542,1.783
36.257,0.4761,1.6262,-0.0624,-1.3404,8.4623,1.783
36.307,0.4918,1.6252,-0.0624,-1.3436,8.477,1.7832
36.358,0.5023,1.6246,-0.0624,-1.3458,8.4872,1.7833
36.408,0.5128,1.6239,-0.0624,-1.349,8.5019,1.7833
36.458,0.5285,1.6229,-0.0624,-1.351,8.5114,1.7834
36.508,0.539,1.6223,-0.0624,-1.3542,8.5261,1.7835
36.558,0.5547,1.6213,-0.0624,-1.3564,8.5364,1.7836
36.609,0.5652,1.6207,-0.0624,-1.3597,8.5517,1.7837
36.659,0.5757,1.62,-0.0624,-1.362,8.562,1.7837
36.709,0.5914,1.619,-0.0624,-1.3648,8.5752,1.7838
36.759,0.6019,1.6184,-0.0624,-1.3669,8.5847,1.7838
36.809,0.6176,1.6174,-0.0624,-1.37,8.5994,1.7839
36.86,0.6281,1.6167,-0.0624,-1.3721,8.6089,1.784
36.91,0.6385,1.6161,-0.0624,-1.3753,8.6236,1.7842
36.96,0.6543,1.6151,-0.0624,-1.3775,8.6338,1.7843
37.01,0.6647,1.6144,-0.0624,-1.3808,8.6492,1.7845
37.06,0.6804,1.6135,-0.0624,-1.3831,8.6595,1.7846
37.111,0.6909,1.6128,-0.0624,-1.3859,8.6727,1.7847
37.161,0.7014,1.6121,-0.0624,-1.388,8.6822,1.7848
37.211,0.7171,1.6112,-0.0624,-1.3912,8.6969,1.7849
37.262,0.7276,1.6105,-0.0624,-1.3934,8.7071,1.785
37.312,0.7381,1.6099,-0.0624,-1.3966,8.7218,1.7852
37.362,0.7538,1.6089,-0.0624,-1.3987,8.7313,1.7853
37.412,0.7643,1.6082,-0.0624,-1.402,8.7467,1.7854
37.462,0.78,1.6072,-0.0624,-1.4043,8.757,1.7855
37.513,0.7905,1.6066,-0.0624,-1.4072,8.7702,1.7857
37.563,0.801,1.6059,-0.0624,-1.4094,8.7804,1.7858
37.613,0.8167,1.6049,-0.0624,-1.4126,8.7951,1.7859
37.663,0.8272,1.6043,-0.0624,-1.4147,8.8046,1.786
37.714,0.8429,1.6033,-0.0624,-1.4179,8.8193,1.7861
37.764,0.8534,1.6027,-0.0624,-1.42,8.8288,1.7863
37.814,0.8638,1.602,-0.0624,-1.4233,8.8442,1.7864
37.864,0.8796,1.601,-0.0624,-1.4267,8.8595,1.7865
37.915,0.89,1.6004,-0.0624,-1.4289,8.8698,1.7865
37.965,0.9058,1.5994,-0.0624,-1.4307,8.8779,1.7865
38.015,0.9162,1.5987,-0.0624,-1.4339,8.8925,1.7867
38.065,0.9267,1.5981,-0.0624,-1.4371,8.9072,1.7868
38.116,0.9424,1.5971,-0.0624,-1.4392,8.9167,1.7869
38.166,0.9529,1.5964,-0.0624,-1.4424,8.9313,1.787
38.216,0.9686,1.5955,-0.0624,-1.4447,8.9416,1.787
38.266,0.9791,1.5948,-0.0624,-1.4481,8.957,1.7871
38.316,0.9896,1.5941,-0.0624,-1.4503,8.9672,1.7872
38.367,1.0053,1.5932,-0.0624,-1.4532,8.9804,1.7873
38.417,1.0158,1.5925,-0.0624,-1.4553,8.9899,1.7874
38.467,1.0263,1.5919,-0.0624,-1.4586,9.0046,1.7875
38.517,1.042,1.5909,-0.0624,-1.4608,9.0148,1.7876
38.567,1.0525,1.5902,-0.0624,-1.464,9.0295,1.7877
38.618,1.0682,1.5892,-0.0624,-1.4661,9.039,1.7878
38.668,1.0787,1.5886,-0.0624,-1.4695,9.0544,1.7878
38.718,1.0892,1.5879,-0.0624,-1.4718,9.0646,1.7879
38.768,1.1049,1.5869,-0.0624,-1.4747,9.0778,1.7881
38.819,1.1154,1.5863,-0.0624,-1.477,9.0881,1.7882
38.869,1.1311,1.5853,-0.0624,-1.4802,9.1027,1.7883
38.919,1.1416,1.5847,-0.0624,-1.4823,9.1123,1.7885
38.969,1.152,1.584,-0.0624,-1.4855,9.1269,1.7886
39.02,1.1677,1.583,-0.0624,-1.4877,9.1364,1.7886
39.07,1.1782,1.5824,-0.0624,-1.4911,9.1518,1.7888
39.12,1.1939,1.5814,-0.0624,-1.4933,9.162,1.7888
39.17,1.2044,1.5807,-0.0624,-1.4967,9.1774,1.789
39.221,1.2149,1.5801,-0.0624,-1.4985,9.1855,1.7891
39.271,1.2306,1.5791,-0.0624,-1.5018,9.2001,1.7892
39.321,1.2411,1.5784,-0.0624,-1.5039,9.2096,1.7893
39.371,1.2568,1.5775,-0.0624,-1.5071,9.2243,1.7893
39.421,1.2673,1.5768,-0.0624,-1.5094,9.2345,1.7894
39.472,1.2778,1.5761,-0.0624,-1.5127,9.2492,1.7895
39.522,1.2935,1.5752,-0.0624,-1.5149,9.2594,1.7896
39.572,1.304,1.5745,-0.0624,-1.5184,9.2748,1.7897
39.622,1.3145,1.5739,-0.0624,-1.5202,9.2829,1.7897
39.673,1.3302,1.5729,-0.0624,-1.5234,9.2975,1.7899
39.723,1.3407,1.5722,-0.0624,-1.5257,9.3077,1.79
39.773,1.3564,1.5712,-0.0624,-1.529,9.3224,1.7901
39.823,1.3669,1.5706,-0.0624,-1.5311,9.3319,1.7902
39.873,1.3773,1.5699,-0.0624,-1.5343,9.3465,1.7903
39.924,1.3931,1.5689,-0.0624,-1.5366,9.3568,1.7904
39.974,1.4035,1.5683,-0.0624,-1.5401,9.3722,1.7905
40.024,1.414,1.5676,-0.0624,-1.5424,9.3824,1.7906
40.074,1.4297,1.5667,-0.0624,-1.5442,9.3905,1.7906
40.125,1.4402,1.566,-0.0624,-1.5474,9.4051,1.7908
40.175,1.4507,1.5653,-0.0624,-1.5507,9.4197,1.7909
40.225,1.4664,1.5644,-0.0624,-1.5528,9.4293,1.791
40.275,1.4769,1.5637,-0.0624,-1.5561,9.4439,1.7912
40.326,1.4926,1.5627,-0.0624,-1.5584,9.4541,1.7913
40.376,1.5031,1.5621,-0.0624,-1.5618,9.4695,1.7915
40.426,1.5136,1.5614,-0.0624,-1.5641,9.4797,1.7916
40.476,1.5293,1.5604,-0.0624,-1.5671,9.4929,1.7917
40.526,1.5398,1.5598,-0.0624,-1.5692,9.5024,1.7917
40.577,1.5503,1.5591,-0.0624,-1.5725,9.5171,1.7916
40.627,1.566,1.5581,-0.0624,-1.5748,9.5273,1.7917
40.677,1.5765,1.5575,-0.0624,-1.577,9.5368,1.7918
40.727,1.5869,1.5568,-0.0624,-1.5803,9.5515,1.7919
40.778,1.6027,1.5559,-0.0624,-1.5837,9.5668,1.792
40.828,1.6131,1.5552,-0.0624,-1.586,9.5771,1.7921
40.878,1.6289,1.5542,-0.0624,-1.589,9.5902,1.7923
40.928,1.6393,1.5536,-0.0624,-1.5913,9.6005,1.7923
40.978,1.6498,1.5529,-0.0624,-1.5934,9.61,1.7924
41.029,1.6655,1.5519,-0.0624,-1.5967,9.6246,1.7925
41.079,1.676,1.5513,-0.0624,-1.6,9.6393,1.7926
41.129,1.6917,1.5503,-0.0624,-1.6022,9.6488,1.7927
41.179,1.7022,1.5496,-0.0624,-1.6056,9.6641,1.7929
41.229,1.7127,1.549,-0.0624,-1.6079,9.6744,1.793
41.28,1.7284,1.548,-0.0624,-1.6114,9.6897,1.793
41.33,1.7389,1.5474,-0.0624,-1.6132,9.6978,1.7931
41.38,1.7546,1.5464,-0.0624,-1.6165,9.7124,1.7931
41.43,1.7651,1.5457,-0.0624,-1.6187,9.7219,1.7932
41.48,1.7756,1.5451,-0.0624,-1.622,9.7366,1.7934
41.531,1.7913,1.5441,-0.0624,-1.6243,9.7468,1.7935
41.581,1.8018,1.5434,-0.0624,-1.6276,9.7614,1.7936
41.631,1.8122,1.5428,-0.0624,-1.63,9.7717,1.7937
41.681,1.828,1.5418,-0.0624,-1.6334,9.787,1.7937
41.732,1.8384,1.5411,-0.0624,-1.6353,9.7951,1.7939
41.782,1.8542,1.5402,-0.0624,-1.6386,9.8097,1.7939
41.832,1.8646,1.5395,-0.0624,-1.6409,9.8199,1.7941
41.882,1.8751,1.5388,-0.0624,-1.6442,9.8346,1.7943
41.933,1.8908,1.5379,-0.0624,-1.6464,9.8441,1.7943
41.983,1.9013,1.5372,-0.0624,-1.6497,9.8587,1.7945
42.033,1.917,1.5362,-0.0624,-1.652,9.8689,1.7946
42.083,1.9275,1.5356,-0.0624,-1.6555,9.8843,1.7949
42.133,1.938,1.5349,-0.0624,-1.6579,9.8945,1.7951
42.184,1.9537,1.5339,-0.0624,-1.6609,9.9077,1.7952
42.234,1.9642,1.5333,-0.0624,-1.6631,9.9172,1.7953
42.284,1.9799,1.5323,-0.0624,-1.6664,9.9318,1.7954
42.334,1.9904,1.5316,-0.0624,-1.6686,9.9413,1.7955
42.385,2.0009,1.531,-0.0624,-1.6719,9.956,1.7956
42.435,2.0166,1.53,-0.0624,-1.6743,9.9662,1.7957
42.485,2.0271,1.5294,-0.0624,-1.6778,9.9815,1.7959
42.535,2.0428,1.5284,-0.0624,-1.6801,9.9918,1.796
42.585,2.0533,1.5277,-0.0624,-1.6831,10.0049,1.796
42.636,2.0638,1.5271,-0.0624,-1.6853,10.0144,1.796
42.686,2.0795,1.5261,-0.0624,-1.6887,10.0291,1.7961
42.736,2.09,1.5254,-0.0624,-1.691,10.0393,1.7962
42.786,2.1004,1.5248,-0.0624,-1.6944,10.0539,1.7964
42.837,2.1162,1.5238,-0.0624,-1.6965,10.0634,1.7964
42.887,2.1266,1.5231,-0.0624,-1.7001,10.0788,1.7965
42.937,2.1371,1.5225,-0.0624,-1.7024,10.089,1.7965
42.987,2.1528,1.5215,-0.0624,-1.7054,10.1022,1.7968
43.037,2.1633,1.5208,-0.0624,-1.7078,10.1124,1.7968
43.088,2.179,1.5199,-0.0624,-1.7111,10.127,1.7969
43.138,2.1895,1.5192,-0.0624,-1.7133,10.1365,1.797
43.188,2.2,1.5186,-0.0624,-1.7167,10.1511,1.7971
43.238,2.2157,1.5176,-0.0624,-1.7189,10.1606,1.7971
43.289,2.2262,1.5169,-0.0624,-1.7224,10.176,1.7972
43.339,2.2419,1.5159,-0.0624,-1.7248,10.1862,1.7972
43.389,2.2524,1.5153,-0.0624,-1.7283,10.2016,1.7973
43.439,2.2629,1.5146,-0.0624,-1.7302,10.2096,1.7973
43.49,2.2786,1.5136,-0.0624,-1.7335,10.2242,1.7974
43.54,2.2891,1.513,-0.0624,-1.7357,10.2337,1.7975
43.59,2.3048,1.512,-0.0624,-1.7391,10.2483,1.7976
43.64,2.3153,1.5114,-0.0624,-1.7415,10.2586,1.7977
43.691,2.3257,1.5107,-0.0624,-1.7448,10.2732,1.7978
43.741,2.3415,1.5097,-0.0624,-1.7472,10.2834,1.7979
43.791,2.3519,1.5091,-0.0624,-1.7507,10.2988,1.7981
43.841,2.3677,1.5081,-0.0624,-1.7526,10.3068,1.7981
43.892,2.3781,1.5074,-0.0624,-1.756,10.3214,1.7983
43.942,2.3886,1.5068,-0.0624,-1.7594,10.336,1.7984
43.992,2.4043,1.5058,-0.0624,-1.7617,10.3463,1.7985
44.042,2.4148,1.5051,-0.0624,-1.7639,10.3558,1.7985
44.092,2.4253,1.5045,-0.0624,-1.7673,10.3704,1.7987
44.142,2.441,1.5035,-0.0624,-1.7709,10.3857,1.7988
44.193,2.4515,1.5028,-0.0624,-1.7733,10.3959,1.7989
44.243,2.4672,1.5019,-0.0624,-1.7763,10.4091,1.799
44.293,2.4777,1.5012,-0.0624,-1.7787,10.4193,1.7991
44.343,2.4882,1.5006,-0.0624,-1.7821,10.4339,1.7993
44.393,2.5039,1.4996,-0.0624,-1.7843,10.4434,1.7994
44.444,2.5144,1.4989,-0.0624,-1.7877,10.458,1.7994
44.494,2.5301,1.4979,-0.0624,-1.7899,10.4675,1.7996
44.544,2.5406,1.4973,-0.0624,-1.7935,10.4829,1.7997
44.594,2.5511,1.4966,-0.0624,-1.7959,10.4931,1.7998
44.644,2.5668,1.4956,-0.0624,-1.7982,10.5033,1.8
44.695,2.5773,1.495,-0.0624,-1.8013,10.5165,1.8001
44.745,2.593,1.494,-0.0624,-1.8047,10.5311,1.8002
44.795,2.6035,1.4934,-0.0624,-1.8069,10.5406,1.8004
44.845,2.6139,1.4927,-0.0624,-1.8104,10.5552,1.8005
44.895,2.6297,1.4917,-0.0624,-1.8127,10.5654,1.8005
44.946,2.6401,1.4911,-0.0624,-1.8162,10.58,1.8006
44.996,2.6558,1.4901,-0.0624,-1.8186,10.5902,1.8007
45.046,2.6663,1.4894,-0.0624,-1.8221,10.6056,1.8009
45.096,2.6768,1.4888,-0.0624,-1.824,10.6136,1.8011
45.146,2.6925,1.4878,-0.0624,-1.8274,10.6282,1.8012
45.197,2.703,1.4871,-0.0624,-1.8298,10.6384,1.8012
45.247,2.7135,1.4865,-0.0624,-1.8333,10.653,1.8012
45.297,2.7292,1.4855,-0.0624,-1.8355,10.6625,1.8013
45.347,2.7397,1.4848,-0.0624,-1.8389,10.6771,1.8015
45.398,2.7554,1.4839,-0.0624,-1.8413,10.6873,1.8016
45.448,2.7659,1.4832,-0.0624,-1.8449,10.7027,1.8018
45.498,2.7764,1.4826,-0.0624,-1.8473,10.7129,1.8018
45.548,2.7921,1.4816,-0.0624,-1.8504,10.726,1.8021
45.598,2.8026,1.4809,-0.0624,-1.8527,10.7355,1.8022
45.649,2.8183,1.4799,-0.0624,-1.8561,10.7501,1.8023
45.699,2.8288,1.4793,-0.0624,-1.8583,10.7596,1.8024
45.749,2.8392,1.4786,-0.0624,-1.8618,10.7742,1.8026
45.799,2.855,1.4776,-0.0624,-1.8642,10.7844,1.8026
45.85,2.8654,1.477,-0.0624,-1.8678,10.7998,1.8028
45.9,2.8812,1.476,-0.0624,-1.8702,10.81,1.8029
45.95,2.8916,1.4754,-0.0624,-1.8733,10.8231,1.803
46.0,2.9021,1.4747,-0.0624,-1.8756,10.8326,1.8031
46.05,2.9178,1.4737,-0.0624,-1.879,10.8472,1.8033
46.101,2.9283,1.4731,-0.0624,-1.8815,10.8574,1.8034
46.151,2.944,1.4721,-0.0624,-1.8849,10.872,1.8036
46.201,2.9545,1.4714,-0.0624,-1.8872,10.8815,1.8037
46.251,2.965,1.4708,-0.0624,-1.8908,10.8968,1.8038
46.301,2.9807,1.4698,-0.0624,-1.8932,10.907,1.8039
46.352,2.9912,1.4691,-0.0624,-1.8963,10.9202,1.8041
46.402,3.0017,1.4685,-0.0624,-1.8988,10.9304,1.8042
46.452,3.0174,1.4675,-0.0624,-1.9022,10.945,1.8044
46.502,3.0279,1.4668,-0.0624,-1.9045,10.9545,1.8045
46.552,3.0436,1.4659,-0.0624,-1.908,10.9691,1.8046
46.603,3.0541,1.4652,-0.0624,-1.9115,10.9837,1.8048
46.653,3.0646,1.4646,-0.0624,-1.9139,10.9939,1.8049
46.703,3.0803,1.4636,-0.0624,-1.9163,11.0041,1.8049
46.753,3.0908,1.4629,-0.0624,-1.92,11.0194,1.805
46.803,3.1065,1.4619,-0.0624,-1.9219,11.0274,1.8051
46.854,3.117,1.4613,-0.0624,-1.9254,11.042,1.8052
46.904,3.1274,1.4606,-0.0624,-1.9289,11.0566,1.8053
46.954,3.1432,1.4596,-0.0624,-1.9311,11.0661,1.8055
47.004,3.1536,1.459,-0.0624,-1.9346,11.0807,1.8055
47.055,3.1693,1.458,-0.0624,-1.9371,11.0909,1.8056
47.105,3.1798,1.4574,-0.0624,-1.9407,11.1062,1.8058
47.155,3.1903,1.4567,-0.0624,-1.9432,11.1164,1.8059
47.206,3.206,1.4557,-0.0624,-1.9463,11.1295,1.806
47.256,3.2165,1.4551,-0.0624,-1.9486,11.139,1.806
47.306,3.2322,1.4541,-0.0624,-1.9521,11.1536,1.8061
47.357,3.2427,1.4534,-0.0624,-1.9545,11.1638,1.8063
47.407,3.2532,1.4528,-0.0624,-1.958,11.1784,1.8065
47.457,3.2689,1.4518,-0.0624,-1.9603,11.1879,1.8065
47.507,3.2794,1.4511,-0.0624,-1.964,11.2032,1.8066
47.558,3.2899,1.4505,-0.0624,-1.9664,11.2134,1.8067
47.608,3.3056,1.4495,-0.0624,-1.9696,11.2265,1.8069
47.658,3.3161,1.4488,-0.0624,-1.9721,11.2368,1.807
47.708,3.3318,1.4479,-0.0624,-1.9756,11.2513,1.8072
47.759,3.3423,1.4472,-0.0624,-1.9779,11.2608,1.8073
47.809,3.3527,1.4466,-0.0624,-1.9814,11.2754,1.8074
47.859,3.3685,1.4456,-0.0624,-1.9837,11.2849,1.8075
47.909,3.3789,1.4449,-0.0624,-1.9873,11.3002,1.8076
47.96,3.3947,1.4439,-0.0624,-1.9898,11.3104,1.8078
48.01,3.4051,1.4433,-0.0624,-1.9935,11.3257,1.8079
48.06,3.4156,1.4426,-0.0624,-1.9954,11.3337,1.8079
48.11,3.4313,1.4417,-0.0624,-1.999,11.3483,1.808
48.161,3.4418,1.441,-0.0624,-2.0013,11.3578,1.8082
48.211,3.4575,1.44,-0.0624,-2.0048,11.3724,1.8083
48.261,3.468,1.4394,-0.0624,-2.0073,11.3826,1.8083
48.311,3.4785,1.4387,-0.0624,-2.0108,11.3971,1.8085
48.362,3.4942,1.4377,-0.0624,-2.0133,11.4073,1.8085
48.412,3.5047,1.4371,-0.0624,-2.017,11.4227,1.8086
48.462,3.5204,1.4361,-0.0624,-2.0202,11.4358,1.8087
48.512,3.5309,1.4354,-0.0624,-2.0225,11.4452,1.8088
48.562,3.5414,1.4348,-0.0624,-2.026,11.4598,1.8089
48.613,3.5571,1.4338,-0.0624,-2.0285,11.47,1.809
48.663,3.5676,1.4331,-0.0624,-2.0308,11.4795,1.809
48.713,3.5833,1.4322,-0.0624,-2.0343,11.4941,1.8091
48.764,3.5938,1.4315,-0.0624,-2.038,11.5094,1.8092
48.814,3.6043,1.4309,-0.0624,-2.0405,11.5196,1.8093
48.864,3.62,1.4299,-0.0624,-2.0437,11.5327,1.8093
48.914,3.6305,1.4292,-0.0624,-2.0462,11.5429,1.8093
48.964,3.6462,1.4282,-0.0624,-2.0497,11.5575,1.8095
49.015,3.6566,1.4276,-0.0624,-2.052,11.567,1.8096
49.065,3.6671,1.4269,-0.0624,-2.0556,11.5815,1.8098
49.115,3.6828,1.4259,-0.0624,-2.0579,11.591,1.8099
49.165,3.6933,1.4253,-0.0624,-2.0616,11.6063,1.81
49.215,3.7038,1.4246,-0.0624,-2.0641,11.6165,1.8101
49.266,3.7195,1.4237,-0.0624,-2.0678,11.6318,1.8103
49.316,3.73,1.423,-0.0624,-2.0698,11.6398,1.8104
49.366,3.7457,1.422,-0.0624,-2.0734,11.6544,1.8105
49.416,3.7562,1.4214,-0.0624,-2.0757,11.6639,1.8106
49.466,3.7667,1.4207,-0.0624,-2.0792,11.6784,1.8108
49.517,3.7824,1.4197,-0.0624,-2.0817,11.6886,1.8109
49.567,3.7929,1.4191,-0.0624,-2.0853,11.7032,1.8111
49.617,3.8086,1.4181,-0.0624,-2.0878,11.7134,1.8112
49.667,3.8191,1.4174,-0.0624,-2.0915,11.7287,1.8113
49.718,3.8296,1.4168,-0.0624,-2.0935,11.7367,1.8114
49.768,3.8453,1.4158,-0.0624,-2.0971,11.7513,1.8116
49.818,3.8558,1.4151,-0.0624,-2.0996,11.7615,1.8117
49.868,3.8715,1.4142,-0.0624,-2.1032,11.776,1.8119
49.918,3.882,1.4135,-0.0624,-2.1055,11.7855,1.812
49.969,3.8924,1.4129,-0.0624,-2.1091,11.8001,1.8122
50.019,3.9082,1.4119,-0.0624,-2.1116,11.8103,1.8122
50.069,3.9186,1.4112,-0.0624,-2.1154,11.8256,1.8124
50.119,3.9291,1.4106,-0.0624,-2.1179,11.8358,1.8125
50.17,3.9448,1.4096,-0.0624,-2.1211,11.8489,1.8126
50.22,3.9553,1.4089,-0.0624,-2.1234,11.8583,1.8126
50.27,3.971,1.4079,-0.0624,-2.127,11.8729,1.8126
50.32,3.9815,1.4073,-0.0624,-2.1294,11.8824,1.8127
50.37,3.992,1.4066,-0.0624,-2.133,11.8969,1.8128
50.421,4.0077,1.4057,-0.0624,-2.1367,11.9122,1.8131
50.471,4.0182,1.405,-0.0624,-2.1393,11.9224,1.8132
50.521,4.0339,1.404,-0.0624,-2.1418,11.9326,1.8133
50.571,4.0444,1.4034,-0.0624,-2.145,11.9457,1.8135
50.622,4.0549,1.4027,-0.0624,-2.1474,11.9552,1.8135
50.672,4.0706,1.4017,-0.0624,-2.151,11.9697,1.8136
50.722,4.0811,1.4011,-0.0624,-2.1546,11.9843,1.8137
50.772,4.0968,1.4001,-0.0624,-2.1571,11.9945,1.8138
50.822,4.1073,1.3994,-0.0624,-2.1594,12.0039,1.8139
50.873,4.1178,1.3988,-0.0624,-2.1632,12.0192,1.8141
50.923,4.1335,1.3978,-0.0624,-2.167,12.0345,1.8141
50.973,4.144,1.3971,-0.0624,-2.169,12.0425,1.8142
51.023,4.1597,1.3962,-0.0624,-2.1726,12.0571,1.8143
51.074,4.1701,1.3955,-0.0624,-2.1752,12.0673,1.8144
51.124,4.1806,1.3949,-0.0624,-2.1788,12.0818,1.8146
51.174,4.1963,1.3939,-0.0624,-2.1811,12.0913,1.8146
51.224,4.2068,1.3932,-0.0624,-2.1848,12.1058,1.8146
51.274,4.2173,1.3926,-0.0624,-2.1873,12.116,1.8148
51.325,4.233,1.3916,-0.0624,-2.1911,12.1313,1.8149
51.375,4.2435,1.3909,-0.0624,-2.1936,12.1415,1.815
